b1,b2,b3,b4,b5,b6,b7,b8,b9,batters_home,key,pitching,runs_scored
107.97963756907104,118.2071802152911,127.4694836858282,105.53345746710274,104.2104147155674,103.69571385063965,69.54538172288113,109.311034981241,-20.0,1,2017/05/10/pitmlb-lanmlb-1,656.6453484585679,5
130.81839480487707,103.91448933843624,114.68483465322642,116.44192698379591,104.46816767578844,92.34000897328038,74.50535442539612,88.72567737858499,-20.0,0,2017/05/11/bosmlb-milmlb-1,635.3423876576262,4
74.03707054880523,89.65030508553195,86.8098624012723,98.04144366012787,107.41079454328042,84.37747211402831,85.51664365681327,68.68308674258498,-20.0,1,2017/05/11/bosmlb-milmlb-1,590.4472935965151,1
54.04795258883957,108.13912803700157,108.79340840380372,103.09441496078676,75.1538351988338,70.04175446706896,96.47581377710804,73.34206393719398,83.76378782904264,0,2017/05/11/kcamlb-tbamlb-1,610.8588441653826,6
85.04655096929467,117.29346850163958,102.47709929509031,111.69775381531707,94.86530112923487,83.72201867332414,82.27382833469039,79.30453348355948,72.0803374353946,1,2017/05/11/kcamlb-tbamlb-1,584.0724798021088,0
119.26517216204826,109.51673845906905,122.47023667015725,117.41060457044624,97.26221936548929,102.4301325762683,99.50970102041256,99.54890474731634,93.91152662908802,0,2017/05/11/houmlb-nyamlb-1,516.4301464226385,3
99.25925675500946,118.44608284103641,130.9200840669659,114.35906982434385,138.97051823539806,102.56024922859085,90.35288957443882,119.21196327000715,96.79274709457121,1,2017/05/11/houmlb-nyamlb-1,568.8720000000001,2
110.27074375988651,106.38550584150988,139.5234949189148,110.91188183158822,98.29349620860927,92.67818936641909,59.75504066410783,67.57672453579492,77.93639080929633,0,2017/05/11/seamlb-tormlb-1,584.415,2
103.26623280574681,89.22812587416145,100.82943552510487,93.1413736765817,98.33417958581279,71.89101080853915,73.51307189998926,88.20263984363136,66.7260048247376,1,2017/05/11/seamlb-tormlb-1,689.0299709313186,7
84.21918835321196,76.608552504176,116.31961343974987,90.3523106564397,92.88840639142441,76.459155727085,72.17026122230608,71.78751403123799,59.05582435241396,0,2017/05/11/sdnmlb-texmlb-1,681.039,2
79.7988147819044,114.88531517255964,100.7377866100284,99.26363089972723,87.39102050847252,79.14473097665388,92.03655440885008,81.66310774240266,51.367112686087076,1,2017/05/11/sdnmlb-texmlb-1,617.382,5
97.77725395950381,101.8925684599828,133.670579163367,86.52399738371729,96.69770236112132,84.21708668016038,75.370728933844,88.97065550871339,74.4254627139962,0,2017/05/11/minmlb-chamlb-1,636.4898442172924,7
89.84566406751789,75.83769555039763,118.39867887573007,112.19999788749969,92.2274995324596,80.34792191622479,66.93324318841441,78.75472114658756,81.53007763873592,1,2017/05/11/minmlb-chamlb-1,690.8316459262666,6
105.31457856687416,118.00350626618994,127.4779978477144,106.91550064328916,102.6738089866395,71.89465244924556,108.92265862566398,95.7081465443425,-20.0,0,2017/05/11/lanmlb-colmlb-1,577.5015,7
115.51751028275496,91.40625914379591,119.65192405277445,122.95023780157005,88.40786401834976,80.85595963010186,67.36159569547513,72.1449223003738,-20.0,1,2017/05/11/lanmlb-colmlb-1,577.9359162725445,10
100.31839509215014,96.77662661980831,107.10578513528722,94.82665762605689,91.41017656437276,82.67063167421679,74.55564432906121,54.262519954454966,-20.0,0,2017/05/11/pitmlb-arimlb-1,554.9129999999999,1
104.44847987270106,98.16729922605629,145.35273370756326,101.6503504193285,92.78634926533995,97.10695433155081,73.31072964282293,48.171121760984136,-20.0,1,2017/05/11/pitmlb-arimlb-1,570.654,2
91.87298043874328,98.9722762735968,132.35412694559648,98.34401855548204,119.7812118984772,78.5998710211931,75.70032454638415,69.16854500781037,78.77892747540702,0,2017/05/11/detmlb-anamlb-1,591.6864190358557,7
94.85476640679927,96.1723641640082,178.1296738314367,98.5209636530555,82.5056463948312,77.31710667705259,84.13880560791311,83.03999663356159,67.84694766862441,1,2017/05/11/detmlb-anamlb-1,597.087,1
73.25073601453002,107.98926709246176,148.07591404384448,102.25815849163527,112.77656672349512,105.91940989015465,68.53079244935009,85.88279880983626,-20.0,0,2017/05/11/cinmlb-sfnmlb-1,704.9929114467005,3
85.58498135431141,109.01545333854172,88.44495356302876,87.91666510440781,70.55797384712795,92.70494605747731,76.29755722328373,72.90297473873852,-20.0,1,2017/05/11/cinmlb-sfnmlb-1,665.2137672416463,2
118.91914335341991,94.62087715767143,122.1853812879425,121.52291935136162,107.62753410115904,104.71868578456345,101.28342258368723,101.04365390832537,79.1184894293267,0,2017/05/12/houmlb-nyamlb-1,638.2194334705335,5
108.26691331461883,117.45085101425421,130.02087556642206,113.7859495363736,98.52274459405693,137.74350514636677,89.87264324713169,101.97387709301964,120.90717825106695,1,2017/05/12/houmlb-nyamlb-1,537.687,1
113.28480199455684,105.31960776930178,142.87981611204788,109.99089830258328,98.7206576142962,101.20174205327288,91.67146360621716,85.4682004039949,75.51849967121323,0,2017/05/12/seamlb-tormlb-1,542.4184053528118,0
103.90823200751379,90.4081439336088,99.47273666373532,99.54868068476,99.65612830566212,69.76538868524638,77.69904246547124,75.26700382365786,64.52802415769689,1,2017/05/12/seamlb-tormlb-1,625.7475000000001,4
91.16313005096092,87.2848518580999,157.00144506251087,121.43436546241637,96.87631050727356,78.51900971625402,97.17491059780492,69.25970186433817,-20.0,0,2017/05/12/atlmlb-miamlb-1,653.437235138518,8
100.25362981105712,97.26467992515956,112.34912240216116,130.1977490155483,137.7676035990209,103.31641107700456,58.284,-20.0,81.77698675827844,1,2017/05/12/atlmlb-miamlb-1,620.9388703137755,4
99.84273868380009,95.95922653181057,137.63332361043888,103.10225312225023,106.62559485647832,86.5707334584396,84.0962689596675,80.87372738406373,72.07303384591562,0,2017/05/12/minmlb-clemlb-1,614.8170953891722,1
109.65529162792299,119.4756392965176,112.91502233152414,117.97030986469336,83.60092903342905,116.87543672828801,96.78545860453801,88.13238487553747,94.52335846985059,1,2017/05/12/minmlb-clemlb-1,627.282,0
116.54802643654959,96.89063413394993,100.46674104461687,112.09214235413702,93.02417802119598,99.25352434619234,84.53927045806442,81.79511643685774,78.2139351923264,0,2017/05/12/tbamlb-bosmlb-1,588.078,5
136.13152033325053,105.89214727696684,114.71224003298245,113.11490338217364,100.3772549923126,103.31278111704344,76.59182392821899,75.03952958688289,89.7317625107277,1,2017/05/12/tbamlb-bosmlb-1,650.2500000000001,4
74.64751604348336,96.22115830137642,125.61424511785307,112.63410589570543,100.0170135499296,85.36787264768301,92.0672531014522,88.40807019657234,79.21583982348416,0,2017/05/12/oakmlb-texmlb-1,712.0430539982444,2
112.27764726537364,100.17666155129913,95.46562894053757,101.76659049941584,88.3171957032884,85.65811084599198,91.92590450531792,103.3545212403952,77.48771628290487,1,2017/05/12/oakmlb-texmlb-1,621.4409999999999,5
130.0503787737469,94.52737782881836,116.83155407945101,91.39542282565408,74.60361477037922,94.84772824398956,113.9882954002482,73.29397163542384,-20.0,0,2017/05/12/nynmlb-milmlb-1,619.6534142143197,4
75.51755557839606,146.38715295087957,84.43532447371138,97.97419362189292,104.70102887138054,85.71158925376048,89.69019114691733,72.94,-20.0,1,2017/05/12/nynmlb-milmlb-1,671.1240613241813,7
76.01897611853397,78.37548369876622,115.25390432421557,89.44349433067318,92.06101391694705,75.74938023493155,71.99761822082453,73.21459102319626,74.53565965595219,0,2017/05/12/sdnmlb-chamlb-1,671.634,6
81.00788146360073,90.376466731657,114.80872110530736,113.758220979086,91.02851453084178,83.34897173566132,77.37068503977801,79.63042666906559,69.52645718044589,1,2017/05/12/sdnmlb-chamlb-1,633.123,3
84.48672472772603,96.51409019191996,119.2262156399368,92.77016187062507,106.69711971621443,109.09676204663431,62.5572552943408,63.91921031209715,66.2121809388192,0,2017/05/12/balmlb-kcamlb-1,663.912,2
53.5637903235054,108.00043091963104,105.45796238079876,106.16252611517763,103.19768292643887,96.68187852189031,87.20922717678755,74.77187472741949,70.90130286371652,1,2017/05/12/balmlb-kcamlb-1,676.5840000000001,3
105.59352361256602,90.91486205386637,115.35193890412792,99.91574021241036,79.56353899999998,91.12614846097479,89.05444731892455,-20.0,86.58305977234667,0,2017/05/12/chnmlb-slnmlb-1,603.324,3
99.08393182729954,104.97655183161207,129.4740221362002,120.30044396183077,87.94213966470863,94.57182951583559,87.34775868639245,99.12838088018324,-20.0,1,2017/05/12/chnmlb-slnmlb-1,670.05,2
104.6641728174971,118.48750717582485,126.71763764614755,107.42488269228554,109.96487845675684,101.1256350538465,74.92117315422323,105.02442877867719,-20.0,0,2017/05/12/lanmlb-colmlb-1,625.698,6
112.46243623559884,89.73254735680294,124.20499109010096,123.30781662429541,92.98385846810284,83.05781572733724,68.43650435905013,66.4349934132356,-20.0,1,2017/05/12/lanmlb-colmlb-1,538.281,2
99.15406271042707,74.1034315647554,104.98333078684506,96.65578100839615,101.92824790341814,81.56098254379384,101.6124769645622,75.93416070953418,-20.0,0,2017/05/12/pitmlb-arimlb-1,617.6790000000001,4
101.94497529245459,100.40069983680704,144.28582952520844,101.62997629241065,99.64872668427923,96.96465969763331,93.4094632711594,85.52076606220676,-20.0,1,2017/05/12/pitmlb-arimlb-1,649.6662506231445,11
95.48481467839994,99.02410471131836,130.39379670749804,98.96066862613509,120.33606203976036,113.89,104.38638343014492,72.36707412084466,76.41886785758476,0,2017/05/12/detmlb-anamlb-1,642.6270000000001,0
98.0769807757825,174.72581887869686,95.8075094254636,99.52256024560316,93.48627574654523,81.42804068514957,81.67371102328455,82.7308943179637,69.24612274531749,1,2017/05/12/detmlb-anamlb-1,722.897627790924,7
74.4541946662432,110.39483465272393,147.40511971746764,101.70180961974413,111.73342515301168,103.51239520298657,88.77427653276588,73.66487448652305,-20.0,0,2017/05/12/cinmlb-sfnmlb-1,608.6700000000001,2
91.88634562722773,110.63692105226922,70.15452940364047,137.35667399648912,87.97941682205308,91.93384716380478,73.85907976256159,85.97577719666677,-20.0,1,2017/05/12/cinmlb-sfnmlb-1,638.469,3
107.08126184105518,81.99348111812037,103.8515879044776,94.58333194241906,109.36472679337307,83.94286117832546,79.16283407039478,83.29642547654204,72.72581714922222,0,2017/05/13/tbamlb-bosmlb-1,498.978,3
132.51020780766342,103.36302625370372,117.6580840970333,111.99239039340128,100.43520864452805,103.64341108439741,75.37020175847883,87.21537611927059,54.39052301179593,1,2017/05/13/tbamlb-bosmlb-1,675.4950000000001,6
112.59756321303074,102.86069451475146,139.98130986036594,109.07067276465506,98.68644040262144,92.74789300886331,100.52927904120001,76.0895085409592,65.27862358716891,0,2017/05/13/seamlb-tormlb-1,604.611,2
106.40255288888231,92.28134500248946,100.66397108647959,103.87071313880915,97.14881539823996,71.11659156473479,81.05990678972141,87.86335473631826,63.00083282718758,1,2017/05/13/seamlb-tormlb-1,599.463,7
103.48789075556455,79.34,114.86035191423143,77.37572079933015,97.65483721053866,96.19063087555617,88.44762075885667,-20.0,84.2650841034492,0,2017/05/13/chnmlb-slnmlb-1,569.268,3
99.20203061481837,95.3306894278172,128.07522464320328,119.0959596732699,87.28565930317471,88.60872400397251,102.56303234510143,65.2685028832564,-20.0,1,2017/05/13/chnmlb-slnmlb-1,594.315,5
67.32499426974368,79.70553438770236,144.9037499387984,100.74432486601341,110.09003286091006,104.87229664091272,75.64372000984861,84.81985065712378,-20.0,0,2017/05/13/cinmlb-sfnmlb-1,645.399,1
94.51115887569692,90.41141772552658,108.0864112994867,78.14584642096152,85.84832608939976,72.37444661725883,75.20631284046627,85.73323229871703,-20.0,1,2017/05/13/cinmlb-sfnmlb-1,613.4761199999999,3
98.99366326558628,102.14793566206222,140.15260662363954,95.09772189052805,105.76517760854256,100.37651753293491,84.55749289165638,80.70805606831453,70.28040197631945,0,2017/05/13/minmlb-clemlb-1,614.3427,4
109.56150390215004,116.72455166635784,115.0287885448226,116.4627866334992,80.99778064881819,114.16932003995821,94.2442997591934,88.71377865857515,86.03004869769536,1,2017/05/13/minmlb-clemlb-1,619.659,1
106.40792965904102,94.27445853400063,114.02724965013556,101.48714420874893,90.68650281916209,89.68043893858956,90.34130423307327,77.46084440978876,-20.0,0,2017/05/13/phimlb-wasmlb-1,619.956,4
99.71360274257557,110.3634861460252,166.4671018941711,142.8578230126461,123.11169650682504,112.91109365491786,96.71140663240256,69.53319459511744,-20.0,1,2017/05/13/phimlb-wasmlb-1,592.8478430340759,6
90.46211714763044,87.5333353032091,158.57052721130657,121.56326594766695,98.53685107315279,101.14393150891406,80.18819380527772,69.24165610556615,-20.0,0,2017/05/13/atlmlb-miamlb-1,645.6528877963635,3
103.96669733240928,97.98627260057312,112.22437829479478,127.587099479729,138.1520593708575,107.84764548475565,58.809590153293506,-20.0,79.50519039242867,1,2017/05/13/atlmlb-miamlb-1,681.93,1
127.37477146932936,95.61876048910595,115.6353115988787,97.25128589414987,95.33893892647707,74.52519256472216,113.73808219463044,73.56234173722311,-20.0,0,2017/05/13/nynmlb-milmlb-1,640.4490000000001,4
76.35906460824873,143.06568225992237,90.0744930272949,96.81971955849072,104.60486979942064,89.54225569156898,89.27316628574341,71.02474749576844,-20.0,1,2017/05/13/nynmlb-milmlb-1,611.1983607958364,11
81.70934056374024,77.77437621038172,116.9929502657348,88.91690083929821,88.95881525505159,79.4307227887643,71.56648750912652,74.38559894327906,77.14619244275278,0,2017/05/13/sdnmlb-chamlb-1,721.7870809298254,4
88.97064463433766,78.60748651992479,87.81677741230978,112.11130273121005,115.44711862970257,88.54597712431645,82.51452672930472,72.07194906680675,74.16702600849763,1,2017/05/13/sdnmlb-chamlb-1,565.637514658402,5
116.50041191581457,95.76767874202976,118.1688376844835,102.27733483782768,93.10661791734208,105.99622685962044,108.3240584500195,63.25119401036026,75.07917255620039,0,2017/05/13/balmlb-kcamlb-1,577.3062326538574,3
51.33309148612761,107.83919578464422,107.04708048591743,107.6278936700066,102.53314268798715,77.88878850859733,94.05873456157921,88.56728163880844,74.51355139348006,1,2017/05/13/balmlb-kcamlb-1,648.72012,4
73.95206418346366,90.81668456991144,101.54549850620084,109.76085132625104,124.18955640605049,94.88615479731405,91.2361602994923,83.17020828611422,78.98297409055671,0,2017/05/13/oakmlb-texmlb-1,676.0368879623484,5
111.03497727479727,97.73972326517912,94.79669661886595,98.5596519038028,90.14052743024727,83.10773801052646,94.35388738534648,106.21249707372145,78.35971032638804,1,2017/05/13/oakmlb-texmlb-1,628.3153855219415,6
99.7854711968413,119.41932809058888,123.6530468344345,101.2423981115762,88.16269997658671,109.7202504118774,96.52592876834792,79.59495771232473,-20.0,0,2017/05/13/lanmlb-colmlb-1,613.5210000000001,4
90.73287365419078,92.46305314816787,121.68303240491221,122.31794703118065,84.62277816105691,66.94562699976524,78.9685068530584,72.53747433819899,-20.0,1,2017/05/13/lanmlb-colmlb-1,533.457700590836,0
90.9147551011887,98.43547732362751,103.87578925516495,98.0068679950074,99.91592066860252,104.03654095879642,94.8999491969664,73.44686630184059,-20.0,0,2017/05/13/pitmlb-arimlb-1,592.533,4
90.93693458206629,103.04780729182148,143.76578294569026,103.58199721530485,98.31439111438614,101.7009028736195,69.66045380767818,48.30943853621688,-20.0,1,2017/05/13/pitmlb-arimlb-1,647.5548404532158,3
93.05059750794285,96.54540785358853,129.27779169808684,98.9182568991974,121.40394201930636,112.73311428571428,76.31654390717969,79.29461526963165,74.74226803652834,0,2017/05/13/detmlb-anamlb-1,604.116,4
96.19263148291284,174.39927647265333,94.17425318135024,87.86114819457725,95.4323031039044,83.38447671816391,80.34601670842544,56.29827957487301,83.63064483476937,1,2017/05/13/detmlb-anamlb-1,658.6365408887913,3
107.68121783264831,94.1782406256248,113.6203799697225,104.23527341344513,88.8897243185918,89.74412962721426,76.532568924919,89.51325527339323,-20.0,0,2017/05/14/phimlb-wasmlb-1,653.517,4
100.23733520448842,75.59165315523211,167.72137524054517,110.31604495785135,123.98156362458691,108.90980016232314,96.12717099233288,71.35128556911596,-20.0,1,2017/05/14/phimlb-wasmlb-1,729.747,3
107.68121783264831,91.09711663127426,113.6203799697225,89.95068688202734,87.18069183547149,82.67240016215692,76.532568924919,81.65046278123862,-20.0,0,2017/05/14/phimlb-wasmlb-2,539.667,5
100.23733520448842,70.13906195333531,167.72137524054517,144.25931873305137,123.98156362458691,110.31604495785135,71.35128556911596,67.7147056543748,-20.0,1,2017/05/14/phimlb-wasmlb-2,607.3815686637705,6
117.88274767628259,109.73711335123043,122.06166928176592,121.38618673625427,106.40138624008881,104.12634295942352,96.90220828531208,101.38086465062638,94.38340553862852,0,2017/05/14/houmlb-nyamlb-1,528.9749999999999,6
107.64821735671705,98.00976276397788,129.1324300707971,111.37958979757003,139.32888465688362,91.01020007818373,100.9265992244357,96.58022342112685,82.25240289138017,1,2017/05/14/houmlb-nyamlb-1,633.5527029498337,11
117.88274767628259,109.73711335123043,122.06166928176592,121.38618673625427,93.83134851196225,104.312268478517,96.90220828531208,101.38086465062638,76.82574231374126,0,2017/05/14/houmlb-nyamlb-2,615.897,10
107.64821735671705,114.784560365175,129.1324300707971,111.37958979757003,139.32888465688362,91.01020007818373,119.15072554998608,96.58022342112685,86.11389035844455,1,2017/05/14/houmlb-nyamlb-2,573.03,7
113.52672943955703,105.25892694547588,139.77411190803159,105.53535914546318,97.95829019684616,92.20533701196786,101.48149040773248,79.92969427985959,83.67495340871213,0,2017/05/14/seamlb-tormlb-1,627.2884988607362,2
109.3712564445706,78.86136352409926,104.17286871406124,105.25732141648727,96.6090080789229,98.89666592708654,71.83640818468811,72.4691756815358,62.21195318190497,1,2017/05/14/seamlb-tormlb-1,636.39,3
87.54402334486767,75.62276636992138,160.47590394295815,120.85289565255717,101.08454017139009,75.71543605678163,71.8797830184199,68.75174700471365,-20.0,0,2017/05/14/atlmlb-miamlb-1,680.7420000000001,1
77.85928996633221,111.27392197002001,127.44318218356008,111.70292215964182,135.1985361604379,103.90809473190208,82.93789530406053,57.91447787342928,-20.0,1,2017/05/14/atlmlb-miamlb-1,671.04,3
100.69371995299126,95.85967335659157,140.12167396625887,103.05583687239857,102.98116650329249,83.85972098053104,74.95381385392838,84.7442804983977,68.48881006817058,0,2017/05/14/minmlb-clemlb-1,600.3385660994751,3
78.3781172334675,115.37689476094778,115.7551737836478,113.55533770200705,109.67678890836012,112.20790110460243,81.57967720386283,93.7877228060941,73.91000650344581,1,2017/05/14/minmlb-clemlb-1,665.496,8
104.37544883983496,116.7416589064808,100.97713960771122,110.57675095782669,91.96967240823629,94.49780344915396,82.14257625014834,85.26886178289772,65.64708155832047,0,2017/05/14/tbamlb-bosmlb-1,579.92205092277,11
135.93539688127967,104.07815403459452,115.04444712321435,110.87249503305836,114.77484845629624,101.19274754641536,89.35715795416084,89.58600711456165,55.14875893029371,1,2017/05/14/tbamlb-bosmlb-1,605.898,2
72.47945063611236,94.72588859448031,128.01458523047967,99.48572268718462,115.0641688177219,74.21929383448233,72.89432115152364,79.89789700074759,-20.0,0,2017/05/14/nynmlb-milmlb-1,637.677,9
76.75563731801026,143.16319988944858,89.7136535905365,101.00476048329362,85.31925685838576,84.26262124856206,89.76882256652397,70.06434818992798,-20.0,1,2017/05/14/nynmlb-milmlb-1,552.3389999999999,11
85.86712897233016,76.83783186603237,118.1383403280179,86.43154311782101,78.88730941439425,73.33289005416684,77.19920273091971,60.143339630619195,61.53455832345603,0,2017/05/14/sdnmlb-chamlb-1,624.708,3
88.36452275519211,78.0462669577998,112.42239056000109,118.2884657298282,89.54142223208267,80.29163033684482,77.45623729687655,77.36914921717015,69.62624426311832,1,2017/05/14/sdnmlb-chamlb-1,685.7909999999999,9
116.81241111251215,103.45690501593859,117.10425127150684,103.56579289956007,90.41634663359324,100.46927520946188,82.03584758343008,72.30147582449047,70.94923065300209,0,2017/05/14/balmlb-kcamlb-1,655.7271588948996,8
51.944558554342784,107.86240228421396,107.01645395287063,111.87401189294359,95.609947228694,89.91085489191339,74.75515061369536,70.95101145536749,63.48889997657778,1,2017/05/14/balmlb-kcamlb-1,674.802,9
101.3701093738355,81.14342857142857,114.6763954423596,82.82661017659392,93.59179846298979,96.93494660057692,86.05823661871634,-20.0,84.83038754871265,0,2017/05/14/chnmlb-slnmlb-1,613.026,0
96.66368380558451,105.49468788551472,125.35538776216188,120.35677572216696,86.62044717463465,92.73999094138412,90.00035627068493,67.15219730318357,-20.0,1,2017/05/14/chnmlb-slnmlb-1,577.98,5
73.24436894387722,89.89731765558767,101.45931081709152,126.95465244975613,95.63173156370699,90.39945738965052,83.28235691581432,93.59690023040716,80.60022883134661,0,2017/05/14/oakmlb-texmlb-1,615.32035680715,4
80.15434926632737,98.77680368609109,97.12991309927702,102.623275751837,87.56598699658166,82.41240424940354,93.77094069822051,106.5311569714966,81.19643385626023,1,2017/05/14/oakmlb-texmlb-1,640.8579725879123,6
103.9720905942607,116.34928082062687,124.59710198884184,108.2371866913683,109.43719217313117,98.21846318800445,77.09186326834836,105.45887723642286,-20.0,0,2017/05/14/lanmlb-colmlb-1,668.862,6
114.75227333420945,93.28175966697802,120.4955077318236,121.776204164992,91.94053990469088,83.96192577507381,64.86553184263785,64.97940672629346,-20.0,1,2017/05/14/lanmlb-colmlb-1,634.1474384125937,9
93.63046459932542,94.068709789601,126.30979078378358,99.33501554973058,124.09403595291138,119.43562228571429,77.0908934806287,70.85021102047389,70.46216688367329,0,2017/05/14/detmlb-anamlb-1,636.6469794349604,1
74.95313744839753,80.91897507318107,179.37532522301967,103.643098506624,94.13362248392063,94.88730352608442,77.88064580245472,56.60425941738134,68.81130616545884,1,2017/05/14/detmlb-anamlb-1,630.648,4
71.42946919776017,90.00134841571699,143.00865584574913,100.2054610555933,109.51867374621143,108.47687263513777,68.89147192469746,86.09027347371826,-20.0,0,2017/05/14/cinmlb-sfnmlb-1,545.607,3
93.77162575733877,89.64406242886123,110.46093058506865,137.7134641858015,84.0760872692407,68.68534527175322,72.5230108465974,87.7780897897578,-20.0,1,2017/05/14/cinmlb-sfnmlb-1,598.6560957913463,8
89.54069366610355,100.39247603756867,102.67290668823885,97.13186280701328,105.61825035951628,94.12373449482052,71.01822021044275,52.190096387691604,-20.0,0,2017/05/14/pitmlb-arimlb-1,575.604,6
102.31264671556372,102.38828249343136,144.69914247500762,104.00726038209541,92.3928647577408,68.63401942665807,75.08354587876576,89.11434998834709,-20.0,1,2017/05/14/pitmlb-arimlb-1,622.134,4
121.660789772886,92.43236828722408,101.45621598640591,108.98036297014157,105.62615680209984,96.68201624306505,85.29562591825214,87.21572712580473,78.70261874526905,0,2017/05/15/tbamlb-clemlb-1,550.458,7
86.39085229613615,118.19455636418823,112.25799603933146,110.72015569187741,111.25599910834481,111.36710660309629,99.58556462120785,86.95373044195452,84.23178611386908,1,2017/05/15/tbamlb-clemlb-1,569.961,8
89.29201807568475,85.30382177882811,160.2922604770751,118.99632971541513,100.96249478785684,100.21351552112424,78.5103789026433,81.97062671099786,68.71075294942055,0,2017/05/15/atlmlb-tormlb-1,618.60168,10
111.64563634673388,92.55882184255545,104.200618343572,104.5358348619403,101.15956670083072,74.28361395040544,70.34753101122378,69.02645714285715,87.28139358921837,1,2017/05/15/atlmlb-tormlb-1,668.3670000000001,6
123.21467064757557,112.5647921900506,118.11254013914362,122.27392827744532,106.55296203476006,98.41190790105108,99.9706366661606,93.23254394646419,-20.0,0,2017/05/15/houmlb-miamlb-1,620.9459999999999,7
75.59238860621747,112.76904994415224,129.5222332023879,109.11076529049772,134.6962718246332,98.03130784603373,103.41807474018198,56.41553065392455,-20.0,1,2017/05/15/houmlb-miamlb-1,648.3689999999999,2
135.09801609842748,96.35289088435779,114.23445479226774,102.60980735540045,113.44288761242451,72.819598993688,73.00101520342777,72.50218959143442,-20.0,0,2017/05/15/nynmlb-arimlb-1,579.7716528391046,3
79.42,93.51985833727991,149.3919499410996,105.92960227974552,96.61581463006655,101.85924915881901,75.44996896734429,51.14413483533975,-20.0,1,2017/05/15/nynmlb-arimlb-1,604.4572474002144,7
89.6132099868968,88.3841414076102,113.12675139681251,118.33336584495214,87.73774204897128,80.33395701819025,81.89165018561702,71.79017774172866,75.17950026776039,0,2017/05/15/chamlb-anamlb-1,627.5790000000001,3
91.44685334425516,182.72925655664008,93.30058033448644,102.45279901179278,92.44040290739322,80.31293666006219,79.5820286013255,59.644446006301784,84.76176634619767,1,2017/05/15/chamlb-anamlb-1,715.9970396863349,5
93.81111047615171,100.00679821148992,106.89706578822303,124.1629348853334,94.75762581891024,93.03318737831607,85.43689437311623,83.90196881166816,72.55639104084236,0,2017/05/15/oakmlb-seamlb-1,648.765,5
115.15546224611093,98.95999916764536,139.65646694210608,104.61968095912584,97.23013827353995,91.19627946545685,102.79810371652451,65.09131670650363,81.44730622605147,1,2017/05/15/oakmlb-seamlb-1,596.3762532781041,6
80.48984331460397,76.5486387676857,92.24593268861028,87.94001460702489,109.420070637492,83.23845124268753,88.05464412026217,91.35529406776838,-20.0,0,2017/05/15/milmlb-sdnmlb-1,575.0042078001392,5
88.23209918326452,74.92640542537569,116.83891084978495,87.88056202672755,79.89957379956061,69.35642641060562,77.39217034435569,79.9806492004779,-20.0,1,2017/05/15/milmlb-sdnmlb-1,626.193,6
102.30580227887528,117.63898083203135,112.17290622545455,110.07017691553342,107.1315665637918,75.65114663494285,96.64195222465435,89.60202289515982,-20.0,0,2017/05/15/lanmlb-sfnmlb-1,666.783,4
93.64053924321637,90.38780430453848,112.08080676762485,140.82926587038008,85.15078080564513,73.4415240235585,67.83931260634536,98.76,-20.0,1,2017/05/15/lanmlb-sfnmlb-1,605.9344046260499,8
88.7098621121174,83.89782446232266,160.42907033263822,125.02291379235052,102.50382502709013,101.6613010537107,69.63983238571265,80.57322740337662,69.68369741147738,0,2017/05/16/atlmlb-tormlb-1,582.534,9
110.34317964569382,106.58603881671507,102.52505678889068,107.03315241365864,77.80193887445209,76.6708613980026,90.92662052144985,67.5392113262642,60.043343773353655,1,2017/05/16/atlmlb-tormlb-1,689.652,5
119.66547128389256,92.22146034951194,102.01825182009098,108.56464061109043,103.66311640524464,93.43272187057684,83.6076934308939,81.57967720386283,81.08929349217338,0,2017/05/16/tbamlb-clemlb-1,561.249,6
88.48861495705366,118.77713476665541,112.81995110266857,111.57562090832492,107.6932667039292,113.88714051928524,104.08121543787502,87.16992075136869,83.47,1,2017/05/16/tbamlb-clemlb-1,622.9582644932923,4
98.18153684465167,112.08305334447644,172.63899966973833,143.31685832680114,113.59236194825232,95.55786093778718,74.08663730885306,65.54745918703014,-20.0,0,2017/05/16/wasmlb-pitmlb-1,657.7393612487393,8
92.16207423683538,98.7917867514296,104.14031612440479,90.44772139620855,98.45349314612402,108.03858747770632,92.22611805877213,69.71596652406964,-20.0,1,2017/05/16/wasmlb-pitmlb-1,582.732,4
80.7581739042628,95.01991606586986,114.77188344428991,88.83239332613813,109.89863443207756,101.36563894536094,93.0738102498081,107.56778777225443,60.916156086476605,0,2017/05/16/balmlb-detmlb-1,667.1790000000001,13
93.7432145872655,93.44809211771023,123.34533038864069,99.29350807397923,122.19783001206957,118.93609322962858,74.76895782806993,75.53082993218652,72.38193632710444,1,2017/05/16/balmlb-detmlb-1,611.64,11
113.18497455288244,94.65574053287796,121.85144093220848,120.67186728938084,101.76975496964786,102.1891197157901,105.3227456104128,73.98158132185459,-20.0,0,2017/05/16/houmlb-miamlb-1,653.517,12
76.11366303648944,98.58354113200451,111.15244741555435,128.78337966138258,133.5948254054134,85.33212009723523,72.29337422857144,59.93193723870998,-20.0,1,2017/05/16/houmlb-miamlb-1,550.161,2
72.6385367152977,108.54113907118702,144.12840775026825,100.33362244667777,108.94899606783731,106.07958903812708,71.32123530340772,74.47533547059233,-20.0,0,2017/05/16/cinmlb-chnmlb-1,569.664,5
