b1,b2,b3,b4,b5,b6,b7,b8,b9,batters_home,key,pitching,runs_scored
81.71488748747274,122.35300825927858,122.01757665861452,128.86386459940059,88.79609914263574,106.4285249284705,90.64950621323791,94.9634020889722,94.69628025251959,0,2018/06/10/seamlb-tbamlb-1,611.9968594914113,5
109.17611614455221,111.702101652083,102.68791603371702,104.87266442772354,88.6680372824,91.7903715404745,80.37202471928244,91.4588064714382,90.07997621313702,1,2018/06/10/seamlb-tbamlb-1,550.557,4
111.64021906076314,114.34085487356647,132.09292663957754,105.66741407833824,93.2087132545888,85.77762102548074,88.09183423561875,82.53714554973976,-20.0,0,2018/06/10/slnmlb-cinmlb-1,610.8743999999999,3
112.169874666687,86.32087214426727,142.21891001752,134.11235227397358,128.29916466351824,106.07374445611809,75.19289870864988,-20.0,59.489748027614404,1,2018/06/10/slnmlb-cinmlb-1,616.59,6
118.19414329239792,130.1908446312045,115.93966987613793,116.490998370434,109.05970057611128,90.40872447195,74.87998580252723,70.28561796339254,-20.0,0,2018/06/10/milmlb-phimlb-1,621.6149710262521,3
113.55503420989041,119.48255964317123,112.73195057656707,116.77260847045513,69.75879450885947,91.2244282760007,81.79216382181237,70.13544924724894,-20.0,1,2018/06/10/milmlb-phimlb-1,600.4802305958184,4
86.51062362526228,184.10084317525056,118.17651444436704,87.92812432356695,87.62240956902771,89.1081637263997,98.90477011428571,78.37806275658555,82.76312704409482,0,2018/06/10/anamlb-minmlb-1,609.8580000000001,5
90.66069570847151,135.6623695018096,122.6828692335918,91.34118223372863,106.34557948149772,106.59769641476808,79.45183092732896,75.40930889246688,84.11480163091588,1,2018/06/10/anamlb-minmlb-1,632.232,7
94.97160541531325,101.23622756781715,115.49548867468658,98.17470007926649,82.05770889056386,90.52443758942896,92.731447017033,81.5651765792986,-20.0,0,2018/06/10/pitmlb-chnmlb-1,610.848,7
105.75308513304785,99.4393630475272,144.6863032870051,120.28199739021849,109.17616938989464,124.12397447286531,95.32523888630254,69.16860154340982,-20.0,1,2018/06/10/pitmlb-chnmlb-1,606.393,1
134.22099470318824,125.62564881413866,130.54466950680256,93.58021814267859,102.32408191810907,88.13378361063108,104.01258076557501,89.45010282767905,94.07657133086364,0,2018/06/10/houmlb-texmlb-1,679.356,8
128.93027244879124,72.66274050650215,120.8917962371523,109.48162797347669,104.62043381878195,77.12513262779143,81.87224213098959,70.35159647523983,88.40482167485897,1,2018/06/10/houmlb-texmlb-1,599.067,7
95.5093579729945,76.79627761157155,135.4477584987525,81.85036791580158,83.76560159158961,58.54079564582013,73.5384438492316,40.45463764669739,-20.0,0,2018/06/10/arimlb-colmlb-1,610.452,8
105.6674756405814,130.05169356100276,146.82257655181863,116.17225085905756,86.04512641142334,80.17422194786418,69.301003195653,95.7015858156633,-20.0,1,2018/06/10/arimlb-colmlb-1,623.0250000000001,3
106.21475521223834,113.91800588260016,94.72679032383664,70.9664470168658,63.1194542754907,89.51286542380409,58.96807842823265,58.202401452164146,62.094695727461435,0,2018/06/10/kcamlb-oakmlb-1,634.9050000000001,2
85.57546626520687,86.34564682474534,123.23382154612696,116.41031916948195,103.97462265276329,92.76092186082664,87.37073425332242,93.58094525077328,83.08238223299395,1,2018/06/10/kcamlb-oakmlb-1,605.8004893844962,3
100.78590968873631,120.71870680234669,91.61876457756232,120.49537457865351,94.03774937581082,87.40865061487669,80.5060844903257,80.5851478859108,-20.0,0,2018/06/10/sfnmlb-wasmlb-1,493.335,2
104.10595015959835,133.865653420169,118.91113769623732,102.01628889541199,79.43199316611384,76.61309004142052,77.27222968550771,59.74180379486229,-20.0,1,2018/06/10/sfnmlb-wasmlb-1,641.3399999999999,0
105.56421804090746,98.23063041050831,160.85070193936656,129.17844495667666,111.06706645220305,67.25452559386636,76.32744392137926,95.138290666455,-20.0,0,2018/06/10/atlmlb-lanmlb-1,517.788,2
106.19596840437728,106.45271611091742,130.45234943550528,82.27238799192205,119.09704861955595,108.82292258825241,78.33806738270921,98.19787934268079,-20.0,1,2018/06/10/atlmlb-lanmlb-1,611.0459999999999,7
110.86224726140337,128.94303409038616,113.18168428211551,107.31452262212149,102.24267580183286,109.8095337830504,118.43644178695784,-20.0,114.83944691541252,0,2018/06/10/nyamlb-nynmlb-1,540.9898544369943,0
113.20128402537388,101.42262912597499,124.13487440997092,81.18534758735062,90.8431773014406,102.64824387841064,88.20137177221851,-20.0,70.90266354468831,1,2018/06/10/nyamlb-nynmlb-1,535.608,2
177.87550587948874,139.5988905211367,163.72386636814542,127.96462159312195,117.62828791017924,88.5255259213623,81.51684654740846,64.27305059585223,82.94175712446344,0,2018/06/11/bosmlb-balmlb-1,574.614,2
77.0570076761234,102.49,83.93650758703859,107.87067178354609,96.33619197624614,91.66587589400568,55.913486248158954,86.74456918626491,76.97731191268305,1,2018/06/11/bosmlb-balmlb-1,634.6648137727939,0
90.88833860664631,118.0196301556014,116.19666847260727,91.503154976384,128.38924621073915,90.49290287287128,79.5224329120299,94.20174850134458,-20.0,0,2018/06/11/sfnmlb-miamlb-1,688.167,5
97.8132432207906,111.88797136447955,117.30938234601335,77.98910520941807,121.40018714157318,55.90808065580841,77.44869053317444,32.929099407608,-20.0,1,2018/06/11/sfnmlb-miamlb-1,587.1045,7
106.61597503882768,104.27569463104736,117.33174619057476,88.6559155102533,97.39094223702378,89.14258699801935,91.07608231053088,89.71131459585514,84.80628339901871,0,2018/06/11/tormlb-tbamlb-1,592.236,4
102.82829526054044,88.84618939607977,104.26493771696337,114.60501906492789,79.97977502248591,81.13750140399999,90.76360107108435,76.65424850980754,89.19699561936415,1,2018/06/11/tormlb-tbamlb-1,580.7186079136862,8
106.9161131111077,101.05547811063288,141.8699771501683,120.48668541055595,119.01771917722559,122.10258855040468,103.4343481993248,95.12103216894232,-20.0,0,2018/06/11/chnmlb-milmlb-1,611.64,7
119.22349025915743,129.7552847346905,110.47200512621491,113.6744557495945,71.61920787474139,89.80283605278271,77.77447663982488,61.25111872414561,-20.0,1,2018/06/11/chnmlb-milmlb-1,608.3729999999999,2
73.8760761347434,131.07802867848363,160.60749322544737,137.49686382257514,108.73276973772836,92.03301632076405,94.19591994634165,87.9015226332441,84.16636791433993,0,2018/06/11/clemlb-chamlb-1,741.825,4
95.7868575105241,88.20868726184973,134.53515599279314,93.68270350827714,101.45783497692258,82.80503175641371,92.96120848331194,71.68788198266262,63.53238877955646,1,2018/06/11/clemlb-chamlb-1,579.96,0
85.60769427656619,124.08076088123127,103.42911617828278,79.97766167810103,75.04854310328182,99.43228395601886,70.16948637391299,60.8166885338555,-20.0,0,2018/06/11/sdnmlb-slnmlb-1,570.3570000000001,2
112.39527718714405,114.05689638405974,133.5023274738059,106.18703767726149,90.84688546311868,101.1446673432495,81.97457574960569,70.21592787574153,-20.0,1,2018/06/11/sdnmlb-slnmlb-1,608.1750000000001,5
97.58547044984378,100.72006974975015,108.80743076799344,91.51214932345428,113.97216224678124,82.80005098351229,93.61241770292284,82.3656006465687,-20.0,0,2018/06/11/pitmlb-arimlb-1,527.985,5
108.00528611463169,138.17385114220312,106.39307862957074,80.33162607731937,113.45335977290772,88.32635854452333,61.54430831234373,78.26656100739305,-20.0,1,2018/06/11/pitmlb-arimlb-1,600.0612223156007,9
89.83000588293626,179.76719082331383,114.75928262448092,89.56318238460548,87.34904111003678,90.77789397101284,86.45758759030839,85.84245588652631,79.30659268466361,0,2018/06/11/anamlb-seamlb-1,638.964,3
79.54898449488594,120.02440974929327,119.5812418161327,131.37154475574692,91.79577410369156,88.36801045901842,98.15868483969008,107.20198747054836,96.89026585299827,1,2018/06/11/anamlb-seamlb-1,597.4830000000001,5
79.8418494902936,142.47981359976808,161.52525509099104,124.79531807336596,119.15641640616087,87.67858523155338,89.028567012353,62.543327984565856,79.81186632332644,0,2018/06/12/bosmlb-balmlb-1,702.0681088267974,6
75.98076975465125,103.47071881321449,148.95072136017598,107.69116726434584,89.80944147185227,80.07198076409881,94.4916892122722,63.148908023364584,69.45178330605988,1,2018/06/12/bosmlb-balmlb-1,568.278,4
104.12316023914342,131.16186749840858,145.24769384285844,100.1262767694197,117.07602979517858,86.82137985505457,81.0779592420336,63.29,-20.0,0,2018/06/12/colmlb-phimlb-1,565.11,4
114.16561528071426,116.77636699756277,110.29036694909844,115.25151410687971,68.71898716239804,88.9020903992781,75.28130566321994,83.48317773159683,-20.0,1,2018/06/12/colmlb-phimlb-1,568.8720000000001,5
110.95267803262728,101.696107340404,130.9143566765498,117.52462104971524,120.79,101.86820291768076,77.9849288204139,59.58965825157411,75.65377463199873,0,2018/06/12/wasmlb-nyamlb-1,638.568,0
108.56965563353405,151.11234484144856,113.81116767808555,126.00865379531595,100.49506475634008,107.97948495252909,88.08441369925754,94.8789665784952,113.1342936200658,1,2018/06/12/wasmlb-nyamlb-1,616.8870000000001,3
100.44228204875618,133.97242421413594,125.21662600162429,103.81489604465023,106.80487137587113,81.34194608982503,92.72840779842365,86.24142724803215,60.020500525866005,0,2018/06/12/minmlb-detmlb-1,650.4612691387476,6
101.26188689058681,125.42025378494509,126.49765719523796,117.35049073446376,83.205359778238,87.03756971129002,67.28179602816697,83.17444959293331,61.23244871178477,1,2018/06/12/minmlb-detmlb-1,627.4799999999999,4
98.32595316457943,118.196510291837,118.19384187787392,125.41545885898293,92.586683015662,91.30675168811058,86.12012122841075,94.20239164671196,-20.0,0,2018/06/12/sfnmlb-miamlb-1,619.5907924027074,1
109.89087560873269,118.32895094939327,122.92333991045723,120.79852116302555,95.56339809766204,67.02587468484764,75.34323723722258,57.11399711200757,-20.0,1,2018/06/12/sfnmlb-miamlb-1,640.152,3
112.56352248547465,104.28466893641632,109.88523375914959,116.04443430973629,95.14931531583845,90.41460448987091,87.88908639430927,73.69454433198246,84.66580287076027,0,2018/06/12/tormlb-tbamlb-1,610.5012973507415,1
103.32878404529241,94.8656230650382,102.82667974251876,114.76226266848829,82.06153054014169,89.62524547487354,74.33462104586592,91.89156982468396,86.8547409188805,1,2018/06/12/tormlb-tbamlb-1,633.024,4
100.53691685276807,104.37054429470007,124.80372882649084,111.97940261861444,79.90551868357994,91.56777916576691,92.38691428571428,69.1626213776859,-20.0,0,2018/06/12/nynmlb-atlmlb-1,578.97,2
108.70398460184592,96.06411472284871,161.83485090389775,128.5801714178148,110.38746398408001,93.4337726343665,75.79419243568063,67.04823876351838,-20.0,1,2018/06/12/nynmlb-atlmlb-1,602.928,8
108.28718488414349,103.0400668389851,138.69599908635755,121.86932308470249,112.69114598600169,117.10056081225677,105.03311152669413,93.4144487422907,-20.0,0,2018/06/12/chnmlb-milmlb-1,685.395,0
121.51787099419776,128.60124767339443,120.68860914545057,114.6021625610245,97.06993049593149,91.96912994648001,73.51455864818448,59.04753336582369,-20.0,1,2018/06/12/chnmlb-milmlb-1,706.3829999999999,4
135.49033851413958,131.81680550744377,158.81942388041054,124.90188335545928,109.34405850863527,70.69424313078311,89.5225398309362,97.58301731166472,71.11054012922085,0,2018/06/12/clemlb-chamlb-1,673.2180000000001,1
93.33928923515751,88.53800192688033,131.689250033345,91.38391919286335,99.21786647092512,76.81504199109527,91.09791504708795,71.55035251571356,63.286832889319655,1,2018/06/12/clemlb-chamlb-1,692.8941549830178,5
110.48069406773601,87.91161701363703,144.45767520686732,133.4437217054443,130.10753644580342,104.79130993182363,77.88390041392776,74.23074948120178,61.70388964061388,0,2018/06/12/cinmlb-kcamlb-1,636.885,5
108.7625282262645,113.05296158403401,96.23244689416174,116.9811164235005,89.65934880512613,70.62166726090089,63.4026781308314,57.03059628131237,76.13302875382027,1,2018/06/12/cinmlb-kcamlb-1,664.803,1
85.90839968601946,121.49806458105658,85.14393528456053,101.09817386769363,77.99518929583196,69.26635096853171,71.5130569560381,96.40115884506402,-20.0,0,2018/06/12/sdnmlb-slnmlb-1,589.5630000000001,4
109.83345676994949,113.22421712978357,138.33576005220542,108.92283613450554,91.8747671638184,102.51393872028747,89.14201246545174,71.51696524475322,-20.0,1,2018/06/12/sdnmlb-slnmlb-1,630.5795565242556,2
97.03007734038005,111.44320128324672,109.71937505352543,95.89076016150764,83.878024200801,94.9583167522029,94.55555186211704,83.99443281352531,-20.0,0,2018/06/12/pitmlb-arimlb-1,627.9430668836749,8
94.42263810394394,136.17892324458037,108.58000823835495,81.35239458954018,109.79324932201227,112.69459156843256,87.66094789522923,70.35168181706655,-20.0,1,2018/06/12/pitmlb-arimlb-1,660.843,13
137.53346435089057,125.098051685863,132.03816053349226,123.21233422701866,100.53789486701187,102.9601312746336,100.551978037506,91.17510204885151,92.79507411916258,0,2018/06/12/houmlb-oakmlb-1,647.577,6
84.99592473195804,87.0470835906386,115.85448643613432,120.64040100321388,116.42188170745536,106.8603760673876,94.26084908658977,86.58859378379076,94.23349705608078,1,2018/06/12/houmlb-oakmlb-1,583.4250000000001,3
86.86961634880426,187.0831225523444,113.96497173493185,91.132479013311,85.89318966807788,85.06741402507214,101.77845407883734,85.47578632408622,79.66267846928383,0,2018/06/12/anamlb-seamlb-1,645.795,3
77.38475214787178,122.72038853020531,117.15966915118406,137.6966627785099,90.96922215420076,90.62475896779829,94.84767593466508,98.72101150091723,68.17330003223209,1,2018/06/12/anamlb-seamlb-1,621.3467819311905,6
127.44591914983923,75.13353415414674,101.68169062647586,112.70090715302315,110.14595459309452,89.62035178246222,94.69917635108213,83.65623379098476,-20.0,0,2018/06/12/texmlb-lanmlb-1,665.52504,5
107.49022671731792,110.80435353072978,119.06703089004931,129.56525398728158,108.52376121220101,110.9074907456115,116.32302457398255,123.86619404115437,-20.0,1,2018/06/12/texmlb-lanmlb-1,634.014,12
99.2871428518196,103.10089088137804,123.56972273733776,79.8279480548195,87.44355228069898,91.92722442310246,67.43275029065191,59.51836169854126,-20.0,0,2018/06/13/nynmlb-atlmlb-1,611.560125653209,0
109.78078077029085,96.28005698694487,165.65096698631606,131.96892535262043,102.5002081363798,66.39601178218436,76.95947137325636,94.37744301468572,-20.0,1,2018/06/13/nynmlb-atlmlb-1,526.797,2
113.05350577189499,114.75775588757412,107.65669501764776,101.90299270255457,94.57069814281935,89.90623872510797,89.75168517173363,87.24528082213331,76.17477329611232,0,2018/06/13/tormlb-tbamlb-1,596.8162643493832,0
100.96016861599665,95.64768328123631,83.89572701177258,113.48368815756844,90.17724363991066,73.92674579332115,82.39426032978683,91.78959188909428,64.83038139375103,1,2018/06/13/tormlb-tbamlb-1,556.7940000000001,1
112.1259903188526,101.78730801574729,91.61261068012695,119.58241193744014,107.96087108308731,119.88069687473902,103.12847814501195,67.53693381191724,-20.0,0,2018/06/13/chnmlb-milmlb-1,655.3980000000001,0
118.21089974782969,128.94891385367058,110.15333838456593,111.84612623196048,118.31164820612473,73.44669137458861,79.51021939097389,57.29090188490017,-20.0,1,2018/06/13/chnmlb-milmlb-1,611.64,1
175.2203438165952,144.40261941229113,120.44578098517245,163.63808720695386,88.50353077593672,79.83271179515566,90.05975916555393,69.58727301295228,77.40740872308672,0,2018/06/13/bosmlb-balmlb-1,671.238,5
78.28546321463385,88.18850118520491,148.31177472914996,108.96598166402607,79.82335130560148,95.0365420111497,64.39747980011627,69.37224467097967,77.05594708262849,1,2018/06/13/bosmlb-balmlb-1,521.0550000000001,1
99.05019646739146,100.10187852946423,112.74086311275356,96.62086563201777,120.74186592246943,98.11250196666748,91.34432380422794,86.5225611882262,-20.0,0,2018/06/13/pitmlb-arimlb-1,561.348,5
98.93343676543621,138.62761534608345,105.38294909793228,113.35565290309934,91.20663400646364,69.8473799859932,77.34937072041998,58.63956558759918,-20.0,1,2018/06/13/pitmlb-arimlb-1,583.326,4
85.3469723922895,192.48014053040654,116.51163359246051,88.87281399395077,83.98129851846257,77.62724914742833,81.569058617244,86.89800849627339,62.7,0,2018/06/13/anamlb-seamlb-1,593.226,6
80.23111736062887,122.78122748703927,123.81137657813372,134.93262551598758,106.7903327231303,96.22429315987524,98.32068249628868,95.02363846014865,60.95742060658516,1,2018/06/13/anamlb-seamlb-1,588.078,8
102.7258361134492,130.25107379098407,141.8619756388735,97.74100071616822,118.08420171036859,89.33915425377032,80.48753063668777,65.86382857142857,-20.0,0,2018/06/13/colmlb-phimlb-1,562.14,7
112.9873701594734,116.3159200865963,71.37270689451275,114.79807529822236,89.55912461564344,93.36452898570226,66.16028590703088,73.30947796399926,-20.0,1,2018/06/13/colmlb-phimlb-1,637.974,2
110.10215192009848,100.83487322914343,133.26885612985043,114.8764385240953,116.99845714285715,119.59400937428484,79.58855295416919,75.19186636066564,66.14533643670349,0,2018/06/13/wasmlb-nyamlb-1,629.658,5
107.73024145751845,151.36134507948753,105.95645014294323,122.91329618536484,108.56907264652314,120.25537168812737,111.15796677534948,94.68793572843958,112.9031251876194,1,2018/06/13/wasmlb-nyamlb-1,611.1357600000001,4
97.93596433013563,133.14249809649436,124.5322367229294,104.33171265435877,90.67746444717268,91.43437631056723,91.40907339431162,59.75148256061805,46.60327712604332,0,2018/06/13/minmlb-detmlb-1,658.764,2
99.83675116832086,123.53455794514319,115.67269278197918,81.7499325297079,87.96719720424625,81.4888532651131,64.92467737175335,85.69463854912148,65.1026348115405,1,2018/06/13/minmlb-detmlb-1,566.1990000000001,5
97.20744904006438,116.833093698547,115.6172958110444,92.36936007177346,123.63774093017064,89.5543429295752,80.59984808689079,93.95334716632016,-20.0,0,2018/06/13/sfnmlb-miamlb-1,585.4050000000001,4
96.59865462045327,119.14448673033483,122.21923626642138,75.7836930418551,120.83446835614822,57.73580953125217,73.67488509625416,33.035915470310364,-20.0,1,2018/06/13/sfnmlb-miamlb-1,570.7529999999999,5
139.0521827040777,130.94033558519766,158.53236164144346,122.18446785098898,110.66982060162373,92.22935880690737,68.43436186199085,70.6632347966763,69.42697056180697,0,2018/06/13/clemlb-chamlb-1,595.7161629535,2
94.72108276981744,91.49419834704253,128.84499537702902,91.71638400258914,82.69597569118139,88.80259006414188,72.3875056856516,62.91776084802528,47.693446794025476,1,2018/06/13/clemlb-chamlb-1,549.8639999999999,3
110.83076255357241,73.67837250450391,145.07124510671582,132.44493949046702,129.90422264874059,104.11130394113123,76.35060265068563,86.64432215406876,59.63749515873386,0,2018/06/13/cinmlb-kcamlb-1,669.7529999999999,7
109.7439396933548,110.43009273363201,96.9272933789748,114.44213813327039,87.33193723690589,72.34101272831326,55.014376865925406,61.48515578440289,62.17789475388974,1,2018/06/13/cinmlb-kcamlb-1,612.0360000000001,0
83.87149580410271,77.41959431526189,122.66529936368799,100.8318997865176,68.81929130138428,77.29966613886863,73.28558853892152,60.45283437163514,-20.0,0,2018/06/13/sdnmlb-slnmlb-1,624.609,4
89.06390916125113,112.39836008049835,135.9153729131294,109.31525550724429,89.62710358402866,100.628359705757,69.93307363423258,81.32505910162936,-20.0,1,2018/06/13/sdnmlb-slnmlb-1,657.4770000000001,2
137.03027049278612,128.5249587066583,126.82289703231396,101.53287160686129,104.4549281844952,104.2956587295962,85.53485486279345,88.82825563400165,55.68986667029458,0,2018/06/13/houmlb-oakmlb-1,654.6192000000001,13
85.73682311580659,95.14587317837193,114.2105295147291,119.35250640443724,113.92067068143564,113.18254892261223,85.7334172200643,85.4606898227514,91.88381380208986,1,2018/06/13/houmlb-oakmlb-1,510.264,5
131.6660392810157,78.5662759548233,122.03012323329371,114.31594769203487,100.41022327506329,109.08182828308688,94.33663010043341,82.57700666150059,-20.0,0,2018/06/13/texmlb-lanmlb-1,551.8439999999999,2
108.37912193953913,119.56404844214323,126.88615706422242,86.43911792894264,111.73707827855532,119.50626367254685,81.26383050208304,97.3739587083105,-20.0,1,2018/06/13/texmlb-lanmlb-1,605.7,3
95.826754269306,120.52460318326919,118.55250483107677,122.77992282020374,90.87874368901976,89.573433827954,77.5170375837722,93.50350914289537,-20.0,0,2018/06/14/sfnmlb-miamlb-1,672.03,6
107.9992718975148,118.80700054548493,122.28063154836808,95.528342424226,67.51704552848815,57.117395057888004,56.780565819233296,60.04758097082326,-20.0,1,2018/06/14/sfnmlb-miamlb-1,651.7415749916431,3
101.33501969350037,130.53209224970436,100.70956410499784,121.73157584795057,88.82262634785559,81.98903671410291,77.9360615493317,59.50465959569222,-20.0,0,2018/06/14/colmlb-phimlb-1,568.179,3
110.19225398135332,116.3186487572587,107.49519375405642,113.40394359472378,87.77554436902815,72.59384679757002,69.77258598728508,-20.0,82.08999305953303,1,2018/06/14/colmlb-phimlb-1,614.61,9
98.04190584949282,133.06004637518046,126.9878525086365,90.6064832077668,103.58151282613376,89.4699673169729,80.7490842054327,81.42511383657853,89.17060793760038,0,2018/06/14/minmlb-detmlb-1,619.2629999999999,1
101.7802301491353,114.71946807989949,120.24172539313335,79.32689354857256,90.818106736611,87.50669865436547,77.57491338715448,85.82591048946419,66.90844302179326,1,2018/06/14/minmlb-detmlb-1,638.172,3
139.1924249200367,68.15345687977822,159.2125843125959,121.12004452258356,88.00883018510143,87.32093246805206,112.23344481975,83.26985725899762,67.74684301805671,0,2018/06/14/clemlb-chamlb-1,597.12,5
90.39054914768585,74.80495202296859,128.4003012605009,89.86093798809503,82.56898790694946,103.18442054944063,75.3542120636605,61.253551941018536,45.98769395621682,1,2018/06/14/clemlb-chamlb-1,625.995,2
124.81356386996424,129.55391264085694,128.3045461424352,103.46232281275387,102.83282802429663,110.36560928923096,89.61732920511865,90.03121937167509,94.0034433966142,0,2018/06/14/houmlb-oakmlb-1,614.3276089157728,7
83.5897348859045,86.56502080567058,114.2797858222176,126.43650203484373,111.42339398882356,112.82068032627664,92.92788387817612,86.94255432346294,92.43994850184284,1,2018/06/14/houmlb-oakmlb-1,544.8149999999999,3
100.98293720293032,96.66655475153192,103.08013789418449,113.63733465919977,79.19206173650413,81.66727242912246,96.0233576956542,71.60699453274347,81.43561676404995,0,2018/06/14/tbamlb-nyamlb-1,582.138,3
106.05541652757064,150.90926096266526,124.81146038647408,104.82346603702022,114.39669264868492,117.78825463067216,89.9736439820808,81.93369522926423,87.87876146109774,1,2018/06/14/tbamlb-nyamlb-1,570.951,4
83.88244112102204,78.4826896764501,123.3567153087783,98.771597046483,77.97231871480562,69.08420377706986,77.3768834970423,97.17221149576248,-20.0,0,2018/06/14/sdnmlb-atlmlb-1,607.9728764363336,2
109.23039024056915,96.50074172890905,168.31407690652887,129.78603176328474,109.7442484298908,96.9250175152537,77.6290143250919,84.08559336864892,-20.0,1,2018/06/14/sdnmlb-atlmlb-1,589.2660000000001,4
99.6592408334677,100.66935847314122,123.53666793101765,108.79415719954129,100.4557868702403,91.38088016898358,90.8883048576565,65.69182842233548,-20.0,0,2018/06/14/nynmlb-arimlb-1,678.267,3
100.8144889128773,77.01590038668019,137.09497364589276,83.01122835146839,114.7120134439406,92.18152243644032,102.18976542273155,62.84366729956075,-20.0,1,2018/06/14/nynmlb-arimlb-1,645.2604955086586,6
176.82517810180053,147.27454109221458,166.07750257074372,126.16680287898693,117.19550662141958,87.6939468309728,80.78744718448925,75.0033254491177,63.713484970841684,0,2018/06/14/bosmlb-seamlb-1,638.568,2
79.04329487647747,125.70273204691576,126.36377715810009,135.9969984750785,90.14535796031551,101.34100076098257,102.01031713967136,107.79389946266623,95.04859243714571,1,2018/06/14/bosmlb-seamlb-1,610.155,1
111.4166423011988,90.60268685431907,142.0887511473856,133.3528390519925,129.06543314006137,101.598662710245,77.83561366368997,75.02900585722135,-20.0,0,2018/06/15/cinmlb-pitmlb-1,617.58,2
95.9206700337961,109.00593646849323,113.91863311300713,97.324901894442,120.77276853592384,97.81018602661423,91.88322538814606,90.2467818912854,-20.0,1,2018/06/15/cinmlb-pitmlb-1,643.1220000000001,3
113.24013813259451,101.60072823409092,130.2181226751548,112.22584019138641,115.52292057142859,122.05669016414713,86.5116264278096,73.49836150389585,59.204063609390715,0,2018/06/15/wasmlb-tormlb-1,662.1299999999999,5
108.54038410682443,112.28159481874079,101.19501618934376,90.37510557872051,92.33127386186504,88.76404798406583,88.6108893007728,86.12965226731247,84.49713772667863,1,2018/06/15/wasmlb-tormlb-1,599.76,6
112.14663962352249,132.98444072033467,126.333543017138,88.10950634679148,95.51571015853473,102.30222824370856,83.9307028125447,89.04400568437559,58.18418222332672,0,2018/06/15/minmlb-clemlb-1,527.193,6
141.4811484548921,132.87280317089755,159.81081929090868,119.00561727602957,67.80218140950133,91.56447545450182,96.96380671302789,96.1597166239358,82.82708598914812,1,2018/06/15/minmlb-clemlb-1,593.6220000000001,3
80.54352864110828,123.04450189115049,84.81021431727659,96.39454221834141,99.81962519671775,66.94268895752259,75.08896230164558,60.100533152045394,-20.0,0,2018/06/15/sdnmlb-atlmlb-1,609.6600000000001,9
110.7047762020198,94.31758531519155,167.86520074291315,127.52449484844419,102.37942922931015,64.38017614327052,81.49179404334183,96.41390107853995,-20.0,1,2018/06/15/sdnmlb-atlmlb-1,595.503,3
99.01204684358959,128.03808795926696,141.0771743447886,121.82967023450651,80.19433742965839,65.552868,90.13530196753227,96.79685886499098,67.02555589293337,0,2018/06/15/colmlb-texmlb-1,645.12576,9
134.45656083844258,77.21185767191673,101.05579936527211,118.24856247998576,83.4057766835891,78.82582693456716,107.48636360795118,88.07859898857178,67.27009051472568,1,2018/06/15/colmlb-texmlb-1,645.102,5
99.60289195319487,115.4460605918424,117.69099986184641,80.26001736819241,91.75972421246023,85.79435801230167,75.79860116323238,66.32762042133076,62.177507709781466,0,2018/06/15/detmlb-chamlb-1,680.2470000000001,4
91.51045993068944,89.28490601872022,131.05610812280642,88.01283896406122,100.91169736601914,78.5448397059537,87.64759674773799,77.62246186579168,59.2140513404848,1,2018/06/15/detmlb-chamlb-1,648.567,3
108.08365694976378,120.43800938011351,107.49776349795485,113.64377278749167,69.09809213705836,92.72219263404604,74.69936337388354,-20.0,83.74265508703908,0,2018/06/15/phimlb-milmlb-1,616.986,2
122.52712488899977,126.24856210275406,111.63219650919063,117.81961783437903,108.11063344726513,71.72748679177961,71.33992521592205,57.173968353036116,-20.0,1,2018/06/15/phimlb-milmlb-1,621.0450000000001,13
105.2089479549272,135.79985606794287,116.6690480831457,115.9571956932468,118.90119819390272,104.73453488928999,94.32048728102885,107.14667385867222,-20.0,0,2018/06/15/chnmlb-slnmlb-1,615.897,13
108.91288573264565,88.55706908857807,111.574037780604,112.04906053807974,88.78550277290839,101.52802956795792,102.86080448495501,67.95857863818273,-20.0,1,2018/06/15/chnmlb-slnmlb-1,624.015,5
135.69102316166305,122.86311446436278,131.5366649464143,129.44437488336922,103.12429315081155,108.78852189832271,93.21250925316737,91.50302873612304,95.79330817407507,0,2018/06/15/houmlb-kcamlb-1,600.453,7
112.89680583144266,107.79806706104458,94.51340330764299,117.45590207696436,86.20244000025147,70.24118970951797,55.050629927947256,59.784515533888495,75.04803209235922,1,2018/06/15/houmlb-kcamlb-1,554.3190000000001,3
86.2147726565648,195.2476034292427,114.93864839634584,87.56909391343186,84.56171025663551,99.39187481002381,87.90876774983923,49.02325503388491,65.49169274499907,0,2018/06/15/anamlb-oakmlb-1,622.5907199999999,8
84.2933477461351,81.39057745539479,111.96255562936209,130.1665857309903,112.7553042410663,94.98999131328013,86.76778879349517,73.43503835363357,82.0676540025132,1,2018/06/15/anamlb-oakmlb-1,576.792,4
102.04209681396185,98.13917830860392,124.83221046683613,106.2488367142007,97.94943328697357,91.05647079283935,85.64249705542802,67.85848789939011,-20.0,0,2018/06/15/nynmlb-arimlb-1,616.986,3
103.47643960434576,138.13314702417676,103.59757716327513,121.54405616296046,111.88603322301502,77.69693319507627,73.49834381828434,68.12998913273412,-20.0,1,2018/06/15/nynmlb-arimlb-1,530.46,7
174.1543929346341,92.69639213985069,168.16225425465726,123.80843384465021,120.30551370722252,87.71217183118894,78.51376624099058,76.53446751863301,67.5252444946041,0,2018/06/15/bosmlb-seamlb-1,542.9340000000001,6
