b1,b2,b3,b4,b5,b6,b7,b8,b9,batters_home,key,pitching,runs_scored
138.37411428571428,89.94882857142858,132.73857142857142,131.2039142857143,92.11277142857142,89.08914285714287,91.68402857142857,89.57542857142856,-20.0,1,2016/06/02/lanmlb-chnmlb-1,626.54676,7
129.07034285714286,121.72748571428569,133.2636,168.7628,106.5556,119.61971428571428,82.7344,107.24382857142857,74.89882857142857,0,2016/06/02/bosmlb-balmlb-1,645.102,7
89.30062857142859,113.13725714285715,149.04382857142858,114.47417142857141,126.05982857142857,101.72011428571429,93.54645714285714,66.4112,74.29,1,2016/06/02/bosmlb-balmlb-1,586.197,12
112.33334285714285,84.6554857142857,142.4790285714286,121.09194285714287,102.87831428571428,90.19782857142856,98.33217142857143,83.36280000000002,-20.0,0,2016/06/02/milmlb-phimlb-1,607.482,4
119.52857142857144,94.91362857142856,81.03582857142858,96.13634285714286,77.91611428571429,93.87,75.91640000000002,77.62765714285716,-20.0,1,2016/06/02/milmlb-phimlb-1,645.3,1
66.44057142857143,114.72497142857142,136.47039999999998,84.95005714285712,68.166,85.97680000000003,77.2102857142857,77.34845714285714,62.79508571428572,0,2016/06/02/kcamlb-clemlb-1,570.4989,4
112.28342857142857,99.70680000000002,102.7008,108.4648,108.928,98.508,73.5428,89.512,88.8784,1,2016/06/02/kcamlb-clemlb-1,695.2950000000001,5
102.19848571428572,117.131,107.26431428571428,109.19665714285713,87.69257142857144,114.62899999999999,78.61342857142857,115.05628571428572,-20.0,0,2016/06/02/pitmlb-miamlb-1,611.0459999999999,3
76.00760000000002,97.94117142857144,132.71148571428571,130.59519999999998,106.49774285714285,88.61697142857143,68.6956,65.95457142857144,-20.0,1,2016/06/02/pitmlb-miamlb-1,604.908,4
101.08291428571428,88.71260000000002,112.07891428571428,78.45454285714284,95.59285714285713,87.34639999999997,82.25108571428572,105.781,81.53020000000002,0,2016/06/02/nyamlb-detmlb-1,635.76696,5
102.76677142857143,113.11857142857141,143.38108571428572,133.1535714285714,124.05937142857144,81.59119999999999,92.00828571428569,62.18245714285714,67.1286,1,2016/06/02/nyamlb-detmlb-1,582.2370000000001,4
121.2156,101.42685714285713,112.46902857142857,94.2336,109.56325714285713,95.55497142857143,75.55097142857143,94.38531428571429,81.29154285714286,0,2016/06/02/tbamlb-minmlb-1,694.305,4
105.19,115.803,81.7336,88.19211428571427,103.71371428571429,107.11011428571429,86.72188571428573,68.396,77.9718,1,2016/06/02/tbamlb-minmlb-1,605.007,6
95.01731428571428,111.2506,84.37685714285716,111.28314285714286,109.2961142857143,86.7517142857143,76.78245714285714,67.548,-20.0,0,2016/06/02/cinmlb-colmlb-1,638.3303999999998,11
109.74388571428571,103.9772,122.14068571428572,130.67777142857142,93.10457142857143,103.34211428571429,110.66914285714287,62.65468571428572,-20.0,1,2016/06/02/cinmlb-colmlb-1,673.0199999999999,4
87.53331428571428,120.22671428571428,138.68714285714287,134.99894285714285,129.99885714285716,102.14874285714285,85.6372,59.2706,-20.0,0,2016/06/02/seamlb-sdnmlb-1,663.1200000000001,16
95.49631428571428,105.29114285714287,91.38262857142857,109.58902857142857,83.16388571428574,75.79697142857142,69.14994285714286,70.33382857142857,-20.0,1,2016/06/02/seamlb-sdnmlb-1,633.222,13
98.4936,87.44714285714286,142.28571428571428,118.63394285714287,96.324,88.5146857142857,94.45045714285713,58.400342857142846,-20.0,0,2016/06/03/arimlb-chnmlb-1,574.7130000000001,0
137.6908285714286,92.81131428571429,133.8192,133.57705714285714,137.95342857142856,103.78528571428572,88.51859999999998,94.688,-20.0,1,2016/06/03/arimlb-chnmlb-1,630.648,6
101.546,93.32851428571428,111.23434285714286,94.74165714285715,75.91362857142856,87.9836857142857,82.05982857142857,87.71588571428572,80.03268571428572,0,2016/06/03/nyamlb-balmlb-1,612.234,5
93.8326,111.56491428571428,151.74794285714285,111.795,131.34914285714288,94.51754285714287,102.89805714285713,93.77937142857144,67.06242857142857,1,2016/06/03/nyamlb-balmlb-1,571.7429999999999,6
105.54234285714286,115.47811428571428,167.0896285714286,103.52642857142857,88.3357142857143,67.27785714285714,66.9061142857143,-20.0,80.6662857142857,0,2016/06/03/anamlb-pitmlb-1,630.45,9
111.10240000000002,114.96782857142857,127.9848,111.40251428571429,108.41348571428571,99.85585714285715,95.26479999999998,66.11188571428572,-20.0,1,2016/06/03/anamlb-pitmlb-1,706.1850000000001,2
115.10314285714287,86.4126,141.4666857142857,122.1102857142857,105.56271428571428,90.71665714285713,98.45102857142857,104.95100000000001,-20.0,0,2016/06/03/milmlb-phimlb-1,568.575,3
117.25765714285713,92.6546,98.95657142857144,78.99737142857144,81.15811428571429,92.15188571428571,72.7357142857143,77.31928571428571,-20.0,1,2016/06/03/milmlb-phimlb-1,625.5,6
102.51188571428571,83.69657142857143,112.61911428571429,94.87737142857142,76.50362857142856,103.37211428571429,75.32994285714284,93.23491428571428,86.0862857142857,0,2016/06/03/chamlb-detmlb-1,648.3689999999999,3
126.37565714285715,103.08582857142858,146.71794285714284,130.5754,112.14714285714285,81.78,64.09982857142856,57.617428571428576,67.70177142857143,1,2016/06/03/chamlb-detmlb-1,605.898,10
63.637,85.67714285714284,114.82977142857143,138.11700000000002,82.3768,91.00954285714286,82.32557142857142,78.49042857142857,64.65942857142858,0,2016/06/03/kcamlb-clemlb-1,577.683,1
110.52405714285715,98.6396,104.31594285714287,108.4932,109.94348571428571,100.38125714285715,87.08137142857143,71.12405714285714,88.86785714285715,1,2016/06/03/kcamlb-clemlb-1,618.8670000000001,6
98.65865714285715,94.70548571428571,127.01360000000004,118.4866,111.51862857142856,86.98365714285713,91.40057142857141,70.26502857142857,-20.0,0,2016/06/03/nynmlb-miamlb-1,688.761,6
120.79700000000001,94.26428571428572,134.45817142857143,133.83674285714287,131.86485714285715,104.10248571428572,69.01068571428573,47.588,-20.0,1,2016/06/03/nynmlb-miamlb-1,488.088,2
126.6324,131.48954285714285,113.25745714285713,125.53611428571426,104.75108571428572,97.707,80.44297142857144,84.33057142857146,65.4636,0,2016/06/03/tormlb-bosmlb-1,559.665,5
128.7313142857143,121.8932,133.35182857142857,169.29994285714284,107.28714285714287,117.1972,137.2134,76.20214285714286,83.81002857142856,1,2016/06/03/tormlb-bosmlb-1,641.9340000000001,2
68.95394285714285,90.68,150.05079999999995,152.74128571428577,92.79314285714287,105.62408571428571,70.34245714285714,68.40079999999999,-20.0,0,2016/06/03/wasmlb-cinmlb-1,677.475,2
99.3078,112.51948571428572,82.75857142857143,113.22594285714285,111.49191428571429,93.37,75.74971428571429,73.56714285714284,-20.0,1,2016/06/03/wasmlb-cinmlb-1,603.8190000000001,7
89.06988571428572,96.97357142857143,97.785,120.52862857142858,104.30571428571429,80.11274285714283,99.4304,70.16091428571428,75.85,0,2016/06/03/oakmlb-houmlb-1,661.932,2
136.1216,140.85399999999998,110.70737142857142,89.59039999999997,97.86051428571429,96.9776,101.47825714285713,90.89514285714287,67.3864,1,2016/06/03/oakmlb-houmlb-1,662.37552,12
117.94182857142854,102.27222857142857,115.31508571428571,94.59771428571429,108.19271428571429,93.00211428571428,74.91400000000002,92.006,73.072,0,2016/06/03/tbamlb-minmlb-1,599.6610000000001,4
108.07285714285715,114.81748571428572,85.40840000000001,86.83357142857142,104.11654285714287,112.44314285714287,88.46885714285715,69.62714285714286,77.41742857142857,1,2016/06/03/tbamlb-minmlb-1,621.5400000000001,2
95.88799999999999,89.2279142857143,80.51202857142857,115.4598,135.2472857142857,92.51722857142856,94.02051428571428,91.83945714285713,-20.0,0,2016/06/03/sfnmlb-slnmlb-1,669.852,5
129.13331428571428,110.44348571428571,116.79794285714287,123.34577142857144,120.75285714285714,91.83885714285714,92.85485714285713,107.19145714285713,-20.0,1,2016/06/03/sfnmlb-slnmlb-1,569.5649999999999,1
75.78994285714283,83.41799999999998,113.10785714285713,75.42242857142857,89.0608,82.31837142857144,73.4362857142857,-20.0,83.39771428571429,0,2016/06/03/atlmlb-lanmlb-1,602.73,2
104.07925714285713,110.03714285714287,93.99691428571428,111.1086,105.5655142857143,97.09068571428571,106.6732,78.46640000000002,-20.0,1,2016/06/03/atlmlb-lanmlb-1,604.017,4
108.6264,101.85285714285715,133.3646285714286,103.33994285714287,112.2594,103.57274285714287,93.12514285714286,91.24565714285713,-20.0,0,2016/06/03/colmlb-sdnmlb-1,585.108,0
100.96428571428572,105.46428571428572,92.44591428571428,110.54222857142858,83.2484,78.57,69.46822857142857,72.917,-20.0,1,2016/06/03/colmlb-sdnmlb-1,583.128,4
97.97102857142859,93.93045714285714,141.74714285714285,117.92302857142856,97.27531428571429,88.98828571428572,94.2882,57.39651428571429,-20.0,0,2016/06/04/arimlb-chnmlb-1,616.6890000000001,3
135.8258857142857,90.96845714285715,134.675,135.9606,135.34397142857142,94.33185714285715,89.86142857142859,69.41148571428572,-20.0,1,2016/06/04/arimlb-chnmlb-1,625.24656,5
116.66942857142857,97.87014285714287,140.0516,122.45457142857144,105.92662857142858,85.35885714285712,104.83574285714286,88.47057142857145,-20.0,0,2016/06/04/milmlb-phimlb-1,571.3470000000001,6
118.92842857142858,74.16199999999999,98.06617142857144,80.07942857142856,90.143,80.91474285714284,70.94217142857143,81.11580000000002,-20.0,1,2016/06/04/milmlb-phimlb-1,592.1330399999999,3
105.374,120.04497142857142,169.112,104.70057142857142,88.63842857142856,68.49685714285714,68.98811428571429,-20.0,83.68834285714286,0,2016/06/04/anamlb-pitmlb-1,683.9100000000002,7
109.2106,113.8216,128.46405714285714,116.83257142857143,112.08834285714286,97.56937142857143,79.06565714285712,64.1624,-20.0,1,2016/06/04/anamlb-pitmlb-1,585.999,8
125.99777142857144,126.11062857142856,115.84942857142859,105.14571428571428,98.98305714285713,72.08514285714286,79.6384,83.39422857142857,58.50560000000001,0,2016/06/04/tormlb-bosmlb-1,616.194,4
129.1028,120.38814285714285,132.73,174.20497142857138,105.8756,115.96531428571429,134.8453714285714,83.22157142857142,66.39791428571428,1,2016/06/04/tormlb-bosmlb-1,601.938,6
100.68651428571428,81.4424,111.30148571428572,96.18114285714287,75.92157142857144,103.79857142857142,74.268,86.61,85.00314285714286,0,2016/06/04/chamlb-detmlb-1,684.9,4
128.0962,103.21171428571428,146.67628571428568,135.3654857142857,113.60542857142859,121.6418,64.06714285714287,63.19674285714286,69.025,1,2016/06/04/chamlb-detmlb-1,573.3270000000001,7
95.514,87.58968571428572,96.18200000000002,119.07425714285714,90.00200000000002,94.6908,109.08694285714287,68.36685714285714,-20.0,0,2016/06/04/nynmlb-miamlb-1,725.292,6
120.07457142857143,93.6844,135.94462857142855,135.21057142857143,128.974,104.08817142857143,87.9960857142857,63.34759999999999,-20.0,1,2016/06/04/nynmlb-miamlb-1,633.816,4
75.34314285714284,95.62742857142858,101.56197142857144,120.14242857142857,103.53188571428572,80.06171428571426,102.28,67.85025714285715,87.19394285714284,0,2016/06/04/oakmlb-houmlb-1,606.69,5
136.0523142857143,141.98071428571433,112.11242857142858,89.9414857142857,103.71720000000002,96.45765714285714,77.18880000000001,92.6552,67.86817142857143,1,2016/06/04/oakmlb-houmlb-1,640.053,6
101.45502857142858,116.49628571428572,98.29165714285713,127.31242857142857,90.96128571428572,108.0118,72.61434285714286,72.90562857142857,73.02177142857144,0,2016/06/04/tbamlb-minmlb-1,627.282,7
106.91242857142859,113.12148571428571,84.80097142857143,88.5767142857143,104.515,112.54085714285715,87.85240000000002,65.82631428571429,79.95785714285714,1,2016/06/04/tbamlb-minmlb-1,638.30334,4
66.71462857142858,94.04228571428571,148.62074285714286,150.28740000000005,114.13094285714287,107.28448571428572,91.99891428571428,68.64137142857143,-20.0,0,2016/06/04/wasmlb-cinmlb-1,621.0450000000001,3
102.5044,111.95085714285715,83.77025714285712,110.8789142857143,115.16557142857144,98.24102857142857,75.21234285714286,68.91642857142857,-20.0,1,2016/06/04/wasmlb-cinmlb-1,540.9540000000001,6
63.14211428571429,84.64440000000002,112.33737142857143,137.14214285714286,105.9328,79.79997142857144,83.60702857142857,88.84337142857142,88.64097142857143,0,2016/06/04/kcamlb-clemlb-1,638.766,1
109.06057142857144,101.63148571428572,103.56502857142857,109.51448571428571,111.67045714285715,97.97362857142859,89.4828,92.25125714285713,77.648,1,2016/06/04/kcamlb-clemlb-1,608.274,7
100.37148571428571,95.66537142857143,112.55262857142857,96.0548,87.2741142857143,83.80714285714284,88.57839999999999,105.99934285714285,81.63842857142856,0,2016/06/04/nyamlb-balmlb-1,666.8820000000001,8
93.00142857142859,114.12148571428571,149.05685714285715,114.41974285714286,134.56251428571431,93.84231428571431,101.98902857142856,93.84068571428571,65.3376,1,2016/06/04/nyamlb-balmlb-1,576.198,6
94.502,89.45982857142856,79.54571428571428,113.5212,134.32357142857143,94.9502,92.8884,92.08185714285713,-20.0,0,2016/06/04/sfnmlb-slnmlb-1,619.5600000000001,4
131.29777142857142,108.32022857142857,115.41965714285715,122.6864,121.0992,105.8464,91.76571428571428,81.58159999999998,-20.0,1,2016/06/04/sfnmlb-slnmlb-1,590.355,7
73.63600000000002,81.46719999999998,112.07205714285715,77.66654285714286,86.84205714285713,81.93414285714286,74.87237142857144,53.88717142857143,-20.0,0,2016/06/04/atlmlb-lanmlb-1,477.09900000000005,0
101.87565714285714,119.02914285714287,91.4976,109.7326,111.11997142857143,103.11257142857141,79.74782857142857,83.85422857142858,-20.0,1,2016/06/04/atlmlb-lanmlb-1,654.408,4
107.65828571428571,101.02577142857142,132.7177142857143,123.40799999999999,111.9097142857143,92.80428571428571,101.83357142857142,89.63894285714285,-20.0,0,2016/06/04/colmlb-sdnmlb-1,662.427,3
99.91062857142859,102.52571428571429,93.1946,109.01571428571428,81.91042857142857,100.3692,77.97057142857143,69.75502857142857,-20.0,1,2016/06/04/colmlb-sdnmlb-1,634.4100000000001,4
104.5644,86.78571428571428,96.76537142857143,111.6542,101.36505714285713,93.6528,74.86574285714286,86.57602857142857,80.16925714285716,0,2016/06/05/chamlb-detmlb-1,582.831,2
125.06125714285714,105.48302857142859,144.59528571428572,137.59359999999998,117.25457142857144,120.45817142857142,80.036,63.61914285714286,70.82919999999999,1,2016/06/05/chamlb-detmlb-1,580.653,5
60.98882857142856,84.08868571428572,134.50928571428574,107.54914285714287,79.60531428571429,88.34457142857141,90.35722857142858,81.34371428571427,78.1524,0,2016/06/05/kcamlb-clemlb-1,567.3870000000001,0
105.63342857142857,100.8214,109.94857142857144,112.20271428571428,99.61148571428572,92.2284,73.23742857142858,96.84382857142856,84.69428571428571,1,2016/06/05/kcamlb-clemlb-1,622.0350000000001,7
82.2499142857143,94.86757142857144,96.27114285714285,120.30411428571428,107.52897142857141,97.46317142857143,93.24285714285715,71.9788,-20.0,0,2016/06/05/nynmlb-miamlb-1,530.856,0
77.02771428571428,94.71994285714287,137.3654285714286,132.145,105.26262857142856,118.22285714285715,91.21645714285714,67.70125714285714,-20.0,1,2016/06/05/nynmlb-miamlb-1,629.8560000000001,1
65.6392,65.396,146.7282857142857,147.83051428571432,114.68548571428572,109.21977142857143,90.12411428571428,70.88417142857142,-20.0,0,2016/06/05/wasmlb-cinmlb-1,714.26142,10
76.32371428571429,114.1682857142857,83.85700000000001,115.71800000000002,117.9067142857143,95.92005714285713,73.29799999999999,67.2312,-20.0,1,2016/06/05/wasmlb-cinmlb-1,594.315,9
109.00928571428572,123.0324,165.89611428571428,105.46811428571428,87.9855142857143,72.9837142857143,69.43874285714287,-20.0,67.36691428571429,0,2016/06/05/anamlb-pitmlb-1,627.282,5
79.74805714285716,99.66811428571428,129.3692,115.48662857142857,121.95642857142856,94.78634285714287,119.03045714285713,63.37314285714286,-20.0,1,2016/06/05/anamlb-pitmlb-1,635.994,4
121.06251428571429,84.10285714285716,125.55568571428572,104.18,108.40702857142858,88.77805714285714,80.8534,81.87857142857143,-20.0,0,2016/06/05/milmlb-phimlb-1,532.242,1
116.65714285714287,71.99137142857144,96.716,81.6264,80.57605714285717,83.27365714285716,89.9843142857143,75.9061142857143,-20.0,1,2016/06/05/milmlb-phimlb-1,667.575,8
100.62417142857143,95.8406,98.05265714285713,90.1357142857143,95.9156,88.4942857142857,82.48057142857142,105.82182857142857,82.68,0,2016/06/05/nyamlb-balmlb-1,588.672,1
94.9856,81.95674285714286,148.03091428571432,135.87599999999998,111.80674285714286,99.24154285714287,93.18417142857143,76.44428571428571,53.63134285714286,1,2016/06/05/nyamlb-balmlb-1,622.629,3
125.7112,130.45965714285714,115.585,72.40542857142857,125.25902857142857,97.6412857142857,77.16988571428574,73.14205714285714,81.26954285714284,0,2016/06/05/tormlb-bosmlb-1,650.13516,5
129.7176,121.52754285714285,135.94851428571428,174.35171428571425,117.58942857142858,103.27274285714287,136.0436285714286,105.81465714285716,73.744,1,2016/06/05/tormlb-bosmlb-1,626.391,4
73.17280000000002,100.61768571428571,118.09642857142859,100.76962857142857,126.407,90.0705142857143,110.679,78.2392,72.50085714285714,0,2016/06/05/tbamlb-minmlb-1,599.067,7
108.84028571428571,85.86280000000002,113.32977142857143,110.02348571428571,103.4864,76.05022857142856,87.24714285714286,70.6228,81.07191428571429,1,2016/06/05/tbamlb-minmlb-1,587.2860000000001,5
87.4096,100.46434285714287,99.33628571428572,123.56357142857144,102.67965714285714,82.79777142857142,100.10028571428572,67.19965714285715,71.804,0,2016/06/05/oakmlb-houmlb-1,611.8776,2
136.14005714285713,140.09234285714288,116.05677142857141,93.14685714285713,105.53205714285713,94.9924,99.87799999999999,71.60051428571428,93.53834285714285,1,2016/06/05/oakmlb-houmlb-1,638.766,5
84.66728571428571,78.8956,141.43862857142855,120.00474285714284,83.55057142857143,87.32454285714287,95.76297142857143,94.5948,-20.0,0,2016/06/05/arimlb-chnmlb-1,561.744,3
138.62359999999998,135.28417142857143,131.81685714285715,94.63931428571428,93.75171428571429,89.12085714285715,86.01857142857142,87.73094285714286,-20.0,1,2016/06/05/arimlb-chnmlb-1,630.846,2
84.62617142857142,81.14125714285713,112.1914857142857,77.24308571428571,86.2464,73.14171428571429,64.05108571428572,74.52142857142857,-20.0,0,2016/06/05/atlmlb-lanmlb-1,593.523,6
98.99682857142857,117.81074285714287,112.7912,107.19234285714286,78.96971428571429,104.60700000000001,99.0357142857143,83.64154285714284,-20.0,1,2016/06/05/atlmlb-lanmlb-1,650.2500000000001,12
95.00402857142859,91.80422857142858,77.22879999999998,131.78142857142856,98.0784857142857,90.59942857142859,89.78020000000002,67.10394285714285,-20.0,0,2016/06/05/sfnmlb-slnmlb-1,607.977,3
131.13685714285714,111.53845714285713,114.508,124.1086,123.12617142857141,89.51565714285714,107.16954285714287,88.94297142857144,-20.0,1,2016/06/05/sfnmlb-slnmlb-1,651.636,6
109.954,110.92714285714285,131.12342857142858,124.79285714285713,105.66737142857141,90.63857142857141,93.1574,77.34642857142858,-20.0,0,2016/06/05/colmlb-sdnmlb-1,648.34524,10
98.86197142857144,107.48171428571429,91.85911428571428,99.87108571428571,80.604,68.92854285714286,62.81485714285714,84.15225714285714,-20.0,1,2016/06/05/colmlb-sdnmlb-1,574.317,3
107.65200000000002,124.594,164.34199999999996,106.70559999999998,95.66928571428569,85.66962857142858,73.70165714285714,79.7934,70.09731428571429,0,2016/06/06/anamlb-nyamlb-1,581.2470000000001,2
99.21005714285715,99.83674285714287,110.99017142857143,98.89237142857144,94.71994285714285,87.7637142857143,83.514,89.3576,104.4718,1,2016/06/06/anamlb-nyamlb-1,594.216,5
136.094,88.27000000000002,130.59034285714284,138.81942857142857,93.28285714285715,95.708,86.75285714285715,66.77345714285714,-20.0,0,2016/06/06/chnmlb-phimlb-1,676.0889999999999,6
76.46537142857143,69.1688,83.40514285714283,99.3048,86.5090857142857,80.82405714285716,56.47985714285714,83.80714285714286,-20.0,1,2016/06/06/chnmlb-phimlb-1,572.337,4
61.21097142857143,83.53262857142856,111.03268571428569,134.07337142857142,106.3248,86.5984,79.53471428571429,77.8166,66.54388571428572,0,2016/06/06/kcamlb-balmlb-1,650.4480000000001,1
91.741,81.78571428571429,147.95651428571432,134.57028571428572,112.05085714285713,95.56914285714286,99.53925714285714,90.868,54.12839999999999,1,2016/06/06/kcamlb-balmlb-1,555.6911400000001,4
126.61097142857142,128.81897142857144,116.50979999999998,122.742,104.35622857142856,75.09925714285714,95.10885714285715,74.70457142857144,86.2124,0,2016/06/06/tormlb-detmlb-1,570.654,0
125.35248571428572,107.75348571428572,143.93342857142858,138.3904,117.57562857142858,119.7486857142857,81.45862857142856,63.17197142857143,70.73074285714286,1,2016/06/06/tormlb-detmlb-1,657.4770000000001,11
134.17005714285713,141.5816,116.5068,90.16931428571428,107.3446,97.35971428571429,75.3578857142857,76.90382857142858,91.18637142857142,0,2016/06/06/houmlb-texmlb-1,658.6650000000001,5
101.2396,113.95648571428572,110.296,116.19925714285714,101.1212,75.3561142857143,100.213,95.6396,63.64071428571428,1,2016/06/06/houmlb-texmlb-1,616.788,6
72.5428,70.3148,125.64057142857143,105.3936,110.49602857142858,75.97114285714288,91.78014285714285,83.00865714285716,-20.0,0,2016/06/06/tbamlb-arimlb-1,597.285,6
97.4564,83.49914285714286,142.1486,116.96194285714284,94.97474285714284,104.6232,95.8472,55.147142857142846,-20.0,1,2016/06/06/tbamlb-arimlb-1,592.6320000000001,4
72.08451428571428,80.88708571428572,110.09428571428572,81.23145714285717,88.89897142857143,79.92942857142859,74.91022857142858,73.98405714285713,-20.0,0,2016/06/06/atlmlb-sdnmlb-1,664.0011,2
97.81394285714285,110.57600000000001,88.89642857142857,107.95171428571429,79.40428571428572,102.38,77.90199999999999,69.71728571428571,-20.0,1,2016/06/06/atlmlb-sdnmlb-1,658.6650000000001,7
89.97771428571428,101.20334285714287,112.99808571428572,113.46385714285715,108.45754285714285,109.3556,84.21385714285717,75.44425714285714,102.84588571428571,0,2016/06/06/clemlb-seamlb-1,608.44032,3
84.094,116.9376,136.92714285714285,136.16242857142856,128.4384,97.464,89.43194285714284,86.36420000000003,71.08137142857143,1,2016/06/06/clemlb-seamlb-1,614.907,1
111.788,99.7944,138.81342857142857,129.42714285714285,112.259,88.4753142857143,104.16805714285715,91.10714285714286,-20.0,0,2016/06/06/colmlb-lanmlb-1,607.47804,6
94.34,124.00554285714287,114.244,108.13285714285713,79.0994,87.00188571428569,102.47822857142856,81.61651428571426,-20.0,1,2016/06/06/colmlb-lanmlb-1,622.233,1
96.18485714285713,92.63677142857142,127.90257142857143,117.88,91.40205714285715,97.38417142857142,107.23214285714286,70.39728571428572,-20.0,0,2016/06/07/nynmlb-pitmlb-1,630.252,1
98.28794285714285,112.75794285714285,106.12031428571429,117.72902857142857,120.82,88.51042857142859,130.74259999999998,82.07551428571428,-20.0,1,2016/06/07/nynmlb-pitmlb-1,552.2400000000001,3
96.18485714285713,92.63677142857142,127.90257142857143,117.88,97.38417142857142,107.23214285714286,91.40205714285715,69.38357142857143,-20.0,0,2016/06/07/nynmlb-pitmlb-2,613.917,1
107.98,112.75794285714285,130.74259999999998,118.338,82.07551428571428,92.02585714285713,84.2712,64.67462857142857,-20.0,1,2016/06/07/nynmlb-pitmlb-2,605.205,3
140.15500000000003,90.02842857142856,133.54965714285714,140.2612857142857,133.83134285714286,102.67531428571428,86.94005714285713,83.81042857142859,-20.0,0,2016/06/07/chnmlb-phimlb-1,608.472,2
121.62248571428572,75.90542857142857,70.75448571428572,98.45668571428571,64.90994285714285,80.714,89.8108,81.6742,-20.0,1,2016/06/07/chnmlb-phimlb-1,573.525,3
59.08268571428572,84.90154285714286,109.7494,133.12582857142857,103.92154285714287,77.55131428571428,87.78788571428572,79.4092,89.93022857142857,0,2016/06/07/kcamlb-balmlb-1,648.4679999999998,1
92.314,113.35702857142857,149.0476,137.5272,112.0374,92.08282857142858,103.22422857142857,79.07514285714284,67.31942857142856,1,2016/06/07/kcamlb-balmlb-1,696.681,9
107.40702857142858,122.03285714285713,162.24285714285713,108.82908571428571,94.8528,83.28625714285717,71.93568571428571,67.28685714285714,72.69728571428571,0,2016/06/07/anamlb-nyamlb-1,570.258,3
99.16797142857143,103.32334285714285,114.06,96.48702857142858,91.66962857142859,87.4762,81.10602857142857,81.75171428571429,79.63717142857143,1,2016/06/07/anamlb-nyamlb-1,595.503,6
134.2202857142857,113.36485714285715,113.1264,122.98214285714286,100.92,125.32982857142856,88.8897142857143,88.97557142857143,-20.0,0,2016/06/07/slnmlb-cinmlb-1,708.891,6
100.9002857142857,112.98200000000001,86.74251428571426,119.14905714285715,116.46062857142857,95.68594285714286,72.84645714285716,73.05111428571428,-20.0,1,2016/06/07/slnmlb-cinmlb-1,634.014,7
125.784,128.0446,114.27,73.10974285714286,103.1256,124.55102857142856,93.15462857142856,72.7628,88.09757142857143,0,2016/06/07/tormlb-detmlb-1,637.66644,2
125.59514285714285,60.88797142857143,142.6556,137.0,118.27468571428574,121.36382857142857,84.90817142857145,92.32811428571428,70.11034285714287,1,2016/06/07/tormlb-detmlb-1,578.673,3
130.5884,145.51574285714287,114.40034285714287,105.95028571428571,88.69314285714285,76.22897142857144,72.782,97.37994285714285,65.85834285714286,0,2016/06/07/houmlb-texmlb-1,583.6229999999999,3
101.40951428571428,114.4050857142857,115.75825714285715,114.60031428571428,104.45348571428572,76.09885714285716,98.0712,94.66071428571428,61.81565714285715,1,2016/06/07/houmlb-texmlb-1,596.394,4
76.71114285714286,92.97857142857143,137.06199999999998,126.08197142857142,130.30222857142857,91.16314285714284,79.0885142857143,120.54882857142857,66.11439999999999,0,2016/06/07/miamlb-minmlb-1,617.0387999999999,4
113.15528571428571,107.22914285714285,112.34771428571429,87.9382857142857,82.87502857142857,110.7766,85.93799999999999,70.19040000000001,85.28062857142855,1,2016/06/07/miamlb-minmlb-1,620.0550000000001,6
84.49119999999998,69.638,98.88191428571429,102.13057142857143,95.36534285714286,85.83914285714286,102.478,65.36485714285715,-20.0,0,2016/06/07/oakmlb-milmlb-1,624.906,4
119.66188571428572,107.12971428571429,138.34257142857143,126.36471428571429,102.66799999999999,98.9672,82.06951428571429,84.13114285714286,-20.0,1,2016/06/07/oakmlb-milmlb-1,655.101,5
65.97842857142857,91.57862857142857,147.91,151.84234285714285,119.02657142857143,103.594,105.97871428571429,68.78348571428572,64.93042857142856,0,2016/06/07/wasmlb-chamlb-1,697.374,10
102.05045714285716,84.35799999999999,97.82457142857143,112.95182857142858,100.4196,98.93008571428572,74.14359999999998,82.6044,80.74331428571429,1,2016/06/07/wasmlb-chamlb-1,625.599,5
92.674,96.5856,82.21600000000002,104.71471428571428,73.52702857142856,87.87188571428571,72.63908571428571,77.83485714285716,-20.0,0,2016/06/07/tbamlb-arimlb-1,578.871,0
96.12028571428571,80.76642857142858,143.62662857142857,93.90857142857143,93.54362857142857,116.5574,93.67748571428572,-20.0,54.7876,1,2016/06/07/tbamlb-arimlb-1,612.5310000000001,5
74.60211428571428,83.43911428571428,107.45714285714287,86.70285714285713,73.46382857142856,64.63702857142857,53.146628571428565,-20.0,83.69571428571426,0,2016/06/07/atlmlb-sdnmlb-1,663.2189999999999,3
97.1704,111.27702857142859,90.26799999999999,110.97228571428572,77.27331428571429,102.38514285714285,79.4837142857143,69.24065714285715,-20.0,1,2016/06/07/atlmlb-sdnmlb-1,725.9784000000001,4
99.86957142857143,100.44668571428572,139.7621142857143,127.09737142857144,113.97128571428571,104.26851428571429,91.62028571428571,64.8388,-20.0,0,2016/06/07/colmlb-lanmlb-1,628.6152,3
99.83491428571428,122.38291428571428,91.47982857142858,106.36514285714287,111.67925714285715,104.4364,78.4837142857143,100.90625714285716,-20.0,1,2016/06/07/colmlb-lanmlb-1,643.716,4
128.25885714285712,122.65782857142857,133.45285714285714,115.16702857142856,104.23720000000002,135.33585714285712,108.89648571428572,71.93822857142857,-20.0,0,2016/06/07/bosmlb-sfnmlb-1,647.29188,5
