key,away,away_id,away_score,date,gamePk,home,home_id,home_score
2015/05/23/sfnmlb-colmlb-1,San Francisco Giants,137,10,2015-05-23,414296,Colorado Rockies,115,8
2015/05/23/sfnmlb-colmlb-2,San Francisco Giants,137,3,2015-05-23,413925,Colorado Rockies,115,5
2015/05/23/texmlb-nyamlb-1,Texas Rangers,140,15,2015-05-23,414298,New York Yankees,147,4
2015/05/23/seamlb-tormlb-1,Seattle Mariners,136,3,2015-05-23,414295,Toronto Blue Jays,141,2
2015/05/23/nynmlb-pitmlb-1,New York Mets,121,2,2015-05-23,414291,Pittsburgh Pirates,134,8
2015/05/23/phimlb-wasmlb-1,Philadelphia Phillies,143,8,2015-05-23,414293,Washington Nationals,120,1
2015/05/23/houmlb-detmlb-1,Houston Astros,117,3,2015-05-23,414288,Detroit Tigers,116,2
2015/05/23/cinmlb-clemlb-1,Cincinnati Reds,113,1,2015-05-23,414287,Cleveland Indians,114,2
2015/05/23/milmlb-atlmlb-1,Milwaukee Brewers,158,2,2015-05-23,414289,Atlanta Braves,144,3
2015/05/23/minmlb-chamlb-1,Minnesota Twins,142,4,2015-05-23,414290,Chicago White Sox,145,3
2015/05/23/oakmlb-tbamlb-1,Oakland Athletics,133,5,2015-05-23,414292,Tampa Bay Rays,139,0
2015/05/23/anamlb-bosmlb-1,Los Angeles Angels,108,3,2015-05-23,414284,Boston Red Sox,111,8
2015/05/23/balmlb-miamlb-1,Baltimore Orioles,110,0,2015-05-23,414285,Miami Marlins,146,1
2015/05/23/slnmlb-kcamlb-1,St. Louis Cardinals,138,2,2015-05-23,414297,Kansas City Royals,118,3
2015/05/23/chnmlb-arimlb-1,Chicago Cubs,112,9,2015-05-23,414286,Arizona Diamondbacks,109,6
2015/05/23/sdnmlb-lanmlb-1,San Diego Padres,135,0,2015-05-23,414294,Los Angeles Dodgers,119,2
2015/05/24/seamlb-tormlb-1,Seattle Mariners,136,2,2015-05-24,414310,Toronto Blue Jays,141,8
2015/05/24/houmlb-detmlb-1,Houston Astros,117,10,2015-05-24,414303,Detroit Tigers,116,8
2015/05/24/balmlb-miamlb-1,Baltimore Orioles,110,2,2015-05-24,414300,Miami Marlins,146,5
2015/05/24/cinmlb-clemlb-1,Cincinnati Reds,113,2,2015-05-24,414302,Cleveland Indians,114,5
2015/05/24/oakmlb-tbamlb-1,Oakland Athletics,133,7,2015-05-24,414307,Tampa Bay Rays,139,2
2015/05/24/anamlb-bosmlb-1,Los Angeles Angels,108,1,2015-05-24,414299,Boston Red Sox,111,6
2015/05/24/nynmlb-pitmlb-1,New York Mets,121,1,2015-05-24,414306,Pittsburgh Pirates,134,9
2015/05/24/milmlb-atlmlb-1,Milwaukee Brewers,158,1,2015-05-24,414304,Atlanta Braves,144,2
2015/05/24/phimlb-wasmlb-1,Philadelphia Phillies,143,1,2015-05-24,414308,Washington Nationals,120,4
2015/05/24/minmlb-chamlb-1,Minnesota Twins,142,8,2015-05-24,414305,Chicago White Sox,145,1
2015/05/24/slnmlb-kcamlb-1,St. Louis Cardinals,138,6,2015-05-24,414312,Kansas City Royals,118,1
2015/05/24/chnmlb-arimlb-1,Chicago Cubs,112,3,2015-05-24,414301,Arizona Diamondbacks,109,4
2015/05/24/sfnmlb-colmlb-1,San Francisco Giants,137,2,2015-05-24,414311,Colorado Rockies,115,11
2015/05/24/sdnmlb-lanmlb-1,San Diego Padres,135,11,2015-05-24,414309,Los Angeles Dodgers,119,3
2015/05/24/texmlb-nyamlb-1,Texas Rangers,140,5,2015-05-24,414313,New York Yankees,147,2
2015/05/25/kcamlb-nyamlb-1,Kansas City Royals,118,1,2015-05-25,414321,New York Yankees,147,14
2015/05/25/colmlb-cinmlb-1,Colorado Rockies,115,5,2015-05-25,414318,Cincinnati Reds,113,4
2015/05/25/phimlb-nynmlb-1,Philadelphia Phillies,143,3,2015-05-25,414323,New York Mets,121,6
2015/05/25/houmlb-balmlb-1,Houston Astros,117,3,2015-05-25,414320,Baltimore Orioles,110,4
2015/05/25/bosmlb-minmlb-1,Boston Red Sox,111,2,2015-05-25,414316,Minnesota Twins,142,7
2015/05/25/sfnmlb-milmlb-1,San Francisco Giants,137,8,2015-05-25,414326,Milwaukee Brewers,158,4
2015/05/25/wasmlb-chnmlb-1,Washington Nationals,120,2,2015-05-25,414328,Chicago Cubs,112,1
2015/05/25/detmlb-oakmlb-1,Detroit Tigers,116,0,2015-05-25,414319,Oakland Athletics,133,4
2015/05/25/texmlb-clemlb-1,Texas Rangers,140,10,2015-05-25,414327,Cleveland Indians,114,8
2015/05/25/arimlb-slnmlb-1,Arizona Diamondbacks,109,2,2015-05-25,414314,St. Louis Cardinals,138,3
2015/05/25/miamlb-pitmlb-1,Miami Marlins,146,2,2015-05-25,414322,Pittsburgh Pirates,134,4
2015/05/25/chamlb-tormlb-1,Chicago White Sox,145,0,2015-05-25,414317,Toronto Blue Jays,141,6
2015/05/25/seamlb-tbamlb-1,Seattle Mariners,136,4,2015-05-25,414325,Tampa Bay Rays,139,1
2015/05/25/atlmlb-lanmlb-1,Atlanta Braves,144,3,2015-05-25,414315,Los Angeles Dodgers,119,6
2015/05/25/sdnmlb-anamlb-1,San Diego Padres,135,3,2015-05-25,414324,Los Angeles Angels,108,4
2015/05/26/houmlb-balmlb-1,Houston Astros,117,4,2015-05-26,414335,Baltimore Orioles,110,1
2015/05/26/kcamlb-nyamlb-1,Kansas City Royals,118,1,2015-05-26,414336,New York Yankees,147,5
2015/05/26/miamlb-pitmlb-1,Miami Marlins,146,1,2015-05-26,414337,Pittsburgh Pirates,134,5
2015/05/26/wasmlb-chnmlb-1,Washington Nationals,120,2,2015-05-26,414343,Chicago Cubs,112,3
2015/05/26/chamlb-tormlb-1,Chicago White Sox,145,9,2015-05-26,414332,Toronto Blue Jays,141,10
2015/05/26/colmlb-cinmlb-1,Colorado Rockies,115,1,2015-05-26,414333,Cincinnati Reds,113,2
2015/05/26/phimlb-nynmlb-1,Philadelphia Phillies,143,4,2015-05-26,414338,New York Mets,121,5
2015/05/26/texmlb-clemlb-1,Texas Rangers,140,4,2015-05-26,414342,Cleveland Indians,114,3
2015/05/26/seamlb-tbamlb-1,Seattle Mariners,136,7,2015-05-26,414340,Tampa Bay Rays,139,6
2015/05/26/bosmlb-minmlb-1,Boston Red Sox,111,1,2015-05-26,414331,Minnesota Twins,142,2
2015/05/26/sfnmlb-milmlb-1,San Francisco Giants,137,6,2015-05-26,414341,Milwaukee Brewers,158,3
2015/05/26/arimlb-slnmlb-1,Arizona Diamondbacks,109,4,2015-05-26,414329,St. Louis Cardinals,138,6
2015/05/26/detmlb-oakmlb-1,Detroit Tigers,116,1,2015-05-26,414334,Oakland Athletics,133,0
2015/05/26/sdnmlb-anamlb-1,San Diego Padres,135,4,2015-05-26,414339,Los Angeles Angels,108,0
2015/05/26/atlmlb-lanmlb-1,Atlanta Braves,144,0,2015-05-26,414330,Los Angeles Dodgers,119,8
2015/05/27/texmlb-clemlb-1,Texas Rangers,140,3,2015-05-27,414357,Cleveland Indians,114,12
2015/05/27/colmlb-cinmlb-1,Colorado Rockies,115,6,2015-05-27,414348,Cincinnati Reds,113,4
2015/05/27/miamlb-pitmlb-1,Miami Marlins,146,2,2015-05-27,414352,Pittsburgh Pirates,134,5
2015/05/27/chamlb-tormlb-1,Chicago White Sox,145,5,2015-05-27,414347,Toronto Blue Jays,141,3
2015/05/27/kcamlb-nyamlb-1,Kansas City Royals,118,2,2015-05-27,414351,New York Yankees,147,4
2015/05/27/bosmlb-minmlb-1,Boston Red Sox,111,4,2015-05-27,414346,Minnesota Twins,142,6
2015/05/27/phimlb-nynmlb-1,Philadelphia Phillies,143,0,2015-05-27,414353,New York Mets,121,7
2015/05/27/seamlb-tbamlb-1,Seattle Mariners,136,3,2015-05-27,414355,Tampa Bay Rays,139,0
2015/05/27/sfnmlb-milmlb-1,San Francisco Giants,137,3,2015-05-27,414356,Milwaukee Brewers,158,1
2015/05/27/detmlb-oakmlb-1,Detroit Tigers,116,3,2015-05-27,414349,Oakland Athletics,133,2
2015/05/27/houmlb-balmlb-1,Houston Astros,117,4,2015-05-27,414350,Baltimore Orioles,110,5
2015/05/27/wasmlb-chnmlb-1,Washington Nationals,120,3,2015-05-27,414358,Chicago Cubs,112,0
2015/05/27/arimlb-slnmlb-1,Arizona Diamondbacks,109,3,2015-05-27,414344,St. Louis Cardinals,138,4
2015/05/27/sdnmlb-anamlb-1,San Diego Padres,135,5,2015-05-27,414354,Los Angeles Angels,108,4
2015/05/27/atlmlb-lanmlb-1,Atlanta Braves,144,3,2015-05-27,414345,Los Angeles Dodgers,119,2
2015/05/28/chamlb-balmlb-1,Chicago White Sox,145,3,2015-05-28,413930,Baltimore Orioles,110,2
2015/05/28/chamlb-balmlb-2,Chicago White Sox,145,3,2015-05-28,413945,Baltimore Orioles,110,6
2015/05/28/bosmlb-texmlb-1,Boston Red Sox,111,5,2015-05-28,414360,Texas Rangers,140,1
2015/05/28/detmlb-anamlb-1,Detroit Tigers,116,2,2015-05-28,414362,Los Angeles Angels,108,12
2015/05/28/nyamlb-oakmlb-1,New York Yankees,147,4,2015-05-28,414363,Oakland Athletics,133,5
2015/05/28/clemlb-seamlb-1,Cleveland Indians,114,5,2015-05-28,414361,Seattle Mariners,136,3
2015/05/28/pitmlb-sdnmlb-1,Pittsburgh Pirates,134,11,2015-05-28,414364,San Diego Padres,135,5
2015/05/28/atlmlb-sfnmlb-1,Atlanta Braves,144,0,2015-05-28,414359,San Francisco Giants,137,7
2015/05/29/kcamlb-chnmlb-1,Kansas City Royals,118,8,2015-05-29,414372,Chicago Cubs,112,4
2015/05/29/colmlb-phimlb-1,Colorado Rockies,115,4,2015-05-29,414370,Philadelphia Phillies,143,1
2015/05/29/tbamlb-balmlb-1,Tampa Bay Rays,139,1,2015-05-29,414377,Baltimore Orioles,110,2
2015/05/29/miamlb-nynmlb-1,Miami Marlins,146,4,2015-05-29,414374,New York Mets,121,3
2015/05/29/wasmlb-cinmlb-1,Washington Nationals,120,2,2015-05-29,414379,Cincinnati Reds,113,5
2015/05/29/bosmlb-texmlb-1,Boston Red Sox,111,4,2015-05-29,414367,Texas Rangers,140,7
2015/05/29/arimlb-milmlb-1,Arizona Diamondbacks,109,7,2015-05-29,414365,Milwaukee Brewers,158,5
2015/05/29/chamlb-houmlb-1,Chicago White Sox,145,6,2015-05-29,414368,Houston Astros,117,3
2015/05/29/tormlb-minmlb-1,Toronto Blue Jays,141,6,2015-05-29,414378,Minnesota Twins,142,4
2015/05/29/lanmlb-slnmlb-1,Los Angeles Dodgers,119,0,2015-05-29,414373,St. Louis Cardinals,138,3
2015/05/29/detmlb-anamlb-1,Detroit Tigers,116,0,2015-05-29,414371,Los Angeles Angels,108,2
2015/05/29/nyamlb-oakmlb-1,New York Yankees,147,2,2015-05-29,414375,Oakland Athletics,133,6
2015/05/29/clemlb-seamlb-1,Cleveland Indians,114,1,2015-05-29,414369,Seattle Mariners,136,2
2015/05/29/pitmlb-sdnmlb-1,Pittsburgh Pirates,134,2,2015-05-29,414376,San Diego Padres,135,6
2015/05/29/atlmlb-sfnmlb-1,Atlanta Braves,144,2,2015-05-29,414366,San Francisco Giants,137,4
2015/05/30/tormlb-minmlb-1,Toronto Blue Jays,141,2,2015-05-30,414393,Minnesota Twins,142,3
2015/05/30/colmlb-phimlb-1,Colorado Rockies,115,5,2015-05-30,414385,Philadelphia Phillies,143,2
2015/05/30/tbamlb-balmlb-1,Tampa Bay Rays,139,3,2015-05-30,414392,Baltimore Orioles,110,0
2015/05/30/arimlb-milmlb-1,Arizona Diamondbacks,109,7,2015-05-30,414380,Milwaukee Brewers,158,3
2015/05/30/chamlb-houmlb-1,Chicago White Sox,145,0,2015-05-30,414383,Houston Astros,117,3
2015/05/30/miamlb-nynmlb-1,Miami Marlins,146,9,2015-05-30,414389,New York Mets,121,5
2015/05/30/wasmlb-cinmlb-1,Washington Nationals,120,5,2015-05-30,414394,Cincinnati Reds,113,8
2015/05/30/bosmlb-texmlb-1,Boston Red Sox,111,0,2015-05-30,414382,Texas Rangers,140,8
2015/05/30/lanmlb-slnmlb-1,Los Angeles Dodgers,119,5,2015-05-30,414388,St. Louis Cardinals,138,1
2015/05/30/atlmlb-sfnmlb-1,Atlanta Braves,144,8,2015-05-30,414381,San Francisco Giants,137,0
2015/05/30/detmlb-anamlb-1,Detroit Tigers,116,6,2015-05-30,414386,Los Angeles Angels,108,8
2015/05/30/nyamlb-oakmlb-1,New York Yankees,147,5,2015-05-30,414390,Oakland Athletics,133,3
2015/05/30/clemlb-seamlb-1,Cleveland Indians,114,4,2015-05-30,414384,Seattle Mariners,136,3
2015/05/30/pitmlb-sdnmlb-1,Pittsburgh Pirates,134,5,2015-05-30,414391,San Diego Padres,135,2
2015/05/31/miamlb-nynmlb-1,Miami Marlins,146,3,2015-05-31,414404,New York Mets,121,4
2015/05/31/wasmlb-cinmlb-1,Washington Nationals,120,2,2015-05-31,414409,Cincinnati Reds,113,8
2015/05/31/colmlb-phimlb-1,Colorado Rockies,115,4,2015-05-31,414400,Philadelphia Phillies,143,1
2015/05/31/tbamlb-balmlb-1,Tampa Bay Rays,139,9,2015-05-31,414407,Baltimore Orioles,110,5
2015/05/31/chamlb-houmlb-1,Chicago White Sox,145,6,2015-05-31,414398,Houston Astros,117,0
2015/05/31/arimlb-milmlb-1,Arizona Diamondbacks,109,6,2015-05-31,414395,Milwaukee Brewers,158,7
2015/05/31/tormlb-minmlb-1,Toronto Blue Jays,141,5,2015-05-31,414408,Minnesota Twins,142,6
2015/05/31/lanmlb-slnmlb-1,Los Angeles Dodgers,119,1,2015-05-31,414403,St. Louis Cardinals,138,3
2015/05/31/kcamlb-chnmlb-1,Kansas City Royals,118,1,2015-05-31,414402,Chicago Cubs,112,2
2015/05/31/bosmlb-texmlb-1,Boston Red Sox,111,3,2015-05-31,414397,Texas Rangers,140,4
2015/05/31/atlmlb-sfnmlb-1,Atlanta Braves,144,7,2015-05-31,414396,San Francisco Giants,137,5
2015/05/31/nyamlb-oakmlb-1,New York Yankees,147,0,2015-05-31,414405,Oakland Athletics,133,3
2015/05/31/clemlb-seamlb-1,Cleveland Indians,114,6,2015-05-31,414399,Seattle Mariners,136,3
2015/05/31/detmlb-anamlb-1,Detroit Tigers,116,2,2015-05-31,414401,Los Angeles Angels,108,4
2015/05/31/pitmlb-sdnmlb-1,Pittsburgh Pirates,134,1,2015-05-31,414406,San Diego Padres,135,7
2015/06/01/chnmlb-miamlb-1,Chicago Cubs,112,5,2015-06-01,414412,Miami Marlins,146,1
2015/06/01/balmlb-houmlb-1,Baltimore Orioles,110,2,2015-06-01,414411,Houston Astros,117,5
2015/06/01/milmlb-slnmlb-1,Milwaukee Brewers,158,1,2015-06-01,414414,St. Louis Cardinals,138,0
2015/06/01/lanmlb-colmlb-1,Los Angeles Dodgers,119,11,2015-06-01,414413,Colorado Rockies,115,4
2015/06/01/atlmlb-arimlb-1,Atlanta Braves,144,8,2015-06-01,414410,Arizona Diamondbacks,109,1
2015/06/01/tbamlb-anamlb-1,Tampa Bay Rays,139,3,2015-06-01,414419,Los Angeles Angels,108,7
2015/06/01/nynmlb-sdnmlb-1,New York Mets,121,7,2015-06-01,414417,San Diego Padres,135,0
2015/06/01/nyamlb-seamlb-1,New York Yankees,147,7,2015-06-01,414416,Seattle Mariners,136,2
2015/06/01/pitmlb-sfnmlb-1,Pittsburgh Pirates,134,4,2015-06-01,414418,San Francisco Giants,137,3
2015/06/02/lanmlb-colmlb-1,Los Angeles Dodgers,119,3,2015-06-02,414101,Colorado Rockies,115,6
2015/06/02/lanmlb-colmlb-2,Los Angeles Dodgers,119,9,2015-06-02,414427,Colorado Rockies,115,8
2015/06/02/tormlb-wasmlb-1,Toronto Blue Jays,141,0,2015-06-02,414420,Washington Nationals,120,2
2015/06/02/tormlb-wasmlb-2,Toronto Blue Jays,141,7,2015-06-02,414435,Washington Nationals,120,3
2015/06/02/cinmlb-phimlb-1,Cincinnati Reds,113,4,2015-06-02,414425,Philadelphia Phillies,143,5
2015/06/02/oakmlb-detmlb-1,Oakland Athletics,133,5,2015-06-02,414432,Detroit Tigers,116,3
2015/06/02/chnmlb-miamlb-1,Chicago Cubs,112,2,2015-06-02,414424,Miami Marlins,146,5
2015/06/02/minmlb-bosmlb-1,Minnesota Twins,142,0,2015-06-02,414429,Boston Red Sox,111,1
2015/06/02/chamlb-texmlb-1,Chicago White Sox,145,2,2015-06-02,414423,Texas Rangers,140,15
2015/06/02/balmlb-houmlb-1,Baltimore Orioles,110,4,2015-06-02,414422,Houston Astros,117,6
2015/06/02/clemlb-kcamlb-1,Cleveland Indians,114,2,2015-06-02,414426,Kansas City Royals,118,1
2015/06/02/milmlb-slnmlb-1,Milwaukee Brewers,158,0,2015-06-02,414428,St. Louis Cardinals,138,1
2015/06/02/atlmlb-arimlb-1,Atlanta Braves,144,6,2015-06-02,414421,Arizona Diamondbacks,109,7
2015/06/02/tbamlb-anamlb-1,Tampa Bay Rays,139,6,2015-06-02,414434,Los Angeles Angels,108,1
2015/06/02/nyamlb-seamlb-1,New York Yankees,147,5,2015-06-02,414430,Seattle Mariners,136,3
2015/06/02/nynmlb-sdnmlb-1,New York Mets,121,2,2015-06-02,414431,San Diego Padres,135,7
2015/06/02/pitmlb-sfnmlb-1,Pittsburgh Pirates,134,7,2015-06-02,414433,San Francisco Giants,137,4
2015/06/03/minmlb-bosmlb-1,Minnesota Twins,142,3,2015-06-03,414415,Boston Red Sox,111,6
2015/06/03/minmlb-bosmlb-2,Minnesota Twins,142,2,2015-06-03,414444,Boston Red Sox,111,0
2015/06/03/milmlb-slnmlb-1,Milwaukee Brewers,158,4,2015-06-03,414443,St. Louis Cardinals,138,7
2015/06/03/atlmlb-arimlb-1,Atlanta Braves,144,8,2015-06-03,414436,Arizona Diamondbacks,109,9
2015/06/03/nyamlb-seamlb-1,New York Yankees,147,3,2015-06-03,414445,Seattle Mariners,136,1
2015/06/03/pitmlb-sfnmlb-1,Pittsburgh Pirates,134,5,2015-06-03,414448,San Francisco Giants,137,2
2015/06/03/cinmlb-phimlb-1,Cincinnati Reds,113,4,2015-06-03,414440,Philadelphia Phillies,143,5
2015/06/03/tormlb-wasmlb-1,Toronto Blue Jays,141,8,2015-06-03,414450,Washington Nationals,120,0
2015/06/03/oakmlb-detmlb-1,Oakland Athletics,133,6,2015-06-03,414447,Detroit Tigers,116,1
2015/06/03/chnmlb-miamlb-1,Chicago Cubs,112,3,2015-06-03,414439,Miami Marlins,146,7
2015/06/03/chamlb-texmlb-1,Chicago White Sox,145,9,2015-06-03,414438,Texas Rangers,140,2
2015/06/03/balmlb-houmlb-1,Baltimore Orioles,110,1,2015-06-03,414437,Houston Astros,117,3
2015/06/03/clemlb-kcamlb-1,Cleveland Indians,114,2,2015-06-03,414441,Kansas City Royals,118,4
2015/06/03/lanmlb-colmlb-1,Los Angeles Dodgers,119,6,2015-06-03,414442,Colorado Rockies,115,7
2015/06/03/nynmlb-sdnmlb-1,New York Mets,121,3,2015-06-03,414446,San Diego Padres,135,7
2015/06/03/tbamlb-anamlb-1,Tampa Bay Rays,139,6,2015-06-03,414449,Los Angeles Angels,108,5
2015/06/04/oakmlb-detmlb-1,Oakland Athletics,133,7,2015-06-04,414458,Detroit Tigers,116,5
2015/06/04/balmlb-houmlb-1,Baltimore Orioles,110,3,2015-06-04,414451,Houston Astros,117,2
2015/06/04/minmlb-bosmlb-1,Minnesota Twins,142,8,2015-06-04,414456,Boston Red Sox,111,4
2015/06/04/chnmlb-wasmlb-1,Chicago Cubs,112,2,2015-06-04,414453,Washington Nationals,120,1
2015/06/04/cinmlb-phimlb-1,Cincinnati Reds,113,6,2015-06-04,414454,Philadelphia Phillies,143,4
2015/06/04/chamlb-texmlb-1,Chicago White Sox,145,1,2015-06-04,414452,Texas Rangers,140,2
2015/06/04/clemlb-kcamlb-1,Cleveland Indians,114,6,2015-06-04,414455,Kansas City Royals,118,2
2015/06/04/nynmlb-arimlb-1,New York Mets,121,6,2015-06-04,414457,Arizona Diamondbacks,109,2
2015/06/04/slnmlb-lanmlb-1,St. Louis Cardinals,138,7,2015-06-04,414459,Los Angeles Dodgers,119,1
2015/06/04/tbamlb-seamlb-1,Tampa Bay Rays,139,2,2015-06-04,414460,Seattle Mariners,136,1
2015/06/05/anamlb-nyamlb-1,Los Angeles Angels,108,7,2015-06-05,414461,New York Yankees,147,8
2015/06/05/chnmlb-wasmlb-1,Chicago Cubs,112,5,2015-06-05,414463,Washington Nationals,120,7
2015/06/05/sfnmlb-phimlb-1,San Francisco Giants,137,5,2015-06-05,414472,Philadelphia Phillies,143,4
2015/06/05/houmlb-tormlb-1,Houston Astros,117,2,2015-06-05,414465,Toronto Blue Jays,141,6
2015/06/05/balmlb-clemlb-1,Baltimore Orioles,110,5,2015-06-05,414462,Cleveland Indians,114,2
2015/06/05/oakmlb-bosmlb-1,Oakland Athletics,133,2,2015-06-05,414469,Boston Red Sox,111,4
2015/06/05/sdnmlb-cinmlb-1,San Diego Padres,135,6,2015-06-05,414471,Cincinnati Reds,113,2
2015/06/05/pitmlb-atlmlb-1,Pittsburgh Pirates,134,10,2015-06-05,414470,Atlanta Braves,144,8
2015/06/05/texmlb-kcamlb-1,Texas Rangers,140,4,2015-06-05,414475,Kansas City Royals,118,0
2015/06/05/detmlb-chamlb-1,Detroit Tigers,116,3,2015-06-05,414464,Chicago White Sox,145,4
2015/06/05/milmlb-minmlb-1,Milwaukee Brewers,158,10,2015-06-05,414467,Minnesota Twins,142,5
2015/06/05/miamlb-colmlb-1,Miami Marlins,146,6,2015-06-05,414466,Colorado Rockies,115,2
2015/06/05/nynmlb-arimlb-1,New York Mets,121,2,2015-06-05,414468,Arizona Diamondbacks,109,7
2015/06/05/slnmlb-lanmlb-1,St. Louis Cardinals,138,2,2015-06-05,414473,Los Angeles Dodgers,119,1
2015/06/05/tbamlb-seamlb-1,Tampa Bay Rays,139,1,2015-06-05,414474,Seattle Mariners,136,0
2015/06/06/chnmlb-wasmlb-1,Chicago Cubs,112,4,2015-06-06,414478,Washington Nationals,120,2
2015/06/06/houmlb-tormlb-1,Houston Astros,117,2,2015-06-06,414480,Toronto Blue Jays,141,7
2015/06/06/milmlb-minmlb-1,Milwaukee Brewers,158,4,2015-06-06,414482,Minnesota Twins,142,2
2015/06/06/texmlb-kcamlb-1,Texas Rangers,140,4,2015-06-06,414490,Kansas City Royals,118,2
2015/06/06/sfnmlb-phimlb-1,San Francisco Giants,137,7,2015-06-06,414487,Philadelphia Phillies,143,5
2015/06/06/oakmlb-bosmlb-1,Oakland Athletics,133,2,2015-06-06,414484,Boston Red Sox,111,4
2015/06/06/balmlb-clemlb-1,Baltimore Orioles,110,1,2015-06-06,414477,Cleveland Indians,114,2
2015/06/06/miamlb-colmlb-1,Miami Marlins,146,5,2015-06-06,414481,Colorado Rockies,115,10
2015/06/06/sdnmlb-cinmlb-1,San Diego Padres,135,9,2015-06-06,414486,Cincinnati Reds,113,7
2015/06/06/pitmlb-atlmlb-1,Pittsburgh Pirates,134,4,2015-06-06,414485,Atlanta Braves,144,5
2015/06/06/anamlb-nyamlb-1,Los Angeles Angels,108,2,2015-06-06,414476,New York Yankees,147,8
2015/06/06/detmlb-chamlb-1,Detroit Tigers,116,7,2015-06-06,414479,Chicago White Sox,145,1
2015/06/06/nynmlb-arimlb-1,New York Mets,121,1,2015-06-06,414483,Arizona Diamondbacks,109,2
2015/06/06/slnmlb-lanmlb-1,St. Louis Cardinals,138,0,2015-06-06,414488,Los Angeles Dodgers,119,2
2015/06/06/tbamlb-seamlb-1,Tampa Bay Rays,139,1,2015-06-06,414489,Seattle Mariners,136,2
2015/06/07/anamlb-nyamlb-1,Los Angeles Angels,108,2,2015-06-07,414491,New York Yankees,147,6
2015/06/07/houmlb-tormlb-1,Houston Astros,117,6,2015-06-07,414495,Toronto Blue Jays,141,7
2015/06/07/balmlb-clemlb-1,Baltimore Orioles,110,7,2015-06-07,414492,Cleveland Indians,114,3
2015/06/07/sdnmlb-cinmlb-1,San Diego Padres,135,0,2015-06-07,414501,Cincinnati Reds,113,4
2015/06/07/oakmlb-bosmlb-1,Oakland Athletics,133,4,2015-06-07,414499,Boston Red Sox,111,7
2015/06/07/pitmlb-atlmlb-1,Pittsburgh Pirates,134,3,2015-06-07,414500,Atlanta Braves,144,0
2015/06/07/sfnmlb-phimlb-1,San Francisco Giants,137,4,2015-06-07,414502,Philadelphia Phillies,143,6
2015/06/07/detmlb-chamlb-1,Detroit Tigers,116,6,2015-06-07,414494,Chicago White Sox,145,4
2015/06/07/milmlb-minmlb-1,Milwaukee Brewers,158,0,2015-06-07,414497,Minnesota Twins,142,2
2015/06/07/texmlb-kcamlb-1,Texas Rangers,140,3,2015-06-07,414505,Kansas City Royals,118,4
2015/06/07/chnmlb-wasmlb-1,Chicago Cubs,112,6,2015-06-07,414493,Washington Nationals,120,3
2015/06/07/miamlb-colmlb-1,Miami Marlins,146,3,2015-06-07,414496,Colorado Rockies,115,2
2015/06/07/nynmlb-arimlb-1,New York Mets,121,6,2015-06-07,414498,Arizona Diamondbacks,109,3
2015/06/07/tbamlb-seamlb-1,Tampa Bay Rays,139,3,2015-06-07,414504,Seattle Mariners,136,1
2015/06/07/slnmlb-lanmlb-1,St. Louis Cardinals,138,4,2015-06-07,414503,Los Angeles Dodgers,119,2
2015/06/08/milmlb-pitmlb-1,Milwaukee Brewers,158,2,2015-06-08,414510,Pittsburgh Pirates,134,0
2015/06/08/miamlb-tormlb-1,Miami Marlins,146,3,2015-06-08,414509,Toronto Blue Jays,141,11
2015/06/08/phimlb-cinmlb-1,Philadelphia Phillies,143,4,2015-06-08,414511,Cincinnati Reds,113,6
2015/06/08/sdnmlb-atlmlb-1,San Diego Padres,135,5,2015-06-08,414512,Atlanta Braves,144,3
2015/06/08/houmlb-chamlb-1,Houston Astros,117,1,2015-06-08,414507,Chicago White Sox,145,3
2015/06/08/kcamlb-minmlb-1,Kansas City Royals,118,3,2015-06-08,414508,Minnesota Twins,142,1
2015/06/08/slnmlb-colmlb-1,St. Louis Cardinals,138,3,2015-06-08,414513,Colorado Rockies,115,11
2015/06/08/arimlb-lanmlb-1,Arizona Diamondbacks,109,3,2015-06-08,414506,Los Angeles Dodgers,119,9
2015/06/09/bosmlb-balmlb-1,Boston Red Sox,111,0,2015-06-09,414516,Baltimore Orioles,110,1
2015/06/09/milmlb-pitmlb-1,Milwaukee Brewers,158,4,2015-06-09,414521,Pittsburgh Pirates,134,1
2015/06/09/wasmlb-nyamlb-1,Washington Nationals,120,1,2015-06-09,414528,New York Yankees,147,6
2015/06/09/miamlb-tormlb-1,Miami Marlins,146,3,2015-06-09,414520,Toronto Blue Jays,141,4
2015/06/09/chnmlb-detmlb-1,Chicago Cubs,112,0,2015-06-09,414517,Detroit Tigers,116,6
2015/06/09/anamlb-tbamlb-1,Los Angeles Angels,108,8,2015-06-09,414514,Tampa Bay Rays,139,2
2015/06/09/seamlb-clemlb-1,Seattle Mariners,136,3,2015-06-09,414524,Cleveland Indians,114,2
2015/06/09/phimlb-cinmlb-1,Philadelphia Phillies,143,2,2015-06-09,414522,Cincinnati Reds,113,11
2015/06/09/sdnmlb-atlmlb-1,San Diego Padres,135,5,2015-06-09,414523,Atlanta Braves,144,6
2015/06/09/sfnmlb-nynmlb-1,San Francisco Giants,137,5,2015-06-09,414525,New York Mets,121,0
2015/06/09/houmlb-chamlb-1,Houston Astros,117,2,2015-06-09,414518,Chicago White Sox,145,4
2015/06/09/kcamlb-minmlb-1,Kansas City Royals,118,2,2015-06-09,414519,Minnesota Twins,142,0
