key,away,away_id,away_score,date,gamePk,home,home_id,home_score
2017/05/20/miamlb-lanmlb-1,Miami Marlins,146,10,2017-05-20,490740,Los Angeles Dodgers,119,6
2017/05/21/kcamlb-minmlb-1,Kansas City Royals,118,6,2017-05-21,490753,Minnesota Twins,142,4
2017/05/21/kcamlb-minmlb-2,Kansas City Royals,118,4,2017-05-21,490738,Minnesota Twins,142,8
2017/05/21/anamlb-nynmlb-1,Los Angeles Angels,108,12,2017-05-21,490754,New York Mets,121,5
2017/05/21/colmlb-cinmlb-1,Colorado Rockies,115,6,2017-05-21,490752,Cincinnati Reds,113,4
2017/05/21/nyamlb-tbamlb-1,New York Yankees,147,3,2017-05-21,490757,Tampa Bay Rays,139,2
2017/05/21/phimlb-pitmlb-1,Philadelphia Phillies,143,0,2017-05-21,490758,Pittsburgh Pirates,134,1
2017/05/21/tormlb-balmlb-1,Toronto Blue Jays,141,3,2017-05-21,490761,Baltimore Orioles,110,1
2017/05/21/wasmlb-atlmlb-1,Washington Nationals,120,3,2017-05-21,490762,Atlanta Braves,144,2
2017/05/21/clemlb-houmlb-1,Cleveland Indians,114,8,2017-05-21,490751,Houston Astros,117,6
2017/05/21/sfnmlb-slnmlb-1,San Francisco Giants,137,3,2017-05-21,490759,St. Louis Cardinals,138,8
2017/05/21/milmlb-chnmlb-1,Milwaukee Brewers,158,6,2017-05-21,490756,Chicago Cubs,112,13
2017/05/21/bosmlb-oakmlb-1,Boston Red Sox,111,12,2017-05-21,490749,Oakland Athletics,133,3
2017/05/21/chamlb-seamlb-1,Chicago White Sox,145,8,2017-05-21,490750,Seattle Mariners,136,1
2017/05/21/miamlb-lanmlb-1,Miami Marlins,146,3,2017-05-21,490755,Los Angeles Dodgers,119,6
2017/05/21/arimlb-sdnmlb-1,Arizona Diamondbacks,109,1,2017-05-21,490748,San Diego Padres,135,5
2017/05/21/texmlb-detmlb-1,Texas Rangers,140,5,2017-05-21,490760,Detroit Tigers,116,2
2017/05/22/colmlb-phimlb-1,Colorado Rockies,115,8,2017-05-22,490765,Philadelphia Phillies,143,1
2017/05/22/kcamlb-nyamlb-1,Kansas City Royals,118,2,2017-05-22,490767,New York Yankees,147,4
2017/05/22/minmlb-balmlb-1,Minnesota Twins,142,14,2017-05-22,490769,Baltimore Orioles,110,7
2017/05/22/clemlb-cinmlb-1,Cleveland Indians,114,1,2017-05-22,490764,Cincinnati Reds,113,5
2017/05/22/anamlb-tbamlb-1,Los Angeles Angels,108,3,2017-05-22,490768,Tampa Bay Rays,139,2
2017/05/22/pitmlb-atlmlb-1,Pittsburgh Pirates,134,2,2017-05-22,490770,Atlanta Braves,144,5
2017/05/22/sfnmlb-chnmlb-1,San Francisco Giants,137,6,2017-05-22,490771,Chicago Cubs,112,4
2017/05/22/detmlb-houmlb-1,Detroit Tigers,116,0,2017-05-22,490766,Houston Astros,117,1
2017/05/22/chamlb-arimlb-1,Chicago White Sox,145,1,2017-05-22,490763,Arizona Diamondbacks,109,5
2017/05/23/kcamlb-nyamlb-1,Kansas City Royals,118,6,2017-05-23,490776,New York Yankees,147,2
2017/05/23/colmlb-phimlb-1,Colorado Rockies,115,8,2017-05-23,490774,Philadelphia Phillies,143,2
2017/05/23/minmlb-balmlb-1,Minnesota Twins,142,2,2017-05-23,490779,Baltimore Orioles,110,0
2017/05/23/sfnmlb-chnmlb-1,San Francisco Giants,137,1,2017-05-23,490782,Chicago Cubs,112,4
2017/05/23/seamlb-wasmlb-1,Seattle Mariners,136,1,2017-05-23,490783,Washington Nationals,120,10
2017/05/23/clemlb-cinmlb-1,Cleveland Indians,114,8,2017-05-23,490773,Cincinnati Reds,113,7
2017/05/23/anamlb-tbamlb-1,Los Angeles Angels,108,4,2017-05-23,490777,Tampa Bay Rays,139,0
2017/05/23/sdnmlb-nynmlb-1,San Diego Padres,135,3,2017-05-23,490781,New York Mets,121,9
2017/05/23/texmlb-bosmlb-1,Texas Rangers,140,6,2017-05-23,490785,Boston Red Sox,111,11
2017/05/23/pitmlb-atlmlb-1,Pittsburgh Pirates,134,5,2017-05-23,490780,Atlanta Braves,144,6
2017/05/23/tormlb-milmlb-1,Toronto Blue Jays,141,4,2017-05-23,490786,Milwaukee Brewers,158,3
2017/05/23/detmlb-houmlb-1,Detroit Tigers,116,2,2017-05-23,490775,Houston Astros,117,6
2017/05/23/chamlb-arimlb-1,Chicago White Sox,145,4,2017-05-23,490772,Arizona Diamondbacks,109,5
2017/05/23/miamlb-oakmlb-1,Miami Marlins,146,11,2017-05-23,490778,Oakland Athletics,133,9
2017/05/23/slnmlb-lanmlb-1,St. Louis Cardinals,138,1,2017-05-23,490784,Los Angeles Dodgers,119,2
2017/05/24/minmlb-balmlb-1,Minnesota Twins,142,4,2017-05-24,490794,Baltimore Orioles,110,3
2017/05/24/tormlb-milmlb-1,Toronto Blue Jays,141,8,2017-05-24,490801,Milwaukee Brewers,158,4
2017/05/24/miamlb-oakmlb-1,Miami Marlins,146,1,2017-05-24,490793,Oakland Athletics,133,4
2017/05/24/chamlb-arimlb-1,Chicago White Sox,145,6,2017-05-24,490787,Arizona Diamondbacks,109,8
2017/05/24/cinmlb-clemlb-1,Cincinnati Reds,113,4,2017-05-24,490788,Cleveland Indians,114,3
2017/05/24/colmlb-phimlb-1,Colorado Rockies,115,7,2017-05-24,490789,Philadelphia Phillies,143,2
2017/05/24/kcamlb-nyamlb-1,Kansas City Royals,118,0,2017-05-24,490791,New York Yankees,147,3
2017/05/24/seamlb-wasmlb-1,Seattle Mariners,136,1,2017-05-24,490798,Washington Nationals,120,5
2017/05/24/anamlb-tbamlb-1,Los Angeles Angels,108,2,2017-05-24,490792,Tampa Bay Rays,139,5
2017/05/24/sdnmlb-nynmlb-1,San Diego Padres,135,6,2017-05-24,490796,New York Mets,121,5
2017/05/24/texmlb-bosmlb-1,Texas Rangers,140,4,2017-05-24,490800,Boston Red Sox,111,9
2017/05/24/pitmlb-atlmlb-1,Pittsburgh Pirates,134,12,2017-05-24,490795,Atlanta Braves,144,5
2017/05/24/sfnmlb-chnmlb-1,San Francisco Giants,137,4,2017-05-24,490797,Chicago Cubs,112,5
2017/05/24/detmlb-houmlb-1,Detroit Tigers,116,6,2017-05-24,490790,Houston Astros,117,3
2017/05/24/slnmlb-lanmlb-1,St. Louis Cardinals,138,6,2017-05-24,490799,Los Angeles Dodgers,119,1
2017/05/25/seamlb-wasmlb-1,Seattle Mariners,136,4,2017-05-25,490811,Washington Nationals,120,2
2017/05/25/pitmlb-atlmlb-1,Pittsburgh Pirates,134,9,2017-05-25,490808,Atlanta Braves,144,4
2017/05/25/colmlb-phimlb-1,Colorado Rockies,115,1,2017-05-25,490804,Philadelphia Phillies,143,2
2017/05/25/anamlb-tbamlb-1,Los Angeles Angels,108,0,2017-05-25,490807,Tampa Bay Rays,139,4
2017/05/25/sfnmlb-chnmlb-1,San Francisco Giants,137,1,2017-05-25,490810,Chicago Cubs,112,5
2017/05/25/sdnmlb-nynmlb-1,San Diego Padres,135,4,2017-05-25,490809,New York Mets,121,3
2017/05/25/texmlb-bosmlb-1,Texas Rangers,140,2,2017-05-25,490813,Boston Red Sox,111,6
2017/05/25/arimlb-milmlb-1,Arizona Diamondbacks,109,4,2017-05-25,490802,Milwaukee Brewers,158,0
2017/05/25/detmlb-houmlb-1,Detroit Tigers,116,6,2017-05-25,490805,Houston Astros,117,7
2017/05/25/slnmlb-lanmlb-1,St. Louis Cardinals,138,3,2017-05-25,490812,Los Angeles Dodgers,119,7
2017/05/26/detmlb-chamlb-1,Detroit Tigers,116,2,2017-05-26,490819,Chicago White Sox,145,8
2017/05/26/cinmlb-phimlb-1,Cincinnati Reds,113,5,2017-05-26,490818,Philadelphia Phillies,143,2
2017/05/26/nynmlb-pitmlb-1,New York Mets,121,8,2017-05-26,490822,Pittsburgh Pirates,134,1
2017/05/26/oakmlb-nyamlb-1,Oakland Athletics,133,4,2017-05-26,490823,New York Yankees,147,1
2017/05/26/sdnmlb-wasmlb-1,San Diego Padres,135,1,2017-05-26,490824,Washington Nationals,120,5
2017/05/26/texmlb-tormlb-1,Texas Rangers,140,6,2017-05-26,490828,Toronto Blue Jays,141,7
2017/05/26/kcamlb-clemlb-1,Kansas City Royals,118,6,2017-05-26,490820,Cleveland Indians,114,4
2017/05/26/anamlb-miamlb-1,Los Angeles Angels,108,5,2017-05-26,490821,Miami Marlins,146,8
2017/05/26/seamlb-bosmlb-1,Seattle Mariners,136,0,2017-05-26,490825,Boston Red Sox,111,3
2017/05/26/arimlb-milmlb-1,Arizona Diamondbacks,109,4,2017-05-26,490814,Milwaukee Brewers,158,2
2017/05/26/balmlb-houmlb-1,Baltimore Orioles,110,0,2017-05-26,490816,Houston Astros,117,2
2017/05/26/tbamlb-minmlb-1,Tampa Bay Rays,139,5,2017-05-26,490827,Minnesota Twins,142,2
2017/05/26/slnmlb-colmlb-1,St. Louis Cardinals,138,0,2017-05-26,490826,Colorado Rockies,115,10
2017/05/26/chnmlb-lanmlb-1,Chicago Cubs,112,0,2017-05-26,490817,Los Angeles Dodgers,119,4
2017/05/26/atlmlb-sfnmlb-1,Atlanta Braves,144,2,2017-05-26,490815,San Francisco Giants,137,0
2017/05/27/detmlb-chamlb-1,Detroit Tigers,116,0,2017-05-27,490834,Chicago White Sox,145,3
2017/05/27/detmlb-chamlb-2,Detroit Tigers,116,4,2017-05-27,490124,Chicago White Sox,145,3
2017/05/27/oakmlb-nyamlb-1,Oakland Athletics,133,2,2017-05-27,490838,New York Yankees,147,3
2017/05/27/texmlb-tormlb-1,Texas Rangers,140,1,2017-05-27,490843,Toronto Blue Jays,141,3
2017/05/27/tbamlb-minmlb-1,Tampa Bay Rays,139,3,2017-05-27,490842,Minnesota Twins,142,5
2017/05/27/cinmlb-phimlb-1,Cincinnati Reds,113,3,2017-05-27,490833,Philadelphia Phillies,143,4
2017/05/27/sdnmlb-wasmlb-1,San Diego Padres,135,0,2017-05-27,490839,Washington Nationals,120,3
2017/05/27/seamlb-bosmlb-1,Seattle Mariners,136,0,2017-05-27,490840,Boston Red Sox,111,6
2017/05/27/arimlb-milmlb-1,Arizona Diamondbacks,109,1,2017-05-27,490829,Milwaukee Brewers,158,6
2017/05/27/kcamlb-clemlb-1,Kansas City Royals,118,5,2017-05-27,490835,Cleveland Indians,114,2
2017/05/27/anamlb-miamlb-1,Los Angeles Angels,108,5,2017-05-27,490836,Miami Marlins,146,2
2017/05/27/balmlb-houmlb-1,Baltimore Orioles,110,2,2017-05-27,490831,Houston Astros,117,5
2017/05/27/chnmlb-lanmlb-1,Chicago Cubs,112,0,2017-05-27,490832,Los Angeles Dodgers,119,5
2017/05/27/nynmlb-pitmlb-1,New York Mets,121,4,2017-05-27,490837,Pittsburgh Pirates,134,5
2017/05/27/slnmlb-colmlb-1,St. Louis Cardinals,138,3,2017-05-27,490841,Colorado Rockies,115,0
2017/05/27/atlmlb-sfnmlb-1,Atlanta Braves,144,3,2017-05-27,490830,San Francisco Giants,137,6
2017/05/28/oakmlb-nyamlb-1,Oakland Athletics,133,5,2017-05-28,490853,New York Yankees,147,9
2017/05/28/texmlb-tormlb-1,Texas Rangers,140,3,2017-05-28,490858,Toronto Blue Jays,141,1
2017/05/28/anamlb-miamlb-1,Los Angeles Angels,108,2,2017-05-28,490851,Miami Marlins,146,9
2017/05/28/kcamlb-clemlb-1,Kansas City Royals,118,1,2017-05-28,490850,Cleveland Indians,114,10
2017/05/28/cinmlb-phimlb-1,Cincinnati Reds,113,8,2017-05-28,490848,Philadelphia Phillies,143,4
2017/05/28/sdnmlb-wasmlb-1,San Diego Padres,135,5,2017-05-28,490854,Washington Nationals,120,3
2017/05/28/seamlb-bosmlb-1,Seattle Mariners,136,5,2017-05-28,490855,Boston Red Sox,111,0
2017/05/28/arimlb-milmlb-1,Arizona Diamondbacks,109,5,2017-05-28,490844,Milwaukee Brewers,158,9
2017/05/28/balmlb-houmlb-1,Baltimore Orioles,110,4,2017-05-28,490846,Houston Astros,117,8
2017/05/28/detmlb-chamlb-1,Detroit Tigers,116,3,2017-05-28,490849,Chicago White Sox,145,7
2017/05/28/tbamlb-minmlb-1,Tampa Bay Rays,139,8,2017-05-28,490857,Minnesota Twins,142,6
2017/05/28/slnmlb-colmlb-1,St. Louis Cardinals,138,4,2017-05-28,490856,Colorado Rockies,115,8
2017/05/28/atlmlb-sfnmlb-1,Atlanta Braves,144,1,2017-05-28,490845,San Francisco Giants,137,7
2017/05/28/chnmlb-lanmlb-1,Chicago Cubs,112,4,2017-05-28,490847,Los Angeles Dodgers,119,9
2017/05/28/nynmlb-pitmlb-1,New York Mets,121,7,2017-05-28,490852,Pittsburgh Pirates,134,2
2017/05/29/nyamlb-balmlb-1,New York Yankees,147,2,2017-05-29,490868,Baltimore Orioles,110,3
2017/05/29/bosmlb-chamlb-1,Boston Red Sox,111,4,2017-05-29,490861,Chicago White Sox,145,5
2017/05/29/houmlb-minmlb-1,Houston Astros,117,16,2017-05-29,490865,Minnesota Twins,142,8
2017/05/29/lanmlb-slnmlb-1,Los Angeles Dodgers,119,5,2017-05-29,490866,St. Louis Cardinals,138,1
2017/05/29/seamlb-colmlb-1,Seattle Mariners,136,6,2017-05-29,490871,Colorado Rockies,115,5
2017/05/29/arimlb-pitmlb-1,Arizona Diamondbacks,109,3,2017-05-29,490859,Pittsburgh Pirates,134,4
2017/05/29/wasmlb-sfnmlb-1,Washington Nationals,120,3,2017-05-29,490873,San Francisco Giants,137,0
2017/05/29/milmlb-nynmlb-1,Milwaukee Brewers,158,2,2017-05-29,490867,New York Mets,121,4
2017/05/29/oakmlb-clemlb-1,Oakland Athletics,133,3,2017-05-29,490869,Cleveland Indians,114,5
2017/05/29/chnmlb-sdnmlb-1,Chicago Cubs,112,2,2017-05-29,490862,San Diego Padres,135,5
2017/05/29/cinmlb-tormlb-1,Cincinnati Reds,113,2,2017-05-29,490863,Toronto Blue Jays,141,17
2017/05/29/phimlb-miamlb-1,Philadelphia Phillies,143,1,2017-05-29,490870,Miami Marlins,146,4
2017/05/29/detmlb-kcamlb-1,Detroit Tigers,116,10,2017-05-29,490864,Kansas City Royals,118,7
2017/05/29/tbamlb-texmlb-1,Tampa Bay Rays,139,10,2017-05-29,490872,Texas Rangers,140,8
2017/05/29/atlmlb-anamlb-1,Atlanta Braves,144,6,2017-05-29,490860,Los Angeles Angels,108,3
2017/05/30/oakmlb-clemlb-1,Oakland Athletics,133,4,2017-05-30,490884,Cleveland Indians,114,9
2017/05/30/arimlb-pitmlb-1,Arizona Diamondbacks,109,3,2017-05-30,490874,Pittsburgh Pirates,134,0
2017/05/30/lanmlb-slnmlb-1,Los Angeles Dodgers,119,9,2017-05-30,490881,St. Louis Cardinals,138,4
2017/05/30/nyamlb-balmlb-1,New York Yankees,147,8,2017-05-30,490883,Baltimore Orioles,110,3
2017/05/30/cinmlb-tormlb-1,Cincinnati Reds,113,4,2017-05-30,490878,Toronto Blue Jays,141,6
2017/05/30/milmlb-nynmlb-1,Milwaukee Brewers,158,4,2017-05-30,490882,New York Mets,121,5
2017/05/30/phimlb-miamlb-1,Philadelphia Phillies,143,2,2017-05-30,490885,Miami Marlins,146,7
2017/05/30/seamlb-colmlb-1,Seattle Mariners,136,10,2017-05-30,490886,Colorado Rockies,115,4
2017/05/30/tbamlb-texmlb-1,Tampa Bay Rays,139,5,2017-05-30,490887,Texas Rangers,140,9
2017/05/30/bosmlb-chamlb-1,Boston Red Sox,111,13,2017-05-30,490876,Chicago White Sox,145,7
2017/05/30/houmlb-minmlb-1,Houston Astros,117,7,2017-05-30,490880,Minnesota Twins,142,2
2017/05/30/detmlb-kcamlb-1,Detroit Tigers,116,0,2017-05-30,490879,Kansas City Royals,118,1
2017/05/30/atlmlb-anamlb-1,Atlanta Braves,144,3,2017-05-30,490875,Los Angeles Angels,108,9
2017/05/30/chnmlb-sdnmlb-1,Chicago Cubs,112,2,2017-05-30,490877,San Diego Padres,135,6
2017/05/30/wasmlb-sfnmlb-1,Washington Nationals,120,6,2017-05-30,490888,San Francisco Giants,137,3
2017/05/31/arimlb-pitmlb-1,Arizona Diamondbacks,109,6,2017-05-31,490889,Pittsburgh Pirates,134,5
2017/05/31/cinmlb-tormlb-1,Cincinnati Reds,113,4,2017-05-31,490893,Toronto Blue Jays,141,5
2017/05/31/houmlb-minmlb-1,Houston Astros,117,17,2017-05-31,490896,Minnesota Twins,142,6
2017/05/31/phimlb-miamlb-1,Philadelphia Phillies,143,2,2017-05-31,490901,Miami Marlins,146,10
2017/05/31/chnmlb-sdnmlb-1,Chicago Cubs,112,1,2017-05-31,490892,San Diego Padres,135,2
2017/05/31/oakmlb-clemlb-1,Oakland Athletics,133,3,2017-05-31,490900,Cleveland Indians,114,1
2017/05/31/nyamlb-balmlb-1,New York Yankees,147,4,2017-05-31,490899,Baltimore Orioles,110,10
2017/05/31/milmlb-nynmlb-1,Milwaukee Brewers,158,7,2017-05-31,490898,New York Mets,121,1
2017/05/31/tbamlb-texmlb-1,Tampa Bay Rays,139,7,2017-05-31,490902,Texas Rangers,140,5
2017/05/31/bosmlb-chamlb-1,Boston Red Sox,111,4,2017-05-31,490891,Chicago White Sox,145,1
2017/05/31/detmlb-kcamlb-1,Detroit Tigers,116,6,2017-05-31,490895,Kansas City Royals,118,5
2017/05/31/lanmlb-slnmlb-1,Los Angeles Dodgers,119,1,2017-05-31,490897,St. Louis Cardinals,138,2
2017/05/31/atlmlb-anamlb-1,Atlanta Braves,144,1,2017-05-31,490890,Los Angeles Angels,108,2
2017/05/31/colmlb-seamlb-1,Colorado Rockies,115,0,2017-05-31,490894,Seattle Mariners,136,5
2017/05/31/wasmlb-sfnmlb-1,Washington Nationals,120,3,2017-05-31,490903,San Francisco Giants,137,1
2017/06/01/oakmlb-clemlb-1,Oakland Athletics,133,0,2017-06-01,490911,Cleveland Indians,114,8
2017/06/01/milmlb-nynmlb-1,Milwaukee Brewers,158,2,2017-06-01,490908,New York Mets,121,1
2017/06/01/lanmlb-slnmlb-1,Los Angeles Dodgers,119,0,2017-06-01,490907,St. Louis Cardinals,138,2
2017/06/01/colmlb-seamlb-1,Colorado Rockies,115,6,2017-06-01,490906,Seattle Mariners,136,3
2017/06/01/bosmlb-balmlb-1,Boston Red Sox,111,5,2017-06-01,490905,Baltimore Orioles,110,7
2017/06/01/nyamlb-tormlb-1,New York Yankees,147,12,2017-06-01,490910,Toronto Blue Jays,141,2
2017/06/01/arimlb-miamlb-1,Arizona Diamondbacks,109,3,2017-06-01,490904,Miami Marlins,146,2
2017/06/01/minmlb-anamlb-1,Minnesota Twins,142,4,2017-06-01,490909,Los Angeles Angels,108,2
2017/06/02/slnmlb-chnmlb-1,St. Louis Cardinals,138,2,2017-06-02,490924,Chicago Cubs,112,3
2017/06/02/bosmlb-balmlb-1,Boston Red Sox,111,2,2017-06-02,490914,Baltimore Orioles,110,3
2017/06/02/sfnmlb-phimlb-1,San Francisco Giants,137,10,2017-06-02,490923,Philadelphia Phillies,143,0
2017/06/02/nyamlb-tormlb-1,New York Yankees,147,5,2017-06-02,490921,Toronto Blue Jays,141,7
2017/06/02/arimlb-miamlb-1,Arizona Diamondbacks,109,5,2017-06-02,490912,Miami Marlins,146,7
2017/06/02/atlmlb-cinmlb-1,Atlanta Braves,144,2,2017-06-02,490913,Cincinnati Reds,113,3
2017/06/02/chamlb-detmlb-1,Chicago White Sox,145,5,2017-06-02,490915,Detroit Tigers,116,15
2017/06/02/pitmlb-nynmlb-1,Pittsburgh Pirates,134,12,2017-06-02,490922,New York Mets,121,7
2017/06/02/houmlb-texmlb-1,Houston Astros,117,7,2017-06-02,490918,Texas Rangers,140,1
2017/06/02/lanmlb-milmlb-1,Los Angeles Dodgers,119,2,2017-06-02,490919,Milwaukee Brewers,158,1
2017/06/02/clemlb-kcamlb-1,Cleveland Indians,114,0,2017-06-02,490916,Kansas City Royals,118,4
2017/06/02/wasmlb-oakmlb-1,Washington Nationals,120,13,2017-06-02,490926,Oakland Athletics,133,3
2017/06/02/minmlb-anamlb-1,Minnesota Twins,142,11,2017-06-02,490920,Los Angeles Angels,108,5
2017/06/02/colmlb-sdnmlb-1,Colorado Rockies,115,5,2017-06-02,490917,San Diego Padres,135,8
2017/06/02/tbamlb-seamlb-1,Tampa Bay Rays,139,4,2017-06-02,490925,Seattle Mariners,136,12
2017/06/03/nyamlb-tormlb-1,New York Yankees,147,7,2017-06-03,490936,Toronto Blue Jays,141,0
2017/06/03/clemlb-kcamlb-1,Cleveland Indians,114,5,2017-06-03,490931,Kansas City Royals,118,12
2017/06/03/slnmlb-chnmlb-1,St. Louis Cardinals,138,3,2017-06-03,490939,Chicago Cubs,112,5
2017/06/03/sfnmlb-phimlb-1,San Francisco Giants,137,3,2017-06-03,490938,Philadelphia Phillies,143,5
2017/06/03/wasmlb-oakmlb-1,Washington Nationals,120,4,2017-06-03,490941,Oakland Athletics,133,10
2017/06/03/arimlb-miamlb-1,Arizona Diamondbacks,109,0,2017-06-03,490927,Miami Marlins,146,3
2017/06/03/atlmlb-cinmlb-1,Atlanta Braves,144,6,2017-06-03,490928,Cincinnati Reds,113,5
2017/06/03/chamlb-detmlb-1,Chicago White Sox,145,1,2017-06-03,490930,Detroit Tigers,116,10
2017/06/03/colmlb-sdnmlb-1,Colorado Rockies,115,10,2017-06-03,490932,San Diego Padres,135,1
2017/06/03/lanmlb-milmlb-1,Los Angeles Dodgers,119,10,2017-06-03,490934,Milwaukee Brewers,158,8
2017/06/03/bosmlb-balmlb-1,Boston Red Sox,111,5,2017-06-03,490929,Baltimore Orioles,110,2
2017/06/03/houmlb-texmlb-1,Houston Astros,117,6,2017-06-03,490933,Texas Rangers,140,5
2017/06/03/pitmlb-nynmlb-1,Pittsburgh Pirates,134,2,2017-06-03,490937,New York Mets,121,4
2017/06/03/minmlb-anamlb-1,Minnesota Twins,142,2,2017-06-03,490935,Los Angeles Angels,108,7
2017/06/03/tbamlb-seamlb-1,Tampa Bay Rays,139,2,2017-06-03,490940,Seattle Mariners,136,9
2017/06/04/nyamlb-tormlb-1,New York Yankees,147,2,2017-06-04,490951,Toronto Blue Jays,141,3
2017/06/04/arimlb-miamlb-1,Arizona Diamondbacks,109,5,2017-06-04,490942,Miami Marlins,146,6
2017/06/04/atlmlb-cinmlb-1,Atlanta Braves,144,13,2017-06-04,490943,Cincinnati Reds,113,8
2017/06/04/chamlb-detmlb-1,Chicago White Sox,145,4,2017-06-04,490945,Detroit Tigers,116,7
2017/06/04/pitmlb-nynmlb-1,Pittsburgh Pirates,134,11,2017-06-04,490952,New York Mets,121,1
2017/06/04/bosmlb-balmlb-1,Boston Red Sox,111,7,2017-06-04,490944,Baltimore Orioles,110,3
2017/06/04/sfnmlb-phimlb-1,San Francisco Giants,137,7,2017-06-04,490953,Philadelphia Phillies,143,9
2017/06/04/lanmlb-milmlb-1,Los Angeles Dodgers,119,0,2017-06-04,490949,Milwaukee Brewers,158,3
2017/06/04/clemlb-kcamlb-1,Cleveland Indians,114,8,2017-06-04,490946,Kansas City Royals,118,0
2017/06/04/houmlb-texmlb-1,Houston Astros,117,7,2017-06-04,490948,Texas Rangers,140,2
2017/06/04/minmlb-anamlb-1,Minnesota Twins,142,3,2017-06-04,490950,Los Angeles Angels,108,2
2017/06/04/wasmlb-oakmlb-1,Washington Nationals,120,11,2017-06-04,490956,Oakland Athletics,133,10
2017/06/04/tbamlb-seamlb-1,Tampa Bay Rays,139,1,2017-06-04,490955,Seattle Mariners,136,7
2017/06/04/colmlb-sdnmlb-1,Colorado Rockies,115,3,2017-06-04,490947,San Diego Padres,135,1
2017/06/04/slnmlb-chnmlb-1,St. Louis Cardinals,138,6,2017-06-04,490954,Chicago Cubs,112,7
2017/06/05/slnmlb-cinmlb-1,St. Louis Cardinals,138,2,2017-06-05,490961,Cincinnati Reds,113,4
2017/06/05/phimlb-atlmlb-1,Philadelphia Phillies,143,11,2017-06-05,490959,Atlanta Braves,144,4
2017/06/05/sfnmlb-milmlb-1,San Francisco Giants,137,7,2017-06-05,490960,Milwaukee Brewers,158,2
2017/06/05/miamlb-chnmlb-1,Miami Marlins,146,1,2017-06-05,490958,Chicago Cubs,112,3
2017/06/05/houmlb-kcamlb-1,Houston Astros,117,7,2017-06-05,490957,Kansas City Royals,118,3
2017/06/05/tormlb-oakmlb-1,Toronto Blue Jays,141,3,2017-06-05,490962,Oakland Athletics,133,5
2017/06/05/wasmlb-lanmlb-1,Washington Nationals,120,4,2017-06-05,490963,Los Angeles Dodgers,119,2
2017/06/06/bosmlb-nyamlb-1,Boston Red Sox,111,5,2017-06-06,490964,New York Yankees,147,4
2017/06/06/pitmlb-balmlb-1,Pittsburgh Pirates,134,5,2017-06-06,490973,Baltimore Orioles,110,6
2017/06/06/chamlb-tbamlb-1,Chicago White Sox,145,4,2017-06-06,490965,Tampa Bay Rays,139,2
2017/06/06/anamlb-detmlb-1,Los Angeles Angels,108,5,2017-06-06,490968,Detroit Tigers,116,3
2017/06/06/slnmlb-cinmlb-1,St. Louis Cardinals,138,1,2017-06-06,490976,Cincinnati Reds,113,13
2017/06/06/phimlb-atlmlb-1,Philadelphia Phillies,143,3,2017-06-06,490972,Atlanta Braves,144,1
2017/06/06/sfnmlb-milmlb-1,San Francisco Giants,137,2,2017-06-06,490975,Milwaukee Brewers,158,5
2017/06/06/miamlb-chnmlb-1,Miami Marlins,146,2,2017-06-06,490969,Chicago Cubs,112,10
2017/06/06/nynmlb-texmlb-1,New York Mets,121,8,2017-06-06,490971,Texas Rangers,140,10
2017/06/06/houmlb-kcamlb-1,Houston Astros,117,7,2017-06-06,490967,Kansas City Royals,118,9
2017/06/06/clemlb-colmlb-1,Cleveland Indians,114,3,2017-06-06,490966,Colorado Rockies,115,11
2017/06/06/sdnmlb-arimlb-1,San Diego Padres,135,2,2017-06-06,490974,Arizona Diamondbacks,109,10
2017/06/06/tormlb-oakmlb-1,Toronto Blue Jays,141,1,2017-06-06,490977,Oakland Athletics,133,4
2017/06/06/minmlb-seamlb-1,Minnesota Twins,142,3,2017-06-06,490970,Seattle Mariners,136,12
2017/06/06/wasmlb-lanmlb-1,Washington Nationals,120,2,2017-06-06,490978,Los Angeles Dodgers,119,1
2017/06/07/clemlb-colmlb-1,Cleveland Indians,114,1,2017-06-07,490981,Colorado Rockies,115,8
2017/06/07/wasmlb-lanmlb-1,Washington Nationals,120,1,2017-06-07,490993,Los Angeles Dodgers,119,2
2017/06/07/tormlb-oakmlb-1,Toronto Blue Jays,141,7,2017-06-07,490992,Oakland Athletics,133,5
2017/06/07/bosmlb-nyamlb-1,Boston Red Sox,111,0,2017-06-07,490979,New York Yankees,147,8
2017/06/07/pitmlb-balmlb-1,Pittsburgh Pirates,134,6,2017-06-07,490988,Baltimore Orioles,110,9
2017/06/07/anamlb-detmlb-1,Los Angeles Angels,108,0,2017-06-07,490983,Detroit Tigers,116,4
2017/06/07/chamlb-tbamlb-1,Chicago White Sox,145,1,2017-06-07,490980,Tampa Bay Rays,139,3
2017/06/07/slnmlb-cinmlb-1,St. Louis Cardinals,138,4,2017-06-07,490991,Cincinnati Reds,113,6
2017/06/07/phimlb-atlmlb-1,Philadelphia Phillies,143,1,2017-06-07,490987,Atlanta Braves,144,14
2017/06/07/miamlb-chnmlb-1,Miami Marlins,146,6,2017-06-07,490984,Chicago Cubs,112,5
2017/06/07/nynmlb-texmlb-1,New York Mets,121,4,2017-06-07,490986,Texas Rangers,140,3
2017/06/07/sfnmlb-milmlb-1,San Francisco Giants,137,3,2017-06-07,490990,Milwaukee Brewers,158,6
2017/06/07/houmlb-kcamlb-1,Houston Astros,117,5,2017-06-07,490982,Kansas City Royals,118,7
