date,mlb_id,siera,tbf,tbfSP,k,bb,ld,gb,fb
2018-06-12,623149,3.482,107.89243688704764,0,25.246037342694652,4.6139175493195195,17.07996456841355,21.92345175953669,38.52417977829613
2018-06-14,623149,3.62,110.64104438287478,0,25.251242739703486,5.432110788345309,16.40694581535943,21.05958028563842,42.00617338355394
2018-06-18,623149,3.587,110.43928759965557,0,25.748743009183386,6.324011783657237,16.080447593633775,20.640494637954216,41.17025053322122
2018-06-20,623149,3.62,110.08753901547162,0,25.73413979713695,7.074820486574125,15.446813797458704,19.827176793645215,41.547978392912675
2018-06-21,623149,3.703,111.89679698906373,0,25.222030415173926,7.9340315588912995,16.139422202889275,20.432615975451675,41.72117362289371
2018-07-08,623149,3.755,112.7778290191731,0,24.969810111022188,8.854691243302387,16.978027980860382,20.22828981569716,41.30396188666477
2018-07-09,623149,3.738,102.06530333632826,0,23.048131473175307,9.464001713058007,15.311513123548112,18.051299213939327,35.8168935321532
2018-07-26,623149,3.623,104.04465030296497,0,24.817650158443552,9.369361695927427,15.158397992312631,17.870786221799932,36.45872459683167
2018-08-02,623149,3.648,92.70372978089523,0,21.919869276843524,8.89783966793411,13.777668410224514,16.064057606085512,31.73263373835841
2018-08-05,623149,3.669,90.4059341505057,0,20.4307505835969,8.29336802571362,13.841687300123056,17.97275144141402,29.576888305348117
2018-08-07,623149,3.717,89.72078750030153,0,19.823936860513488,8.0470467019819,13.4305753456221,17.438942750852583,29.698425145790974
2018-08-11,623149,3.543,93.93534382904552,0,22.42944051698927,7.88691047261246,15.16330689624422,17.091907790110614,30.107426485389734
2018-08-14,623149,3.576,96.23391648015925,0,22.54563106715223,8.576134731218744,15.56581210293768,18.418418426468172,29.9210737532337
2018-08-16,623149,3.699,101.37567292678204,0,21.87600327882674,8.321414953566816,17.10349191766833,20.87137298078364,32.03238794168891
2018-08-20,623149,3.556,102.35829703553908,0,23.440670813578087,8.155818795990836,16.76313242850673,21.456032658466047,31.394943421649298
2018-08-22,623149,3.63,101.32497172273366,0,22.517014855246565,7.834446993711801,17.102598125925173,20.610579362152176,32.157857385012065
