date,mlb_id,wRAA,wrcplus,pa
2018-06-13,543305,2.7663858924222695,113.537,144.88559878673001
2018-06-14,543305,1.7387220334980467,107.663,147.43674279886272
2018-06-15,543305,2.321334813163066,110.918,149.9623753708741
2018-06-16,543305,1.2981214650314352,105.21,152.46275161716537
2018-06-17,543305,1.585140250381121,106.75,154.93812410099372
2018-06-18,543305,2.6692888478773096,112.39,158.38874285998378
2018-06-19,543305,4.042595959398536,119.14,161.80485543138394
2018-06-20,543305,6.10216999980455,129.46,164.1868068770701
2018-06-22,543305,5.3411482998065045,125.17,167.5449388082994
2018-06-23,543305,5.234859448640355,124.63,168.21079452601424
2018-06-24,543305,4.382510854153952,120.31,169.52868658075408
2018-06-26,543305,3.6386857456124124,116.38,172.83339971494655
2018-06-27,543305,4.6662758992747255,121.13,174.3940150606191
2018-06-29,543305,5.019613140281979,122.51,176.6500749100129
2018-06-30,543305,4.619722838790367,120.41,177.13473841930363
2018-07-01,543305,4.173525610402463,117.92,179.3633910351106
2018-07-02,543305,8.33179035429844,136.49,182.5697571247595
2018-07-03,543305,9.048472450755456,139.09,185.7440595535119
2018-07-04,543305,10.457987726247902,144.67,188.8866189579768
2018-07-06,543305,10.453407848985423,144.16,190.99775276839702
2018-07-07,543305,11.445385032790611,148.41,191.19689748830592
2018-07-09,543305,11.730931182462704,149.33,192.28492851342287
2018-07-10,543305,11.197485651931695,146.94,192.45845843600574
2018-07-11,543305,10.785510795412376,144.61,194.5338738516457
2018-07-12,543305,9.677655687458252,138.97,198.58853511312924
2018-07-13,543305,9.88087913058367,139.35,200.60264976199795
2018-07-14,543305,9.282070339277833,136.41,202.59662326437797
2018-07-15,543305,8.189249635885055,131.52,204.57065703173419
2018-07-20,543305,8.407357139526205,132.03,206.52495046141684
2018-07-21,543305,7.595312985645146,129.65,201.40317294489782
2018-07-23,543305,6.8193598557886945,126.14,204.38914121544883
2018-07-25,543305,5.983654594658499,122.68,205.32179730526138
2018-07-26,543305,5.364579868224794,120.45,203.23589353888667
2018-07-28,543305,6.310934069542546,124.04,205.20353460349781
2018-07-28,543305,5.68534648155865,121.67,203.1199842648882
2018-07-29,543305,6.98534648155865,126.28,208.1199842648882
2018-07-31,543305,9.815493016743064,137.24,210.0387844222393
2018-08-01,543305,9.720164705709877,136.86,209.85901261223674
2018-08-02,543305,9.622963058652777,135.93,212.76042248611438
2018-08-03,543305,11.02673342806625,140.77,215.63281826125322
2018-08-04,543305,10.116466093785586,137.0,216.4764900786407
2018-08-05,543305,10.11530143284773,136.58,218.3117251778543
2018-08-06,543305,9.314148418519252,132.97,221.12860792607574
2018-08-07,543305,9.42100693433406,132.95,223.91732184681499
2018-08-08,543305,8.826796864990719,130.21,227.67814862834683
2018-08-09,543305,9.638528896340812,132.79,230.40136714206335
2018-08-10,543305,10.742143607377404,136.41,232.0973534706427
2018-08-12,543305,9.93472217130363,132.99,234.77637993593626
2018-08-13,543305,10.137021200094688,133.71,234.10432997521113
2018-08-14,543305,11.03565098809374,136.75,235.76328667545903
2018-08-15,543305,11.225294478212804,137.21,237.40565380870444
2018-08-16,543305,10.813041533430676,135.56,239.0315972706174
2018-08-17,543305,11.00491111809637,136.03,240.64128129791123
2018-08-18,543305,10.994862006915406,135.73,242.23486848493212
2018-08-19,543305,10.684913386846253,134.25,244.8125198000828
2018-08-21,543305,11.178064252977789,135.52,247.36439460208197
2018-08-22,543305,9.955620774343531,131.3,248.44184314950053
2018-08-24,543305,10.156064566600097,131.83,249.9574247180055
2018-08-25,543305,8.653958881724755,126.78,249.9832719661172
2018-08-25,543305,8.967419292907508,127.63,251.48343924645602
2018-08-26,543305,11.067419292907507,133.88,256.483439246456
2018-08-27,543305,11.556745099978432,135.1,258.9186048539914
2018-08-28,543305,10.441177648978648,131.33,260.32941880545144
2018-08-29,543305,11.53676587248886,134.67,261.7261246173969
2018-08-30,543305,10.421398213763972,130.95,263.1088633712229
2018-08-31,543305,10.51718423162633,130.92,265.4777747375107
2018-09-01,543305,11.612012389310067,134.15,266.82299699013555
2018-09-02,543305,11.795892265416967,134.51,268.1547670202342
2018-09-03,543305,13.177933342762797,138.43,270.47321935003185
2018-09-04,543305,12.546154009335169,136.33,271.76848715653153
