mlb_id,date,throws,vL_bb,vL_double,vL_hbp,vL_hr,vL_k,vL_single,vL_triple,vR_bb,vR_double,vR_hbp,vR_hr,vR_k,vR_single,vR_triple
596043,2018-06-12,R,0.07164452199579802,0.04708469601286291,0.005841432735000004,0.03395188484428443,0.18487968702922275,0.14247055728403182,0.004845410469848664,0.06683238195376295,0.04463498116707967,0.006444219099486277,0.03495588386195744,0.17314421367600555,0.14830350044641302,0.004309579580467186
608334,2018-04-04,R,0.13203926629635554,0.046876724230492335,0.010205795136303866,0.03643415705198713,0.16358280515516718,0.143458330244492,0.00485100420614996,0.11238934781667867,0.04649384655573914,0.011131111473858635,0.03583032537062799,0.17268177733114834,0.14546447780876198,0.004514419436443841
608334,2018-04-10,R,0.1296755001733909,0.0467984466080209,0.009920032872487357,0.03609410491950192,0.16566915327748918,0.14330548795222722,0.0048458358858342945,0.11037735441196761,0.046416208285837,0.010819440352590593,0.03549590900050213,0.17488417446911358,0.14530949814188937,0.004509609717735037
608334,2018-04-18,R,0.13300718216714882,0.04673232401343473,0.012229578355744477,0.0356609756604679,0.16503839709283294,0.1430690868245134,0.004839757029331628,0.1132132196580725,0.046350625764510635,0.013338382569707452,0.035069958092496106,0.17421833371081544,0.14506979113750915,0.004503952639987671
608334,2018-04-20,R,0.1339004197382535,0.046841106661736395,0.012066517311001218,0.035975295674080955,0.16283788513159514,0.14342635657435415,0.00484833693762934,0.11397352673094344,0.04645851990261627,0.01316053746877802,0.03537906880808604,0.17189542259467122,0.145432057012965,0.004511937235163447
608334,2018-04-23,R,0.13265068248736314,0.04687383611614675,0.011953896482765207,0.03628665295526424,0.16531806487036693,0.14351303438122315,0.004852037618029475,0.11290977381478798,0.04649098203080862,0.013037705785736091,0.03568526589329356,0.17451355745906338,0.14551994693816014,0.004515381145499632
608334,2018-04-28,R,0.1300929291344005,0.0466721200212494,0.011603248852604093,0.03635513054964874,0.16446873496750283,0.14288194476796998,0.004831469475418529,0.11073266211704348,0.04629091350388115,0.012655266416021166,0.03575260859272513,0.17361698524887328,0.14488003205217231,0.004496240114317534
608334,2018-05-04,R,0.12940958368556207,0.04650906922954708,0.011185531893910347,0.03591886898305296,0.16254786050867273,0.14241365581838822,0.004812481906151659,0.1101510112832978,0.04612919447136248,0.012199676825044406,0.03532357728961243,0.1715892659218563,0.14440519446415337,0.004478569989100881
608334,2018-05-11,R,0.12862532812061375,0.046412046822948375,0.010887251043406074,0.03729271184076974,0.16621325089510813,0.14209624040457935,0.004802918893325887,0.10948346765072177,0.04603296452016776,0.01187435210970989,0.03667465113303544,0.175458536447825,0.14408334025506372,0.004469670501667558
608334,2018-05-18,R,0.1317291557665231,0.046345852054838946,0.012031872025320368,0.03751728684342351,0.1673322212129263,0.14189340254892446,0.004795662093260745,0.1121253875480664,0.0459673104148139,0.01312275104137998,0.03689550420241516,0.17663974729133847,0.14387766587768597,0.004462917211447992
608337,2018-03-31,R,0.106741765922621,0.04410292070075768,0.00935871486925794,0.032404692562362745,0.19888650511337536,0.1446010914201878,0.004560370282622418,0.1017351620113188,0.04537012964943386,0.010284031206812712,0.032245679540085836,0.19419824841449013,0.1467828535817795,0.004401782937595743
608337,2018-04-07,R,0.10837471803730346,0.04396886279347559,0.010367612753790332,0.03203023833719767,0.19332510626944502,0.14419377779322462,0.004544482418372415,0.10329152232171854,0.045232219857128074,0.01139268100264105,0.03187306279873374,0.18876794577223704,0.14636939434795762,0.00438644757545706
608337,2018-04-12,R,0.10847322818796053,0.043847433318577156,0.01399437869465388,0.031645875477151295,0.19169873577707833,0.14376782439546512,0.004532554434829972,0.10338541196323076,0.045107301349875784,0.015378033119539504,0.031490586045148934,0.18717991293556682,0.14593701410378426,0.004374934388767567
608337,2018-04-21,R,0.11109022766894334,0.04375442334514102,0.013471921890053468,0.031252060137880074,0.1885419829747341,0.14346282970555557,0.0045226355611633524,0.1058796639917603,0.04501161892144616,0.014803919883076697,0.03109870319658707,0.18409757276098673,0.14562741760992293,0.004365360444951587
608337,2018-04-26,R,0.11775739553822202,0.04376618709531302,0.013148595764692182,0.03142532408005745,0.1853503087166738,0.14347384332970176,0.004524472106019281,0.1122341157611776,0.04502372067937935,0.014448625805882853,0.031271116915512244,0.18098113431750562,0.14563859740922164,0.004367133123771498
608337,2018-05-02,R,0.1166558255476656,0.043726266855372786,0.012727840700222034,0.03157321241064312,0.1820857655044069,0.14338342237307888,0.004517820510253698,0.11118421368688265,0.04498265341143095,0.013986269780094603,0.03141827954347442,0.17779354462491057,0.14554681216813983,0.004360712837931926
608337,2018-05-08,R,0.11558950579680699,0.04350806064766652,0.013653883131148263,0.03217210399288281,0.1855923543415992,0.14266353238926022,0.00449571143218589,0.11016790847896515,0.04475817748610352,0.015003872024796088,0.03201423230565511,0.18121747431639146,0.14481606038022424,0.004339372605325006
608337,2018-05-13,R,0.11501966630116306,0.043683512231057826,0.014604907736809444,0.031871831022282575,0.1843957684200344,0.14319052121669956,0.004514943079050679,0.10962479667161687,0.044938670318759054,0.016048926485766307,0.03171543280413566,0.18004909494388022,0.14535100049123964,0.004357935469694566
608337,2018-05-19,R,0.12036565120272273,0.04343520967958734,0.015431937601933381,0.03150353430824731,0.18200338178147324,0.14237671409465413,0.0044888933263205755,0.11472003409222037,0.044683233291607526,0.016957726578590918,0.03134894335839898,0.17771310289417344,0.1445249145297451,0.004332791599791524
608337,2018-05-24,R,0.11885964196102837,0.043333061485940426,0.017563630431733025,0.03113949346735201,0.17969393121304886,0.14201457317487998,0.004478961942382039,0.11328466254041947,0.044578150074542126,0.019300184479195456,0.03098668890181304,0.17545809190218986,0.1441573095754456,0.004323205580749617
608337,2018-05-29,R,0.1206409286444225,0.04340513082258222,0.018569109330340675,0.031792297465671554,0.17633964449707196,0.1422236291024434,0.004487032478207164,0.11498239995142574,0.044652290178989466,0.020405077246581655,0.03163628952653083,0.17218287418668232,0.1443695197690518,0.004330995462862405
608337,2018-06-05,R,0.11661956435627506,0.04347361725521987,0.01795013901932932,0.03231050941104209,0.17446165634716954,0.14251874989927704,0.004506450797524656,0.11114965328637819,0.044722744431874,0.01972490800502893,0.03215195855477741,0.17034915495547395,0.14466909339111175,0.004349738508130951
608337,2018-06-11,R,0.11555440496354094,0.04350530760222282,0.01737573457071078,0.0319658639773243,0.17021221667739345,0.14262280590542056,0.00450926115241461,0.11013445401127683,0.044755345337422064,0.019093710948868005,0.03180900433019311,0.16619988529968135,0.1447747194093116,0.004352451132640923
608337,2018-06-16,R,0.11734406987799235,0.04337748462828791,0.016842878710542318,0.03206238223550319,0.16899237536595338,0.14218320734526363,0.00449641941891328,0.11184017668172315,0.04462384962676489,0.01850817047976939,0.03190504896376012,0.1650087987255055,0.14432848812255888,0.004340055971741225
612434,2018-03-31,R,0.11856895706479312,0.054471020117339786,0.008792699260590883,0.04050069273926604,0.12043901806480019,0.15822790074316814,0.0057292210847459425,0.09756823953273061,0.04492655471794334,0.009744053604015646,0.03239933334290254,0.15004644573470438,0.1572031417146435,0.0044741396689158665
612434,2018-04-02,R,0.11809468123653395,0.05441654909722245,0.00875752846354852,0.04044669181561369,0.12129059532587433,0.15806967284242496,0.005723491863661196,0.09717796657459969,0.04488162816322539,0.009705077389599583,0.032356134231778674,0.15110736555409315,0.15704593857292884,0.00446966552924695
612434,2018-04-04,R,0.11816833797001092,0.054417529009649836,0.008664114826604001,0.04030288135582484,0.12399682897573167,0.1580638587785457,0.005721762322331535,0.09723857736171451,0.04488243637443923,0.00960155656411052,0.032241090198954575,0.15447887046183223,0.1570401621636884,0.004468314872786394
612434,2018-04-06,R,0.11871388238354419,0.054399878482977074,0.008606354061093308,0.04021331939725634,0.12317018344922678,0.15800827154576508,0.005718992603614366,0.09768749594321362,0.04486787859030638,0.009537546187016448,0.032169443331845786,0.15344901132542002,0.15698493494022595,0.004466151907140468
612434,2018-04-08,R,0.11744760097145304,0.0542548121403558,0.008514552951108314,0.040467164102891494,0.12452303482576838,0.1575869161549764,0.005703741956671395,0.096645495986486,0.044748230914065566,0.009435812361021608,0.0323725114444865,0.15513443307593738,0.15656630844705202,0.004454242168721426
612434,2018-04-10,R,0.11721496629183366,0.05429540552700595,0.008401025578426868,0.04028731004021198,0.12419606102809146,0.15767888546843942,0.005711388067159076,0.09645406513724339,0.04478171148782012,0.00931000152954132,0.03222863361584434,0.1547270795705858,0.15665768212356435,0.004460213271204612
612434,2018-04-14,R,0.11761057989483233,0.054259860070961924,0.008333817373799454,0.04017987721343808,0.12453582587320006,0.1575652063917731,0.005708442924914246,0.09677960838005599,0.0447523943413357,0.009235521517304989,0.032142690592868756,0.1551503685363487,0.15654473928658533,0.0044579133114800214
612434,2018-04-18,R,0.11737577216290122,0.05426682478360822,0.00822269980881546,0.04000129998137836,0.12420868152822406,0.15763327684649292,0.005710896941492913,0.0965863893655658,0.044758138690222944,0.00911238123040759,0.031999834190233785,0.15474280255819164,0.15661236888471336,0.004459829734805354
612434,2018-04-22,R,0.11721927113335069,0.05424873584201368,0.008211736209070373,0.039983521625831075,0.1240430699528531,0.15758073242087742,0.0057089933091790815,0.09645760751307837,0.044743219310659534,0.009100231388767045,0.03198561204170479,0.1545364788214474,0.15656016476175177,0.004458343124893751
612434,2018-04-25,R,0.11596893224126162,0.05425016325645495,0.008124144356173622,0.039841357993383675,0.12405327720668935,0.1575638745229629,0.0057107245948002485,0.0954287263662722,0.044744396612146874,0.009003162253953529,0.03187188542111206,0.1545491953163462,0.15654341604359007,0.004459695143529672
612434,2018-04-28,R,0.11519580602631987,0.05415974631769419,0.008069983393799132,0.040172108854027305,0.12322625535864475,0.1573012680654246,0.0057012067204755814,0.09479253485716371,0.044669822617793294,0.008943141172260506,0.03213647613950872,0.15351886734757056,0.15628251035018406,0.004452262318290456
