role,pn,split,Throws,steamerid,mlbamid,firstname,lastname,start_percent,percentL,TBF,SH,SF,HBP,BB,IBB,AB,SO,1b,2b,3B,HR,AVG,OBP,SLG,wOBA,BABIP,SH/PA,SF/PA,HBP/PA,BB/PA,IBB/PA,AB/PA,SO/PA,1B/PA,2B/PA,3B/PA,HR/PA
SP,0,vL,R,16727,592779,Brock,Stewart,1,0.5073796944,38.92556945,0.4284983714,0.4119103759,0.256669933,2.88226931,0.2372084263,34.94622146,7.990210296,5.784689208,1.844242683,0.194979083,1.277219647,0.2604324657,0.3179480807,0.3974613043,0.320488,0.2950281644,0.01100814651,0.010582,0.006593864564,0.0740456556,0.006093897397,0.8977703333,0.2052689379,0.1486089809,0.04737869501,0.005009023265,0.03281184232
SP,0,vL,R,16149,605400,Aaron,Nola,1,0.499997039,348.7247101,3.841468356,2.908015357,2.560183354,25.32004943,2.179991489,314.0949936,70.88751105,54.46697011,16.44632279,1.988923898,10.19472798,0.2645599149,0.321781879,0.3945003068,0.320239,0.3040604615,0.01101576185,0.008339,0.007341559919,0.07260755749,0.006251324974,0.9006961207,0.2032764212,0.1561890183,0.04716133476,0.005703421182,0.02923431488
SP,0,vL,R,7593,543475,Jordan,Lyles,1,0.5159187671,61.87114425,0.6805416469,0.5090757749,0.6361710515,6.682744504,0.4479830447,53.36261128,8.737530857,10.57552054,2.970595316,0.4607469496,1.804211381,0.2962949864,0.3779990514,0.4368524253,0.363832,0.31826194,0.0109993383,0.008228,0.01028219308,0.1080106823,0.007240581213,0.8624797863,0.1412214201,0.170928155,0.04801261317,0.0074468794,0.02916078897
SP,0,vL,R,5401,502748,Brad,Peacock,1,0.5392447853,85.23426543,0.5007749283,0.9968147342,0.6725995669,8.666946941,0.2812645017,74.39712926,15.99557055,12.12532553,4.203725873,0.5945019168,3.276824943,0.2715209372,0.3486215969,0.4320967512,0.351466,0.2988848266,0.005875277106,0.011695,0.007891187464,0.1016838345,0.003299899404,0.8728547009,0.1876659635,0.1422588142,0.04931967035,0.006974916881,0.03844492501
SP,0,vL,L,9434,572971,Dallas,Keuchel,1,0.2213065184,186.176887,1.464314404,1.295232603,2.578663055,7.980849878,0.01874539183,172.857827,44.25477836,29.96442329,5.597484898,0.8082411616,3.056691317,0.2280882581,0.2706169532,0.305188324,0.260156,0.2834643466,0.007865178259,0.006957,0.01385060786,0.04286702828,0.0001006859237,0.9284601856,0.2377028593,0.1609459895,0.03006541246,0.004341254035,0.01641821048
SP,0,vL,L,9895,543734,Chris,Rusin,1,0.2304264563,46.60859593,0.6029430812,0.3838683961,0.7315475987,2.036380979,0.008560065068,42.85385588,7.566072998,8.364888191,1.887288405,0.2880791651,1.051045904,0.2704844506,0.3121188235,0.3770218543,0.308431,0.2992388962,0.01293630647,0.008236,0.01569555109,0.04369110329,0.0001836585054,0.9194410391,0.1623321374,0.1794709328,0.04049228189,0.006180816207,0.02255047342
SP,0,vL,L,5524,518516,Madison,Bumgarner,1,0.1940622068,166.5501743,2.173717602,1.732121812,2.676238618,6.698928783,0.07305882632,153.2691674,49.53669731,21.96431287,5.951287526,0.9005504628,3.179131661,0.2087522433,0.2516811152,0.3008167596,0.249557,0.2758604026,0.01305142797,0.0104,0.01606866297,0.04022168583,0.000438659561,0.9202582232,0.2974280725,0.131878054,0.03573270069,0.005407082081,0.0190881317
SP,0,vL,L,7942,543184,Christian,Friedrich,1,0.2171498388,61.01457085,0.7918676883,0.6298534149,0.9186196569,4.204179695,0.01336138334,54.4700504,11.95502697,9.642187076,2.256792709,0.3195129683,1.433598001,0.2506348104,0.3117576781,0.35643634,0.302561,0.2874726638,0.01297833742,0.010323,0.01505574233,0.06890451964,0.0002189867626,0.8927384006,0.1959372458,0.1580308923,0.03698776664,0.00523666665,0.02349599417
SP,0,vL,L,6329,433579,John,Danks,1,0.2599398606,85.09768606,0.8758997007,1.012747562,1.259665898,4.892661809,0,77.0567111,11.60743889,14.41278952,3.844648899,0.5165857032,2.704005534,0.2787301631,0.3280666268,0.4122140768,0.33219,0.290467078,0.0102928733,0.011901,0.01480258696,0.05749465156,0,0.9055088882,0.1364013456,0.1693675843,0.04517924137,0.006070502349,0.0317753121
SP,0,vL,L,8011,445590,Eric,Stults,1,0.2408099124,48.09493151,0.4979477306,0.5927700309,0.6591071065,2.058252353,0.003450649977,44.28685429,7.740876008,7.595632286,2.084486761,0.2797999717,1.438097677,0.2573679453,0.2965603077,0.382016267,0.304448,0.2751465379,0.01035343465,0.012325,0.01370429452,0.04279561876,0.00007174664499,0.9208216521,0.1609499331,0.1579299948,0.04334109013,0.005817660258,0.0299012314
SP,0,vL,L,7608,543548,Tommy,Milone,1,0.2248914538,26.05590534,0.3375237452,0.2724144903,0.3588938794,1.586740123,0.006895075192,23.5003331,4.773765785,4.317770377,1.109291675,0.1556402228,0.8613454377,0.2742109094,0.3262134393,0.4079648857,0.330552,0.3021734177,0.01295382911,0.010455,0.01377399383,0.06089752409,0.000264626199,0.901919653,0.183212432,0.1657117771,0.04257352259,0.005973318554,0.03305759007
SP,0,vL,R,9425,450729,Doug,Fister,1,0.538593049,383.8157012,3.234011671,3.903405681,3.658332932,26.44328156,2.005559871,346.5766694,58.25990006,64.0848768,19.58554967,2.572085347,12.646807,0.2853317247,0.3389310018,0.4296672752,0.342427,0.3049514193,0.008425949384,0.01017,0.009531483262,0.06889577856,0.005225320029,0.9029767888,0.1517913412,0.1669678353,0.05102852647,0.006701355204,0.0329502075
SP,0,vL,L,5551,457448,Matt,Harrison,1,0.2487698504,20.28445095,0.2095025799,0.1991527394,0.3109492337,1.406493619,0.0007924354509,18.15835278,3.402659292,3.382169742,0.7617234059,0.1022894829,0.4572662731,0.2590239853,0.319845991,0.3626035854,0.308507,0.2887168561,0.01032823518,0.009818,0.01532943803,0.06933851069,0.00003906615234,0.8951858161,0.1677471725,0.1667370613,0.037552084,0.005042753346,0.02254269905
SP,0,vL,R,5669,506693,Henderson,Alvarez,1,0.5367976416,216.7837699,1.827010555,1.843312395,1.778231418,14.63608964,1.31265866,196.6991259,32.26355194,37.9423897,10.60000116,1.391880104,5.745801491,0.2830722923,0.335390214,0.4095363232,0.331059,0.3075526091,0.008427801378,0.008503,0.008202788515,0.06751469284,0.006055151915,0.9073517173,0.1488282631,0.1750241253,0.04889665479,0.006420591838,0.02650475861
SP,0,vL,L,8223,474463,Brett,Anderson,1,0.2693449217,104.6244205,1.340563044,0.6960662695,1.376834063,5.638407939,0,95.57254918,16.96452329,19.98145626,3.966111902,0.5620710347,1.483720976,0.2719751686,0.3195911054,0.3562848997,0.302371,0.3096178619,0.01281309887,0.006653,0.0131597772,0.0538918917,0,0.9134822322,0.1621468794,0.1909827186,0.03790808956,0.005372273816,0.0141814021
SP,0,vL,L,7448,461829,Gio,Gonzalez,1,0.2234440307,157.4831077,2.04073089,1.379552023,2.414368689,9.579672957,0.02385075723,142.0687831,34.14281436,24.99760911,6.364886065,0.7168186332,2.865515622,0.2459712026,0.3019695919,0.3412036265,0.290156,0.2957143819,0.01295841135,0.00876,0.0153309693,0.06082984454,0.0001514496227,0.9021207748,0.2168030264,0.158732003,0.04041630978,0.004551717602,0.01819570153
SP,0,vL,R,sa501771,572955,Pierce,Johnson,1,0.5139740001,21.17820579,0.2329887349,0.1938017612,0.1885942051,2.865122089,0.1241096211,17.697699,4.116583182,2.944835483,0.8963991925,0.1209015736,0.5624680303,0.2556605963,0.3618162827,0.383538147,0.338694,0.2946825657,0.01100134437,0.009151,0.008905107781,0.1352863466,0.005860251919,0.8356562012,0.1943782785,0.1390502818,0.04232649364,0.005708773199,0.02655881409
SP,0,vL,R,sa501726,571446,Mark,Appel,1,0.5139740001,62.72294163,0.6900366805,0.6166292392,0.4763247791,6.649525482,0.367572239,54.29042545,11.18401404,9.425052146,2.92137759,0.3538983421,1.941993426,0.269703569,0.3509133061,0.4080918955,0.341459,0.2990347058,0.01100134437,0.009831,0.007594107781,0.1060142479,0.005860251919,0.8655593,0.1783081876,0.1502648297,0.04657590212,0.005642247205,0.03096145327
SP,0,vL,R,sa548176,592229,Dylan,Covey,1,0.5139740001,151.6997782,0.8952326311,1.68219884,1.290829763,17.52972673,0.4123299757,130.3017902,20.11925649,24.02431782,7.507633935,0.9420217387,5.511133105,0.2915163832,0.3766840243,0.4481830229,0.370761,0.302790929,0.005901344365,0.011089,0.008509107781,0.115555388,0.002718065779,0.8589451598,0.1326254839,0.1583675211,0.04949007854,0.00620977664,0.03632921005
SP,0,vL,R,8037,518560,Paul,Clemens,1,0.5086143943,100.6096894,0.8508433549,1.184377263,0.7656491067,10.5906975,0.5301999091,87.21812215,18.30132202,14.28906073,4.857564195,0.6365716629,3.678566692,0.2690010138,0.3490227812,0.4236459496,0.34762,0.2940713668,0.008456872893,0.011772,0.007610093137,0.1052651843,0.005269869258,0.8668958496,0.1819041698,0.1420246978,0.04828127614,0.006327140724,0.03656274773
SP,0,vL,R,5705,453311,Tim,Lincecum,1,0.5179361394,161.684034,1.365786644,1.636404108,1.172446637,16.04629539,1.01240479,141.4631012,28.18570415,24.8853096,6.829425102,0.8955808157,4.996748823,0.26584363,0.3419810737,0.3974262421,0.332937,0.2930399314,0.008447257349,0.010121,0.007251468239,0.09924477384,0.006261625002,0.8749355006,0.1743258344,0.1539132157,0.04223932897,0.005539080103,0.03090440471
SP,0,vL,L,sa597438,606424,Jarlin,Garcia,1,0.2286285237,9.267584671,0.1199410655,0.09603071236,0.1446476356,0.64526507,0.001487863892,8.261700188,1.617677809,1.514554963,0.3802524916,0.05835868204,0.1923951441,0.2596997267,0.3208994702,0.3664283811,0.309467,0.2929339532,0.01294199834,0.010362,0.01560791087,0.0696260237,0.0001605449473,0.8914620671,0.1745522557,0.1634249934,0.04103037686,0.006297075679,0.02076000931
SP,0,vL,R,sa598097,607188,Jacob,Faria,1,0.5139740001,41.50446801,0.2449321584,0.4232210603,0.223713556,4.940274214,0.1128118742,35.67232702,8.038915524,5.90960927,1.79797724,0.2432080245,1.173399888,0.2557779429,0.3463001194,0.3856038738,0.332099,0.2930826536,0.005901344365,0.010197,0.005390107781,0.119029937,0.002718065779,0.8594816108,0.1936879548,0.1423848938,0.04332008881,0.005859803442,0.02827165228
SP,0,vL,R,sa597051,606162,Yefrey,Ramirez,1,0.5139740001,21.36891453,0.1261053234,0.2346306815,0.2054430474,2.327376693,0.05808211531,18.47535878,3.14097913,3.326680579,1.026882428,0.1191918934,0.7783606059,0.284222654,0.3664268305,0.4369659625,0.361951,0.2998477139,0.005901344365,0.01098,0.009614107781,0.1089141281,0.002718065779,0.8645904198,0.1469882397,0.1556785009,0.04805496447,0.005577816936,0.03642490145
SP,0,vL,R,sa550247,592712,Connor,Sadzeck,1,0.5139740001,21.47527564,0.1267329969,0.2249320371,0.243188336,2.594616788,0.05837121181,18.28580548,3.435687464,3.222262514,1.005325596,0.1434612489,0.7001854265,0.2773317692,0.3704721227,0.4245836334,0.358927,0.3014184693,0.005901344365,0.010474,0.01132410778,0.1208187886,0.002718065779,0.8514817593,0.1599833931,0.1500452226,0.04681316379,0.006680298372,0.03260425794
SP,0,vL,R,sa549433,596271,Casey,Lawrence,1,0.5139740001,103.8519894,0.6128663527,1.233450078,0.5695355033,7.18671406,0.2822765385,94.24942344,12.65049076,16.95421123,6.038119291,0.7654495201,3.979559453,0.2942971795,0.3437997921,0.4590529591,0.357301,0.2989690285,0.005901344365,0.011877,0.005484107781,0.0692015059,0.002718065779,0.9075360419,0.1218126955,0.1632536008,0.05814158519,0.007370581193,0.03831953027
SP,0,vL,R,sa597787,605260,Taylor,Guerrieri,1,0.5139740001,147.3270573,0.8694276994,1.685126881,1.406547295,13.88100412,0.4004446327,129.4849513,19.20614291,23.62735867,7.188538394,0.9723761697,4.924005226,0.2835254452,0.3550503311,0.4301162343,0.352257,0.294583101,0.005901344365,0.011438,0.009547107781,0.09421897361,0.002718065779,0.8788945742,0.1303639892,0.1603735193,0.04879306304,0.006600119405,0.03342227366
SP,0,vL,R,sa549720,594902,Ben,Lively,1,0.5139740001,20.62597096,0.2269134094,0.206672229,0.1443427678,1.878607062,0.1208733859,18.16943549,3.698108627,3.162844238,0.9803513165,0.1187606514,0.651420443,0.2704198847,0.3400317129,0.4091536118,0.335937,0.2990113714,0.01100134437,0.01002,0.006998107781,0.09107969103,0.005860251919,0.8809008568,0.1792937959,0.1533428048,0.04752994749,0.005757821131,0.03158253468
SP,0,vL,R,sa602414,596001,Jake,Junis,1,0.5139740001,20.57232734,0.121404388,0.2287231353,0.2016933145,1.654250701,0.05591693892,18.3662558,3.250713457,3.214173723,1.045873259,0.1516805207,0.6371766838,0.2749011143,0.3376301509,0.4177493735,0.337964,0.2975169121,0.005901344365,0.011118,0.009804107781,0.08041145144,0.002718065779,0.8927650964,0.1580138894,0.1562377299,0.05083884003,0.007373036517,0.03097251338
SP,0,vL,R,sa548285,592468,Nick,Kingham,1,0.5139740001,20.61701093,0.2268148371,0.2084585976,0.1420946615,1.7287246,0.1208208779,18.31091824,3.521774524,3.364558187,1.017851718,0.1203245869,0.5535017849,0.2761323169,0.3397248122,0.4053177805,0.332317,0.3069157159,0.01100134437,0.010111,0.006892107781,0.08384942927,0.005860251919,0.8881461186,0.1708188706,0.1631933066,0.04936950955,0.005836180001,0.02684684927
SP,0,vL,R,sa597893,605540,Brandon,Woodruff,1,0.5139740001,20.74316397,0.2282026901,0.2006071388,0.1603883796,1.944318853,0.1215601665,18.20964691,3.954290359,3.192493301,0.9811137107,0.1296860763,0.6513909631,0.2720911655,0.3441094129,0.411757124,0.33897,0.3066601552,0.01100134437,0.009671,0.007732107781,0.09373299344,0.005860251919,0.8778625544,0.1906310129,0.1539058027,0.04729817071,0.006251991089,0.03140268109
SP,0,vL,R,sa657709,622783,Sandy,Baez,1,0.5139740001,65.88666243,0.3888198841,0.7665254307,0.5585942254,7.655195524,0.1790842824,56.51752736,6.460563853,10.88416543,3.300690544,0.5566532643,2.354779756,0.3024953461,0.3864261442,0.4639241454,0.380331,0.3017244122,0.005901344365,0.011634,0.008478107781,0.116187332,0.002718065779,0.8577992158,0.09805571591,0.1651952767,0.05009649029,0.008448648691,0.03573985491
SP,0,vL,L,sa599236,607237,Amir,Garrett,1,0.2286285237,112.5449554,1.456556626,1.063662373,1.72609195,11.0330038,0.01806852393,97.26564064,24.62377678,16.3306482,4.05523193,0.5086397808,2.764526148,0.2432415589,0.3278302884,0.3522375385,0.311508,0.2886080809,0.01294199834,0.009451,0.01533691087,0.09803197097,0.0001605449473,0.8642381198,0.2187905864,0.1451033335,0.03603210749,0.004519436513,0.02456375
SP,0,vL,L,sa599746,607536,Kyle,Freeland,1,0.2286285237,112.9463641,1.461751657,1.158829695,1.641213549,7.574717321,0.01813296806,101.1098518,19.11936609,19.01703033,4.81654331,0.7349642223,3.083695217,0.27348703,0.3307018176,0.3966586296,0.327011,0.3013532424,0.01294199834,0.01026,0.01453091087,0.06706472921,0.0001605449473,0.8952023616,0.1692782787,0.1683722224,0.04264451849,0.006507196832,0.02730229736
SP,0,vL,L,sa658266,621366,Ryan,Borucki,1,0.2286285237,9.583094817,0.07515061369,0.1076564872,0.1543540541,0.8692055077,0.0007135856435,8.376728154,1.415258571,1.5035424,0.4356252569,0.05793714274,0.270670479,0.2707232749,0.3461668233,0.4011847725,0.33752,0.2905468746,0.007841998345,0.011234,0.01610691087,0.09070196261,0.00007446296391,0.8741151282,0.1476828309,0.1568952858,0.04545767992,0.006045765366,0.02824457904
SP,0,vL,L,sa658473,623352,Josh,Hader,1,0.2286285237,9.186926841,0.118897192,0.07859415913,0.1731451914,0.8645916029,0.001474914685,7.951698696,2.579184773,1.234946139,0.3171543608,0.04448812019,0.1921808632,0.2249543842,0.3117001584,0.3243661398,0.292998,0.2968837393,0.01294199834,0.008555,0.01884691087,0.09411107957,0.0001605449473,0.8655450112,0.2807451086,0.1344242923,0.0345223562,0.004842546475,0.02091895
SP,0,vL,L,sa599510,607455,Anthony,Banda,1,0.2286285237,9.178938209,0.1187938031,0.08811780681,0.1358750042,0.729846313,0.001473632151,8.106305282,2.097334505,1.352849893,0.3584871319,0.05458291995,0.200476895,0.2425762134,0.3125908407,0.3497282058,0.300697,0.2935662354,0.01294199834,0.0096,0.01480291087,0.07951315243,0.0001605449473,0.8831419384,0.2284942395,0.1473863166,0.03905540311,0.005946539644,0.02184096792
SP,0,vL,L,sa657860,608331,Max,Fried,1,0.2286285237,9.796546581,0.1267868896,0.09246960317,0.1584582678,1.22444084,0.001572786054,8.19439098,1.805808086,1.484238607,0.3672325719,0.04736377336,0.2017678829,0.2563464253,0.3602470024,0.3619669512,0.330919,0.2964117637,0.01294199834,0.009439,0.01617491087,0.1249869869,0.0001605449473,0.8364571038,0.1843310876,0.1515063084,0.03748592107,0.004834741812,0.02059581723
SP,0,vL,R,sa657806,622703,Ronald,Herrera,1,0.5139740001,41.88910783,0.2472020505,0.4667703285,0.3573186046,3.813529114,0.1138573505,37.00428773,6.445835043,6.626604214,2.045505502,0.2374251101,1.542697371,0.2824600293,0.3511626003,0.4339492433,0.352866,0.2996843737,0.005901344365,0.011143,0.008530107781,0.09103868073,0.002718065779,0.8833868671,0.1538785469,0.1581939687,0.0488314411,0.005667943826,0.03682812671
SP,0,vL,R,sa658131,621106,Zach,Jemiola,1,0.5139740001,21.62203151,0.2378714145,0.2256258988,0.1968276833,2.047337884,0.1267105517,18.91436863,2.623215032,3.662243001,1.120271771,0.1736874064,0.7869937027,0.3036419557,0.3735176604,0.4644527154,0.373243,0.3103900662,0.01100134437,0.010435,0.009103107781,0.09468758212,0.005860251919,0.8747729657,0.1213213953,0.1693755279,0.0518115872,0.008032890265,0.03639776874
SP,0,vL,R,sa658334,622075,Yency,Almonte,1,0.5139740001,21.39781748,0.2354047588,0.2108754913,0.1926254592,2.230022307,0.1253966009,18.52888946,3.322158818,3.417098215,1.045282541,0.1620610447,0.7154634277,0.2881934851,0.3668085061,0.439326746,0.360677,0.3095850782,0.01100134437,0.009855,0.009002107781,0.1042172787,0.005860251919,0.8659242692,0.1552569004,0.1596937734,0.04884996061,0.007573718433,0.03343628052
SP,0,vL,R,sa658913,621056,Hunter,Wood,1,0.5139740001,21.00015892,0.1239291695,0.2241766965,0.1615984863,2.389069768,0.05707981332,18.1013848,3.456887529,3.134672732,0.953712838,0.1290064246,0.6365523131,0.2681532027,0.3546910841,0.4054261429,0.343421,0.2937710409,0.005901344365,0.010675,0.007695107781,0.1137643661,0.002718065779,0.8619641817,0.1646124461,0.1492690005,0.04541455336,0.006143116587,0.03031178552
SP,0,vL,R,sa621465,608723,Austin,Voth,1,0.5139740001,103.8519894,1.142511499,1.016814829,0.6662217055,10.25172008,0.6085988203,90.77472132,18.76332452,16.27061903,4.92558855,0.5395535878,2.885686184,0.2712368267,0.3460185939,0.4009653229,0.335043,0.3049133745,0.01100134437,0.009791,0.006415107781,0.09871472017,0.005860251919,0.8740778277,0.1806737129,0.1566712311,0.0474289282,0.005195409262,0.02778652773
SP,0,vL,R,sa599174,606959,Rookie,Davis,1,0.5139740001,259.8094399,2.858253118,2.686429609,2.165279875,23.52541452,1.522548769,228.5740628,39.85120892,41.22567051,12.38281351,1.54345309,9.070385304,0.2809694224,0.3499225589,0.4280136228,0.348588,0.2978012173,0.01100134437,0.01034,0.008334107781,0.09054872881,0.005860251919,0.879775819,0.1533863009,0.158676569,0.04766113776,0.005940712124,0.03491168491
SP,0,vL,R,sa599266,607219,Sal,Romano,1,0.5139740001,41.32377812,0.4546171136,0.4169155974,0.2888989867,3.697920048,0.24216775,36.46542637,7.176963348,6.395047755,1.9208586,0.2394250013,1.385220198,0.2726020931,0.3407794593,0.4143843102,0.338781,0.2973205245,0.01100134437,0.010089,0.006991107781,0.08948649461,0.005860251919,0.8824320532,0.1736763596,0.1547546726,0.04648313119,0.005793879752,0.03352114113
SP,0,vL,R,sa657872,621112,Paul,Blackburn,1,0.5139740001,21.14047179,0.1247572041,0.2436016564,0.1520234112,1.881982185,0.05746119292,18.73810733,2.743485446,3.525339007,1.127761483,0.1551871367,0.6886724502,0.2933572734,0.3583492553,0.4436115443,0.357732,0.3067623486,0.005901344365,0.011523,0.007191107781,0.0890227145,0.002718065779,0.8863618334,0.129774088,0.1667578208,0.05334608867,0.007340760332,0.03257602087
SP,0,vL,R,sa656014,620982,Ricardo,Pinto,1,0.5139740001,21.22556313,0.2335097294,0.2209581122,0.1683846801,2.144712607,0.1243871471,18.45799801,2.996681793,3.38273077,1.048507076,0.1270171022,0.7172647908,0.2858121307,0.3614995103,0.4340985733,0.35626,0.2999144106,0.01100134437,0.01041,0.007933107781,0.1010438495,0.005860251919,0.8696116984,0.1411826755,0.1593706018,0.04939831604,0.005984156998,0.03379249758
SP,0,vL,R,sa657960,608328,Chase,De Jong,1,0.5139740001,20.58124856,0.1214570352,0.2261261779,0.145882108,1.834383087,0.05594118738,18.25340015,3.446724401,3.181137967,0.9922625299,0.1169069023,0.6533351395,0.2708340637,0.338415361,0.4095888487,0.336182,0.2958644189,0.005901344365,0.010987,0.007088107781,0.08912885348,0.002718065779,0.8868946944,0.1674691597,0.154564868,0.04821196961,0.005680262886,0.03174419364
SP,0,vL,R,sa657576,622608,Antonio,Senzatela,1,0.5139740001,84.41148807,0.9286398487,0.8462251679,0.6980921043,7.580591294,0.4946725849,74.35793966,13.23844589,13.72900128,4.19967014,0.6511186244,2.871986402,0.2884934217,0.3561265634,0.4397332253,0.355212,0.3095477453,0.01100134437,0.010025,0.008270107781,0.08980520859,0.005860251919,0.8808983393,0.1568322771,0.1626437537,0.04975235286,0.007713625707,0.03402364379
SP,0,vL,R,sa708975,621289,Jaime,Schultz,1,0.5139740001,20.95380096,0.1236555952,0.1965047454,0.1560242604,3.022056627,0.05695380932,17.45555973,4.660105677,2.735154436,0.8321608417,0.1125643806,0.5306814846,0.2412160485,0.354709096,0.3625901325,0.329382,0.2924035976,0.005901344365,0.009378,0.007446107781,0.1442247463,0.002718065779,0.8330498015,0.2223990619,0.1305326151,0.0397140759,0.005372026814,0.02532626351
SP,0,vL,R,sa739600,629496,Chih-Wei,Hu,1,0.5139740001,20.67989506,0.1220391822,0.2318216237,0.1330359938,1.867314303,0.05620931508,18.32568396,3.147582613,3.249210465,0.9885605289,0.1337201873,0.6662343619,0.2748997284,0.3423545666,0.416147915,0.340473,0.2940650631,0.005901344365,0.01121,0.006433107781,0.09029612079,0.002718065779,0.8861594271,0.1522049606,0.1571192917,0.04780297607,0.00646619274,0.03221652527
SP,0,vL,R,sa737829,641632,Conner,Greene,1,0.5139740001,21.72098818,0.1281830312,0.2397562675,0.1593040684,2.649437189,0.05903907464,18.54430762,2.761167977,3.280925123,1.168477673,0.1481273607,0.7666469583,0.2892627336,0.3785019277,0.4509310132,0.372156,0.2988430226,0.005901344365,0.011038,0.007334107781,0.1219759049,0.002718065779,0.8537506429,0.127119814,0.1510486123,0.05379486712,0.006819549803,0.03529521549
SP,0,vL,R,sa737893,641438,Shane,Carle,1,0.5139740001,21.08412224,0.2319536894,0.2181152446,0.1795546575,1.673510454,0.1235582678,18.7809882,3.007829002,3.543179164,1.083850415,0.1680406241,0.7494566085,0.2952201851,0.3547636739,0.4506350573,0.358506,0.3098837408,0.01100134437,0.010345,0.008516107781,0.0793730199,0.005860251919,0.890764528,0.1426584881,0.1680496405,0.0514060013,0.007970008055,0.03554601893
SP,0,vL,R,sa737920,643493,Austin,Pruitt,1,0.5139740001,20.17014839,0.1190309916,0.2275596142,0.1062786858,1.413075026,0.0548237901,18.30420408,3.373903749,3.193658774,0.9716591277,0.1314339757,0.6475606129,0.2701189557,0.3223594014,0.4083193546,0.326914,0.2937080361,0.005901344365,0.011282,0.005269107781,0.07005774071,0.002718065779,0.9074898071,0.1672721332,0.1583359087,0.04817312737,0.006516262209,0.03210490078
SP,0,vL,L,sa828875,656756,Jordan,Montgomery,1,0.2286285237,46.2567,0.3627449649,0.4980458889,0.6609116069,3.697037436,0.003444410983,41.03796011,9.364327162,7.100378398,1.782855532,0.2182150714,1.239854284,0.2519935995,0.3202873301,0.3664972013,0.312002,0.2908315769,0.007841998345,0.010767,0.01428791087,0.07992436633,0.00007446296391,0.8871787245,0.2024426118,0.1534994584,0.03854264424,0.004717480309,0.02680377727
SP,0,vL,R,sa598302,607185,Clayton,Blackburn,1,0.5139740001,40.79102636,0.448756128,0.4169250804,0.3608826067,3.324702211,0.2390456905,36.23976033,6.92366841,6.44503096,1.927929931,0.2958227121,1.02434511,0.267472208,0.33163016,0.393528935,0.32351,0.2973096117,0.01100134437,0.010221,0.008847107781,0.08150572585,0.005860251919,0.888424822,0.169735087,0.1580011962,0.04726357984,0.007252151722,0.02511202099
SP,0,vL,R,sa657924,622766,Miguel,Diaz,1,0.5139740001,21.75085205,0.2392886136,0.2197706091,0.1721603383,2.764374516,0.1274654724,18.35525797,2.925357311,3.424881902,1.029837632,0.1379076934,0.6550716522,0.2858962204,0.3804574111,0.4284055944,0.363293,0.3014743943,0.01100134437,0.010104,0.007915107781,0.1270927001,0.005860251919,0.8438868478,0.134493918,0.1574596661,0.04734700183,0.006340335224,0.03011705706
SP,0,vL,R,sa657984,621141,Walker,Lockett,1,0.5139740001,20.66188906,0.2273085568,0.2173630729,0.1798019856,1.573817378,0.121083875,18.46359807,3.122468643,3.399982196,1.022350467,0.1369050717,0.6428589446,0.2817488044,0.3403894708,0.421584956,0.339606,0.3010800478,0.01100134437,0.01052,0.008702107781,0.07617006236,0.005860251919,0.8936064855,0.151122128,0.1645533081,0.04948000951,0.006625970707,0.03111327056
SP,0,vL,R,sa737889,601713,Nick,Pivetta,1,0.5139740001,21.04672247,0.2315422417,0.204679376,0.1781206807,2.37346693,0.1233390957,18.05891324,3.761100369,3.126733595,0.9691585059,0.1174047441,0.6439363248,0.2689659729,0.3559335398,0.4069499485,0.343806,0.299025372,0.01100134437,0.009725,0.008463107781,0.1127713321,0.005860251919,0.8580392157,0.1787024262,0.1485615444,0.0460479539,0.005578291076,0.03059556307
RP,1,vL,L,2141,429780,Chris,Narveson,0,0.4044839784,34.77936186,0.293340943,0.3866421658,0.454236555,2.326884159,0.02768708419,31.31825804,7.124743484,5.285098572,1.391478998,0.1703314387,0.934744875,0.2484702015,0.3062914861,0.3634712217,0.302845,0.2860177834,0.008434339427,0.011117,0.01306052011,0.06690416485,0.0007960779816,0.9004839756,0.2048554977,0.151960769,0.04000875588,0.004897486027,0.02687642398
RP,1,vL,L,3240,502154,Zach,Britton,0,0.3371106028,88.67741473,0.7783773354,0.3675678841,1.147588419,5.073981261,0.06369896034,81.30989983,29.61940911,13.00380229,1.869401275,0.2259822761,0.6317488127,0.1934688726,0.2497468116,0.2375577653,0.223785,0.2892304632,0.008777627739,0.004145,0.01294115781,0.05721841662,0.000718322253,0.9169177978,0.3340129976,0.1466416486,0.02108091762,0.002548363377,0.007124123031
RP,1,vL,L,10855,592741,Chasen,Shreve,0,0.408376972,43.55556442,0.3664984455,0.4081591941,0.6043135352,3.773693799,0.03460253666,38.40289944,11.3195768,6.299680304,1.568668475,0.1921571183,0.9832162267,0.2354958155,0.3107668378,0.3375562126,0.29618,0.299928434,0.008414503413,0.009371,0.01387454263,0.08664091143,0.0007944458331,0.8816990425,0.2598881901,0.1446354878,0.03601534032,0.004411769675,0.02257383735
RP,1,vL,L,10976,594951,Ryan,O'Rourke,0,0.4384949199,28.1929867,0.2329034782,0.2757837959,0.3665709825,2.293814173,0.03199951488,25.02391427,8.022745082,3.775527725,0.9248194935,0.1139019768,0.5915086157,0.2160236705,0.2884878025,0.3093600148,0.274324,0.2845578799,0.008261043097,0.009782,0.01300220464,0.08136116253,0.001135016847,0.8875935897,0.2845652774,0.1339172669,0.0328031756,0.004040081953,0.02098070069
