key,away,bp_away_0,bp_away_1,bp_away_10,bp_away_11,bp_away_12,bp_away_13,bp_away_14,bp_away_15,bp_away_16,bp_away_17,bp_away_18,bp_away_19,bp_away_2,bp_away_20,bp_away_21,bp_away_22,bp_away_23,bp_away_24,bp_away_25,bp_away_3,bp_away_4,bp_away_5,bp_away_6,bp_away_7,bp_away_8,bp_away_9,bp_home_0,bp_home_1,bp_home_10,bp_home_11,bp_home_12,bp_home_13,bp_home_14,bp_home_15,bp_home_16,bp_home_17,bp_home_18,bp_home_19,bp_home_2,bp_home_20,bp_home_21,bp_home_22,bp_home_23,bp_home_24,bp_home_25,bp_home_3,bp_home_4,bp_home_5,bp_home_6,bp_home_7,bp_home_8,bp_home_9,home
2017/09/13/nynmlb-chnmlb-1,New York Mets,607625,592789,623167.0,623149.0,519294.0,592340.0,518774.0,570663.0,607473.0,641850.0,642008.0,621094.0,573109,,,,,,,544727,606160,460283,594798,543548,607229,571927.0,605218,642239,444468.0,407793.0,543557.0,452657.0,488846.0,467008.0,518748.0,570240.0,,,453562,,,,,,,627500,458677,451584,493157,500779,543294,596027,Chicago Cubs
2017/09/13/seamlb-texmlb-1,Seattle Mariners,475479,541640,621058.0,451596.0,664641.0,594835.0,502190.0,572021.0,641941.0,519240.0,621242.0,,592767,,,,,,,596271,543883,623406,452027,656186,547874,623439.0,605309,600917,488768.0,607259.0,592222.0,527048.0,600965.0,456713.0,518617.0,501817.0,502179.0,,502212,,,,,,,276351,622795,430935,456068,456167,592346,643320,Texas Rangers
2017/09/13/pitmlb-milmlb-1,Pittsburgh Pirates,519263,592127,650828.0,467100.0,276542.0,607192.0,453281.0,605795.0,502130.0,596720.0,502004.0,,605333,,,,,,,592866,553878,643230,543037,543339,592791,641771.0,608718,608349,461872.0,502624.0,543118.0,606930.0,623913.0,453172.0,448614.0,,,,592865,,,,,,,448855,502026,623352,519076,490063,605200,605540,Milwaukee Brewers
2017/09/13/sdnmlb-minmlb-1,San Diego Padres,453385,475243,572362.0,600526.0,572308.0,622766.0,543184.0,543475.0,659275.0,571473.0,489334.0,489446.0,657681,543272.0,664208.0,,,,,605169,607067,543054,543508,621381,606131,468504.0,450282,606167,112526.0,543867.0,519151.0,502327.0,594951.0,642083.0,622382.0,461833.0,608648.0,429722.0,595928,657610.0,573124.0,641427.0,279571.0,,,542953,502043,543859,608638,543507,518716,621244,Minnesota Twins
2017/09/13/cinmlb-slnmlb-1,Cincinnati Reds,456701,591701,628452.0,554374.0,534947.0,592879.0,444857.0,592547.0,621072.0,593974.0,607237.0,276520.0,543101,606959.0,641816.0,594992.0,547179.0,608652.0,,607219,605232,622491,596112,622492,623451,642003.0,645261,593372,572096.0,621052.0,605154.0,656427.0,595411.0,607231.0,592815.0,621199.0,,,435043,,,,,,,504379,544928,493200,596133,458681,446399,608379,St. Louis Cardinals
2017/09/13/colmlb-arimlb-1,Colorado Rockies,459429,542881,493603.0,641438.0,607536.0,543022.0,608566.0,622608.0,656546.0,608032.0,573127.0,,592351,,,,,,,543734,445197,623184,450212,518813,545064,518452.0,611093,545332,571946.0,407822.0,640463.0,517414.0,607455.0,571578.0,605177.0,642073.0,519008.0,605151.0,456696,,,,,,,425844,643327,592662,407845,643355,592836,543331,Arizona Diamondbacks
2017/09/13/houmlb-anamlb-1,Houston Astros,571704,450203,502381.0,594311.0,501789.0,571666.0,624586.0,461325.0,448609.0,594056.0,,,605397,,,,,,,502748,572086,621121,606965,434378,434538,572971.0,445060,434718,502028.0,433589.0,500724.0,592135.0,543542.0,502032.0,453284.0,644428.0,598287.0,572070.0,457732,641871.0,501625.0,572140.0,477569.0,622161.0,,445926,533167,607374,543261,500610,571760,592170,Los Angeles Angels
2017/09/13/lanmlb-sfnmlb-1,Los Angeles Dodgers,445276,554340,592779.0,628317.0,520980.0,451661.0,501593.0,571561.0,502051.0,453265.0,571893.0,548389.0,547943,521655.0,506433.0,453344.0,621111.0,,,435221,448179,622072,487675,477132,431148,594795.0,502188,456501,621389.0,608717.0,519293.0,430912.0,519043.0,605195.0,518715.0,606625.0,519326.0,,473879,,,,,,,544150,571882,595345,592612,453343,596816,518516,San Francisco Giants
2017/09/14/chamlb-detmlb-1,Chicago White Sox,474029,625643,543144.0,608334.0,448306.0,456379.0,458690.0,571787.0,,,,,571476,,,,,,,500872,573668,460059,607481,605240,592229,608337.0,571510,607951,621385.0,434671.0,518445.0,599683.0,594815.0,641729.0,643617.0,622505.0,572888.0,543278.0,519455,,,,,,,543935,592499,596057,594867,571656,605242,572403,Detroit Tigers
2017/09/14/oakmlb-bosmlb-1,Oakland Athletics,501822,521230,593417.0,608665.0,640455.0,605194.0,605254.0,623430.0,594580.0,433586.0,434672.0,,572728,,,,,,,543056,592833,501563,592811,595014,596043,621112.0,598264,456034,592804.0,519141.0,519443.0,582494.0,592665.0,523260.0,518886.0,,,,519144,,,,,,,605476,545348,450729,519242,593958,453214,543726,Boston Red Sox
2017/09/14/cinmlb-slnmlb-1,Cincinnati Reds,456701,591701,642003.0,628452.0,594992.0,554374.0,534947.0,444857.0,592547.0,621072.0,593974.0,276520.0,641816,547179.0,606959.0,607237.0,623451.0,592879.0,,543101,607219,605232,622491,596112,622492,608652.0,645261,593372,621199.0,608379.0,572096.0,621052.0,596133.0,544928.0,605154.0,504379.0,,,595411,,,,,,,435043,592815,493200,458681,446399,607231,656427,St. Louis Cardinals
2017/09/14/colmlb-arimlb-1,Colorado Rockies,459429,608566,607536.0,543022.0,518452.0,543734.0,622608.0,493603.0,573127.0,608032.0,641438.0,,542881,,,,,,,592351,445197,656546,623184,450212,518813,545064.0,611093,545332,543331.0,571946.0,407822.0,517414.0,519008.0,607455.0,605151.0,605177.0,643327.0,640463.0,456696,,,,,,,425844,592662,571578,407845,643355,642073,592836,Arizona Diamondbacks
2017/09/14/atlmlb-wasmlb-1,Atlanta Braves,656794,605338,621345.0,608331.0,592426.0,633831.0,518693.0,592314.0,571521.0,605538.0,571871.0,,595465,,,,,,,627894,285079,527054,527055,462382,542432,608371.0,429719,461829,544836.0,453286.0,519301.0,544931.0,430599.0,595918.0,543699.0,458006.0,425492.0,448281.0,445213,,,,,,,594840,518875,605452,424144,613534,607200,606983,Washington Nationals
2017/09/14/balmlb-nyamlb-1,Baltimore Orioles,593679,612434,434622.0,542947.0,489119.0,605541.0,593144.0,642231.0,643354.0,,,,592332,,,,,,,501957,605164,571710,503285,502154,542960,476451.0,448802,476454,282332.0,656756.0,501381.0,547888.0,571951.0,606149.0,,,,,592454,,,,,,,621294,543243,502085,622663,547973,643338,570666,New York Yankees
2017/09/14/miamlb-phimlb-1,Miami Marlins,446899,612672,543045.0,607457.0,474699.0,457915.0,547749.0,592593.0,,,,,570632,,,,,,,623395,573185,606424,628333,430661,608716,596071.0,506693,593576,594902.0,605400.0,592826.0,472610.0,601713.0,621107.0,622097.0,620982.0,543779.0,571948.0,591693,605441.0,,,,,,592279,644364,605388,595191,657205,643410,453329,Philadelphia Phillies
2017/09/14/kcamlb-clemlb-1,Kansas City Royals,450306,602083,543208.0,600921.0,434628.0,493247.0,596001.0,501985.0,488748.0,516969.0,543506.0,,543169,,,,,,,607215,641838,501992,502239,453178,573046,518397.0,545333,594736,501925.0,453192.0,580792.0,621397.0,592102.0,,,,,,457429,,,,,,,471911,605182,543766,517593,446372,621173,458708,Cleveland Indians
2017/09/14/nynmlb-chnmlb-1,New York Mets,592789,607473,607229.0,571927.0,570663.0,592340.0,607625.0,519294.0,460283.0,623149.0,623167.0,544727.0,641850,,,,,,,573109,621094,518774,606160,642008,594798,543548.0,605218,642239,452657.0,467008.0,518748.0,407793.0,627500.0,543557.0,488846.0,570240.0,,,453562,,,,,,,458677,451584,493157,500779,543294,596027,444468,Chicago Cubs
2017/09/14/seamlb-texmlb-1,Seattle Mariners,475479,541640,502190.0,519240.0,641941.0,621058.0,451596.0,664641.0,594835.0,433587.0,623439.0,452027.0,572021,,,,,,,592767,596271,543883,623406,656186,547874,621242.0,527048,600917,592346.0,607259.0,592222.0,488768.0,622795.0,643320.0,605309.0,502212.0,456167.0,,276351,,,,,,,600965,518617,456713,501817,430935,502179,456068,Texas Rangers
2017/09/14/tormlb-minmlb-1,Toronto Blue Jays,462136,571616,491624.0,544759.0,474463.0,592130.0,543408.0,599998.0,571901.0,570702.0,608601.0,,641835,,,,,,,532077,457918,607352,608678,635903,573186,572193.0,450282,606167,519151.0,502327.0,594951.0,642083.0,622382.0,461833.0,608648.0,621244.0,542953.0,641427.0,595928,657610.0,573124.0,279571.0,518716.0,,,502043,543859,429722,608638,543507,112526,543867,Minnesota Twins
2017/09/14/houmlb-anamlb-1,Houston Astros,450203,572086,434538.0,605397.0,571704.0,606965.0,,,,,,,621121,,,,,,,434378,572971,502381,594311,571666,501789,502748.0,434718,572140,433589.0,500724.0,592135.0,622161.0,543542.0,502032.0,453284.0,644428.0,572070.0,445060.0,457732,641871.0,502028.0,501625.0,598287.0,477569.0,,445926,533167,607374,543261,500610,571760,592170,Los Angeles Angels
2017/09/15/slnmlb-chnmlb-1,St. Louis Cardinals,595411,592815,572096.0,621052.0,605154.0,593372.0,621199.0,435043.0,446399.0,645261.0,,,504379,,,,,,,544928,493200,596133,458681,607231,656427,608379.0,642239,453562,452657.0,543557.0,407793.0,458677.0,605218.0,467008.0,518748.0,451584.0,,,488846,,,,,,,627500,493157,570240,500779,543294,596027,444468,Chicago Cubs
2017/09/15/balmlb-nyamlb-1,Baltimore Orioles,643354,592332,593144.0,476451.0,434622.0,593679.0,612434.0,571710.0,542947.0,,,,501957,,,,,,,605164,503285,502154,489119,605541,542960,642231.0,547888,448802,571951.0,282332.0,656756.0,501381.0,622663.0,502085.0,,,,,606149,,,,,,,476454,592454,621294,543243,547973,643338,570666,New York Yankees
2017/09/15/lanmlb-wasmlb-1,Los Angeles Dodgers,445276,554340,453344.0,628317.0,621111.0,451661.0,501593.0,571561.0,502051.0,453265.0,571893.0,548389.0,547943,521655.0,622072.0,520980.0,592779.0,,,435221,448179,487675,477132,506433,431148,594795.0,461829,445213,453286.0,544931.0,595918.0,429719.0,519301.0,594840.0,430599.0,544836.0,518875.0,613534.0,425492,,,,,,,448281,605452,424144,607200,606983,458006,543699,Washington Nationals
2017/09/15/oakmlb-phimlb-1,Oakland Athletics,605254,501822,595014.0,433586.0,621112.0,434672.0,593417.0,608665.0,640455.0,605194.0,596043.0,,521230,,,,,,,572728,543056,592833,501563,623430,592811,594580.0,506693,593576,594902.0,605400.0,592826.0,472610.0,601713.0,621107.0,605441.0,643410.0,620982.0,543779.0,622097,657205.0,,,,,,591693,592279,644364,571948,605388,595191,453329,Philadelphia Phillies
2017/09/15/bosmlb-tbamlb-1,Boston Red Sox,456034,519144,545348.0,598264.0,472551.0,518886.0,592665.0,523260.0,519443.0,430641.0,,,519141,,,,,,,605476,450729,593958,453214,543726,592804,519242.0,543606,607188,640737.0,542882.0,489265.0,543359.0,475054.0,518553.0,488984.0,517008.0,621237.0,552640.0,543135,502202.0,643493.0,595032.0,,,,502042,474521,605260,502171,592773,605483,458584,Tampa Bay Rays
2017/09/15/chamlb-detmlb-1,Chicago White Sox,474029,625643,608334.0,500872.0,605240.0,456379.0,607481.0,573668.0,,,,,571476,,,,,,,458690,571787,448306,460059,592229,608337,543144.0,518445,571510,622505.0,543278.0,643617.0,599683.0,594815.0,434671.0,572403.0,621385.0,543935.0,572888.0,607951,,,,,,,519455,592499,596057,594867,571656,605242,641729,Detroit Tigers
2017/09/15/kcamlb-clemlb-1,Kansas City Royals,602083,543169,518397.0,543208.0,600921.0,434628.0,493247.0,450306.0,488748.0,502239.0,501985.0,,596001,,,,,,,607215,641838,543506,501992,516969,453178,573046.0,594736,592102,501925.0,621397.0,543766.0,519096.0,517593.0,,,,,,457429,,,,,,,471911,453192,605182,446372,621173,458708,545333,Cleveland Indians
2017/09/15/pitmlb-cinmlb-1,Pittsburgh Pirates,592127,605333,605795.0,453281.0,607192.0,467100.0,276542.0,641771.0,650828.0,519263.0,553878.0,,592866,,,,,,,643230,596720,502130,543037,543339,592791,502004.0,591701,641816,642003.0,594992.0,554374.0,534947.0,592879.0,444857.0,592547.0,621072.0,593974.0,607237.0,543101,276520.0,606959.0,456701.0,547179.0,628452.0,,607219,605232,622491,596112,622492,608652,623451,Cincinnati Reds
2017/09/15/nynmlb-atlmlb-1,New York Mets,607625,592789,571927.0,570663.0,623167.0,519294.0,592340.0,606160.0,607473.0,543548.0,460283.0,623149.0,641850,,,,,,,573109,621094,544727,518774,642008,594798,607229.0,605538,592314,608331.0,435400.0,571521.0,592426.0,633831.0,656794.0,595465.0,542432.0,518693.0,527055.0,605338,,,,,,,627894,285079,527054,571871,462382,608371,621345,Atlanta Braves
2017/09/15/milmlb-miamlb-1,Milwaukee Brewers,608718,608349,606930.0,623913.0,448855.0,623352.0,453172.0,461872.0,658792.0,,,,592865,,,,,,,448614,490063,605200,605540,543118,502624,502026.0,592593,457915,607457.0,570632.0,606424.0,608716.0,623395.0,430661.0,,,,,446899,,,,,,,612672,547749,573185,628333,596071,474699,543045,Miami Marlins
2017/09/15/seamlb-houmlb-1,Seattle Mariners,475479,541640,502190.0,519240.0,641941.0,621058.0,664641.0,594835.0,572020.0,623439.0,451596.0,656186.0,572021,596271.0,,,,,,592767,543883,623406,452027,547874,433587,621242.0,605397,502748,450203.0,501789.0,434538.0,571704.0,,,,,,,572086,,,,,,,621121,606965,434378,572971,502381,594311,571666,Houston Astros
2017/09/15/tormlb-minmlb-1,Toronto Blue Jays,462136,571616,474463.0,608601.0,571901.0,491624.0,544759.0,457918.0,608678.0,572193.0,532077.0,,599998,,,,,,,543408,641835,607352,570702,635903,573186,592130.0,573124,450282,608638.0,543507.0,518716.0,621244.0,543867.0,502327.0,657610.0,594951.0,642083.0,622382.0,606167,461833.0,112526.0,519151.0,608648.0,,,595928,542953,502043,543859,641427,429722,279571,Minnesota Twins
2017/09/15/sdnmlb-colmlb-1,San Diego Padres,571473,475243,489334.0,468504.0,572362.0,659275.0,489446.0,622766.0,543184.0,543475.0,453385.0,600526.0,605169,572308.0,657681.0,,,,,607067,543054,543508,543272,621381,606131,664208.0,573127,608566,518452.0,493603.0,641438.0,607536.0,543022.0,445197.0,623184.0,450212.0,459429.0,,542881,,,,,,,592351,608032,543734,622608,656546,518813,545064,Colorado Rockies
2017/09/15/texmlb-anamlb-1,Texas Rangers,605309,527048,456167.0,592346.0,643320.0,488768.0,607259.0,622795.0,600965.0,600917.0,592222.0,,502212,,,,,,,276351,518617,456713,501817,430935,502179,456068.0,445060,434718,500724.0,477569.0,622161.0,543542.0,644428.0,598287.0,572070.0,641871.0,502032.0,501625.0,572140,502028.0,445926.0,433589.0,592135.0,453284.0,,457732,533167,607374,543261,500610,571760,592170,Los Angeles Angels
2017/09/15/arimlb-sfnmlb-1,Arizona Diamondbacks,611093,545332,571946.0,407822.0,640463.0,517414.0,519008.0,607455.0,605177.0,592662.0,605151.0,407845.0,456696,,,,,,,425844,643327,571578,643355,642073,592836,543331.0,606625,456501,518516.0,621389.0,608717.0,519293.0,430912.0,605195.0,519326.0,502188.0,595345.0,,473879,,,,,,,519043,544150,571882,592612,453343,518715,596816,San Francisco Giants
2017/09/16/lanmlb-wasmlb-1,Los Angeles Dodgers,554340,547943,628317.0,621111.0,520980.0,501593.0,571561.0,502051.0,571893.0,521655.0,448179.0,451661.0,435221,453344.0,548389.0,453265.0,445276.0,,,622072,487675,477132,506433,431148,594795,592779.0,429719,461829,543699.0,453286.0,519301.0,544931.0,430599.0,595918.0,424144.0,594840.0,458006.0,425492.0,445213,,,,,,,518875,448281,605452,613534,607200,606983,544836,Washington Nationals
2017/09/16/seamlb-houmlb-1,Seattle Mariners,475479,572021,502190.0,519240.0,641941.0,621058.0,451596.0,594835.0,541640.0,623406.0,664641.0,543883.0,572020,623439.0,,,,,,592767,596271,452027,656186,547874,433587,621242.0,571704,450203,501789.0,572971.0,502381.0,642564.0,448609.0,605397.0,,,,,502748,,,,,,,572086,621121,606965,434378,434538,594311,571666,Houston Astros
2017/09/16/balmlb-nyamlb-1,Baltimore Orioles,593679,612434,642231.0,434622.0,542947.0,476451.0,501957.0,643354.0,593144.0,,,,592332,,,,,,,605164,571710,503285,502154,489119,605541,542960.0,547888,448802,571951.0,282332.0,501381.0,656756.0,592454.0,621294.0,592741.0,606149.0,,,476454,,,,,,,543243,502085,622663,547973,656547,643338,570666,New York Yankees
2017/09/16/slnmlb-chnmlb-1,St. Louis Cardinals,645261,593372,656427.0,621199.0,572096.0,621052.0,608379.0,605154.0,595411.0,544928.0,,,435043,,,,,,,592815,504379,493200,596133,458681,446399,607231.0,642239,453562,452657.0,467008.0,518748.0,407793.0,543557.0,543294.0,605218.0,451584.0,,,488846,,,,,,,627500,458677,493157,570240,500779,596027,444468,Chicago Cubs
2017/09/16/kcamlb-clemlb-1,Kansas City Royals,450306,602083,516969.0,453178.0,518397.0,488748.0,543208.0,600921.0,493247.0,434628.0,641838.0,573046.0,543169,,,,,,,596001,501985,607215,543506,465657,501992,502239.0,545333,594736,621173.0,458708.0,471911.0,453192.0,502083.0,580792.0,,,,,592102,,,,,,,457429,621397,605182,543766,517593,446372,501925,Cleveland Indians
2017/09/16/pitmlb-cinmlb-1,Pittsburgh Pirates,519263,592127,502004.0,605795.0,650828.0,453281.0,607192.0,276542.0,467100.0,502130.0,596720.0,,605333,,,,,,,592866,553878,643230,543037,543339,592791,641771.0,456701,591701,628452.0,554374.0,534947.0,592879.0,444857.0,592547.0,621072.0,593974.0,607237.0,276520.0,641816,547179.0,606959.0,607219.0,594992.0,642003.0,,543101,605232,622491,596112,622492,608652,623451,Cincinnati Reds
2017/09/16/bosmlb-tbamlb-1,Boston Red Sox,598264,456034,543726.0,592804.0,519144.0,592665.0,518886.0,,,,,,519141,,,,,,,605476,523260,545348,450729,519242,593958,453214.0,475054,488984,552640.0,518553.0,643493.0,592773.0,605483.0,502202.0,458584.0,489265.0,640737.0,621237.0,543606,502171.0,543359.0,607188.0,,,,542882,543135,502042,474521,605260,595032,517008,Tampa Bay Rays
2017/09/16/chamlb-detmlb-1,Chicago White Sox,474029,571476,592229.0,608337.0,543144.0,608334.0,625643.0,458690.0,,,,,456379,,,,,,,571787,448306,500872,573668,460059,607481,605240.0,518445,571510,572403.0,621385.0,599683.0,434671.0,594815.0,594867.0,543278.0,641729.0,596057.0,643617.0,607951,,,,,,,519455,543935,592499,572888,571656,605242,622505,Detroit Tigers
2017/09/16/oakmlb-phimlb-1,Oakland Athletics,605254,501822,640455.0,605194.0,608665.0,434672.0,521230.0,501563.0,543056.0,623430.0,433586.0,,572728,,,,,,,592833,592811,594580,595014,596043,621112,593417.0,506693,543779,620982.0,592826.0,601713.0,621107.0,594902.0,605441.0,644364.0,571948.0,591693.0,472610.0,622097,593576.0,,,,,,592279,605388,595191,657205,643410,453329,605400,Philadelphia Phillies
2017/09/16/milmlb-miamlb-1,Milwaukee Brewers,606930,608718,658792.0,461872.0,605200.0,448614.0,453172.0,543118.0,490063.0,,,,608349,,,,,,,592865,448855,502026,623913,623352,605540,502624.0,592593,457915,474699.0,543045.0,547749.0,623395.0,608716.0,607457.0,,,,,446899,,,,,,,612672,570632,573185,606424,628333,430661,596071,Miami Marlins
2017/09/16/nynmlb-atlmlb-1,New York Mets,607625,592789,607229.0,571927.0,570663.0,623167.0,623149.0,519294.0,592340.0,594798.0,544727.0,573109.0,607473,,,,,,,641850,621094,518774,606160,642008,460283,543548.0,656794,605538,542432.0,621345.0,571521.0,592426.0,633831.0,518693.0,285079.0,608371.0,435400.0,608331.0,592314,,,,,,,605338,595465,627894,527054,571871,527055,462382,Atlanta Braves
2017/09/16/tormlb-minmlb-1,Toronto Blue Jays,599998,543408,592130.0,474463.0,608601.0,572193.0,571901.0,491624.0,544759.0,462136.0,571616.0,,641835,,,,,,,532077,457918,607352,570702,608678,635903,573186.0,573124,450282,112526.0,543867.0,519151.0,502327.0,594951.0,642083.0,461833.0,608648.0,606167.0,518716.0,595928,641427.0,657610.0,543859.0,622382.0,,,542953,502043,429722,279571,608638,543507,621244,Minnesota Twins
2017/09/16/sdnmlb-colmlb-1,San Diego Padres,453385,571473,489334.0,468504.0,572362.0,600526.0,659275.0,489446.0,543184.0,543475.0,572308.0,622766.0,475243,543508.0,664208.0,,,,,657681,605169,607067,543054,543272,621381,606131.0,573127,459429,518813.0,545064.0,518452.0,493603.0,641438.0,543022.0,542881.0,607536.0,656546.0,,608566,,,,,,,592351,608032,543734,622608,445197,623184,450212,Colorado Rockies
2017/09/16/arimlb-sfnmlb-1,Arizona Diamondbacks,611093,545332,571946.0,407822.0,640463.0,517414.0,519008.0,607455.0,605151.0,605177.0,425844.0,407845.0,456696,,,,,,,643327,592662,571578,643355,642073,592836,543331.0,502188,606625,621389.0,608717.0,519293.0,430912.0,605195.0,519326.0,518516.0,518715.0,473879.0,,456501,,,,,,,519043,544150,595345,571882,592612,453343,596816,San Francisco Giants
2017/09/16/texmlb-anamlb-1,Texas Rangers,605309,527048,456068.0,456167.0,592346.0,643320.0,488768.0,607259.0,592222.0,430935.0,501817.0,,600917,,,,,,,502212,276351,600965,518617,622795,456713,502179.0,445060,434718,502028.0,500724.0,477569.0,622161.0,543542.0,502032.0,453284.0,644428.0,598287.0,572070.0,572140,501625.0,592170.0,641871.0,592135.0,433589.0,,457732,445926,533167,607374,543261,500610,571760,Los Angeles Angels
2017/09/17/balmlb-nyamlb-1,Baltimore Orioles,593679,612434,476451.0,434622.0,571710.0,542947.0,503285.0,542960.0,502154.0,,,,643354,,,,,,,592332,501957,605164,656945,489119,605541,642231.0,547888,448802,282332.0,656756.0,593334.0,501381.0,543243.0,571951.0,476454.0,592454.0,,,606149,,,,,,,621294,502085,622663,547973,656547,643338,570666,New York Yankees
2017/09/17/bosmlb-tbamlb-1,Boston Red Sox,592665,598264,543726.0,592804.0,593958.0,545348.0,456034.0,,,,,,519144,,,,,,,519141,605476,523260,450729,519242,518886,453214.0,475054,542882,552640.0,518553.0,643493.0,592773.0,605483.0,502202.0,458584.0,640737.0,621237.0,543606.0,607188,489265.0,488984.0,517008.0,,,,543135,502042,543359,474521,605260,502171,595032,Tampa Bay Rays
2017/09/17/chamlb-detmlb-1,Chicago White Sox,474029,625643,608337.0,543144.0,608334.0,592229.0,571476.0,460059.0,,,,,458690,,,,,,,456379,571787,448306,500872,573668,607481,605240.0,518445,607951,641729.0,622505.0,572403.0,543278.0,621385.0,643617.0,599683.0,434671.0,594815.0,571510.0,519455,,,,,,,543935,592499,572888,596057,594867,571656,605242,Detroit Tigers
2017/09/17/kcamlb-clemlb-1,Kansas City Royals,450306,602083,516969.0,453178.0,573046.0,543208.0,600921.0,434628.0,518633.0,518397.0,493247.0,488748.0,543169,465657.0,,,,,,596001,501985,607215,641838,543506,501992,502239.0,545333,594736,446372.0,543766.0,621397.0,592102.0,,,,,,,457429,,,,,,,471911,453192,605182,517593,501925,621173,458708,Cleveland Indians
2017/09/17/pitmlb-cinmlb-1,Pittsburgh Pirates,519263,592866,650828.0,453281.0,607192.0,467100.0,276542.0,543037.0,543339.0,605333.0,592127.0,,553878,,,,,,,643230,596720,502130,592791,641771,502004,605795.0,456701,591701,628452.0,594992.0,554374.0,534947.0,592879.0,444857.0,519322.0,621072.0,593974.0,607237.0,641816,276520.0,606959.0,596112.0,592547.0,608652.0,547179.0,543101,607219,605232,622491,622492,623451,642003,Cincinnati Reds
2017/09/17/nynmlb-atlmlb-1,New York Mets,607625,592789,543548.0,571927.0,570663.0,623167.0,623149.0,519294.0,592340.0,607229.0,460283.0,573109.0,607473,,,,,,,641850,621094,544727,518774,606160,642008,594798.0,656794,605538,608371.0,608331.0,435400.0,592426.0,633831.0,527054.0,518693.0,621345.0,542432.0,571521.0,592314,,,,,,,605338,595465,627894,285079,571871,527055,462382,Atlanta Braves
2017/09/17/oakmlb-phimlb-1,Oakland Athletics,605254,572728,593417.0,608665.0,605194.0,640455.0,521230.0,543056.0,623430.0,501822.0,595014.0,,592833,,,,,,,501563,592811,594580,596043,433586,621112,434672.0,593576,543779,605400.0,592826.0,472610.0,601713.0,621107.0,605441.0,506693.0,571948.0,591693.0,605388.0,622097,620982.0,,,,,,592279,644364,595191,657205,643410,453329,594902,Philadelphia Phillies
2017/09/17/milmlb-miamlb-1,Milwaukee Brewers,608718,608349,543118.0,502624.0,658792.0,461872.0,605540.0,606930.0,592865.0,,,,448855,,,,,,,502026,453172,623913,623352,448614,490063,605200.0,446899,570632,607457.0,596071.0,628333.0,612672.0,457915.0,592593.0,,,,,547749,,,,,,,623395,573185,606424,430661,608716,474699,543045,Miami Marlins
2017/09/17/seamlb-houmlb-1,Seattle Mariners,475479,541640,621242.0,502190.0,623439.0,519240.0,451596.0,664641.0,621058.0,572021.0,656186.0,641941.0,572020,594835.0,,,,,,592767,596271,543883,623406,452027,547874,433587.0,450203,605397,501789.0,434378.0,606965.0,571704.0,,,,,,,502748,,,,,,,572086,621121,434538,572971,502381,594311,571666,Houston Astros
2017/09/17/tormlb-minmlb-1,Toronto Blue Jays,462136,543408,491624.0,544759.0,607352.0,641835.0,608601.0,571901.0,635903.0,571616.0,599998.0,,532077,,,,,,,457918,570702,608678,573186,592130,474463,572193.0,573124,450282,518716.0,621244.0,112526.0,543867.0,502327.0,657610.0,594951.0,622382.0,461833.0,608648.0,606167,502043.0,642083.0,542953.0,519151.0,,,595928,543859,641427,429722,279571,608638,543507,Minnesota Twins
2017/09/17/slnmlb-chnmlb-1,St. Louis Cardinals,645261,593372,572096.0,621052.0,458681.0,435043.0,605154.0,544928.0,621199.0,504379.0,,,595411,,,,,,,592815,493200,596133,446399,607231,656427,608379.0,642239,453562,518748.0,407793.0,543557.0,500779.0,605218.0,467008.0,488846.0,451584.0,,,627500,,,,,,,458677,493157,570240,543294,596027,444468,452657,Chicago Cubs
2017/09/17/sdnmlb-colmlb-1,San Diego Padres,453385,571473,600526.0,659275.0,572308.0,622766.0,543184.0,543475.0,468504.0,664208.0,489334.0,657681.0,475243,489446.0,543272.0,,,,,605169,607067,543054,543508,621381,606131,572362.0,573127,608566,641438.0,607536.0,543022.0,592351.0,543734.0,450212.0,459429.0,623184.0,518813.0,,542881,,,,,,,608032,622608,445197,656546,545064,518452,493603,Colorado Rockies
2017/09/17/texmlb-anamlb-1,Texas Rangers,527048,600917,643320.0,488768.0,607259.0,592222.0,456068.0,622795.0,605309.0,456713.0,518617.0,,502212,,,,,,,276351,600965,501817,430935,502179,456167,592346.0,445060,434718,433589.0,500724.0,592135.0,543542.0,502032.0,453284.0,644428.0,598287.0,641871.0,572070.0,572140,502028.0,501625.0,445926.0,477569.0,622161.0,,457732,533167,607374,543261,500610,571760,592170,Los Angeles Angels
2017/09/17/arimlb-sfnmlb-1,Arizona Diamondbacks,611093,456696,640463.0,517414.0,605151.0,605177.0,592836.0,407822.0,543331.0,519008.0,545332.0,607455.0,425844,,,,,,,643327,592662,571578,407845,643355,642073,571946.0,502188,606625,621389.0,519293.0,430912.0,605195.0,608717.0,518715.0,595345.0,519326.0,571882.0,,456501,,,,,,,473879,519043,544150,592612,453343,596816,518516,San Francisco Giants
2017/09/17/lanmlb-wasmlb-1,Los Angeles Dodgers,445276,554340,592779.0,453344.0,628317.0,520980.0,451661.0,501593.0,571561.0,453265.0,571893.0,521655.0,435221,547943.0,548389.0,621111.0,502051.0,,,448179,622072,487675,477132,506433,431148,594795.0,429719,461829,458006.0,543699.0,453286.0,519301.0,430599.0,595918.0,544931.0,445213.0,425492.0,448281.0,594840,,,,,,,518875,605452,424144,613534,607200,606983,544836,Washington Nationals
